seq,stamp,elapsed_time,yaw,pitch,roll,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
5342,1711208874.5666716,0.9249911308288574,149.713,-10.17,-12.848,-0.4941,-0.2852,-0.0444,-1.735,2.177,-9.551,-0.000573,-0.000687,-0.000363
5343,1711208874.592078,0.9503974914550781,149.712,-10.169,-12.849,-0.494,-0.2813,-0.0444,-1.778,2.187,-9.56,0.001158,0.001119,0.0004
5344,1711208874.6169107,0.9752302169799805,149.71,-10.169,-12.848,-0.4914,-0.2863,-0.0431,-1.768,2.19,-9.542,0.001904,-0.000354,-0.000222
5345,1711208874.6418548,1.0001742839813232,149.713,-10.169,-12.847,-0.4941,-0.2823,-0.0411,-1.767,2.161,-9.531,-0.001199,0.00112,0.000207
5346,1711208874.6667387,1.0250582695007324,149.716,-10.168,-12.846,-0.4923,-0.2873,-0.042,-1.748,2.188,-9.585,-0.000917,0.000999,0.000145
5347,1711208874.691745,1.0500645637512207,149.715,-10.167,-12.846,-0.4922,-0.2833,-0.0476,-1.782,2.202,-9.527,0.000341,0.000892,0.000156
5348,1711208874.7165613,1.074880838394165,149.717,-10.168,-12.847,-0.4894,-0.2814,-0.0386,-1.762,2.198,-9.553,0.000437,-0.001233,-0.001043
5349,1711208874.7416136,1.09993314743042,149.721,-10.167,-12.847,-0.4949,-0.2793,-0.0467,-1.755,2.18,-9.547,-0.000327,0.001158,0.00046
5350,1711208874.7669644,1.12528395652771,149.723,-10.167,-12.848,-0.4932,-0.2852,-0.041,-1.751,2.167,-9.568,-8.4e-05,0.001008,0.000921
5351,1711208874.7917902,1.1501097679138184,149.721,-10.168,-12.847,-0.495,-0.2822,-0.0412,-1.736,2.161,-9.57,-0.000317,-0.000422,-1.8e-05
5352,1711208874.8168225,1.1751420497894287,149.721,-10.167,-12.845,-0.4912,-0.2784,-0.041,-1.756,2.167,-9.523,4.8e-05,0.001856,0.001738
5353,1711208874.8415458,1.1998653411865234,149.722,-10.167,-12.848,-0.4913,-0.2813,-0.042,-1.779,2.191,-9.555,-0.002353,0.000657,-0.001147
5354,1711208874.8665287,1.2248482704162598,149.723,-10.167,-12.849,-0.4932,-0.2852,-0.0454,-1.742,2.188,-9.556,0.000939,-0.000376,0.001124
5355,1711208874.8916023,1.2499217987060547,149.726,-10.169,-12.851,-0.4959,-0.2832,-0.0423,-1.793,2.183,-9.535,0.001048,-0.000598,-0.000232
5356,1711208874.9168284,1.2751479148864746,149.727,-10.169,-12.852,-0.4942,-0.2892,-0.0443,-1.746,2.183,-9.551,-0.00016,0.000207,-0.000411
5357,1711208874.9459288,1.304248332977295,149.725,-10.171,-12.85,-0.4931,-0.2813,-0.0465,-1.778,2.178,-9.527,0.000839,0.000212,-0.001426
5358,1711208874.9664602,1.324779748916626,149.728,-10.17,-12.852,-0.4912,-0.2744,-0.0388,-1.749,2.187,-9.538,-0.001728,-0.000587,0.000923
5359,1711208874.9925094,1.3508288860321045,149.727,-10.17,-12.853,-0.4941,-0.2852,-0.0389,-1.739,2.2,-9.553,0.00019,0.000634,-9.2e-05
5360,1711208875.0164273,1.3747467994689941,149.728,-10.17,-12.855,-0.4912,-0.2774,-0.0443,-1.777,2.19,-9.563,-0.001366,0.000332,-0.000688
5361,1711208875.0439045,1.402224063873291,149.732,-10.172,-12.856,-0.4941,-0.2832,-0.0411,-1.776,2.198,-9.526,-0.000154,0.000822,0.000245
5362,1711208875.0664623,1.4247817993164062,149.732,-10.172,-12.856,-0.4931,-0.2793,-0.0433,-1.768,2.185,-9.508,-0.001142,0.000948,0.00128
5363,1711208875.0920596,1.4503791332244873,149.735,-10.172,-12.855,-0.4932,-0.2843,-0.0432,-1.757,2.183,-9.58,0.000773,0.000556,0.001516
5364,1711208875.1163516,1.4746711254119873,149.735,-10.173,-12.855,-0.4922,-0.2793,-0.0443,-1.743,2.202,-9.575,0.00213,0.000317,0.00017
5365,1711208875.141397,1.4997165203094482,149.735,-10.173,-12.857,-0.494,-0.2793,-0.04,-1.754,2.191,-9.563,-0.000578,0.001157,-0.000406
5366,1711208875.166347,1.5246665477752686,149.732,-10.172,-12.857,-0.4912,-0.2784,-0.0388,-1.739,2.177,-9.563,-0.000583,0.000342,-0.000626
5367,1711208875.1915443,1.5498638153076172,149.734,-10.171,-12.857,-0.4922,-0.2823,-0.0443,-1.767,2.178,-9.568,0.000942,-0.000651,-0.000875
5368,1711208875.2162883,1.5746078491210938,149.736,-10.171,-12.856,-0.4904,-0.2863,-0.0397,-1.735,2.157,-9.559,0.002563,-0.000139,-0.001738
