seq,stamp,elapsed_time,yaw,pitch,roll,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x_corr,mag_y_corr,mag_z_corr
1514,1711303183.22736,0,-15.739,0.672,-3.275,0.3535,0.1071,-0.104,0.107,0.545,-9.926,0.000383,0.000857,0.000568,0.211026532993509,0.0376769646876666,-0.074826853576506
1515,1711303183.25233,0.0249743461608887,-15.743,0.673,-3.275,0.3526,0.1061,-0.1018,0.131,0.562,-9.913,0.000242,-0.000397,-0.000401,0.210126532993509,0.0366769646876666,-0.072626853576506
1516,1711303183.2774,0.0500481128692627,-15.745,0.673,-3.275,0.3544,0.1051,-0.105,0.126,0.561,-9.947,-0.000586,0.000795,-8.7e-05,0.211926532993509,0.0356769646876666,-0.075826853576506
1517,1711303183.30227,0.0749137401580811,-15.744,0.673,-3.275,0.3526,0.1081,-0.1051,0.107,0.585,-9.947,-5.2e-05,-0.000545,-0.000966,0.210126532993509,0.0386769646876666,-0.075926853576506
1518,1711303183.32729,0.099931001663208,-15.745,0.673,-3.274,0.3526,0.1052,-0.1128,0.121,0.562,-9.915,0.001023,-5.2e-05,0.000217,0.210126532993509,0.0357769646876666,-0.083626853576506
1519,1711303183.35227,0.1249098777771,-15.746,0.673,-3.273,0.3517,0.1062,-0.1052,0.089,0.552,-9.944,0.00082,9.6e-05,-0,0.209226532993509,0.0367769646876666,-0.076026853576506
1520,1711303183.37724,0.149882316589355,-15.748,0.672,-3.273,0.3536,0.1071,-0.1084,0.075,0.552,-9.935,-0.00072,-0.001591,-3.4e-05,0.211126532993509,0.0376769646876666,-0.079226853576506
1521,1711303183.40288,0.175519704818726,-15.752,0.672,-3.273,0.3563,0.107,-0.1049,0.09,0.569,-9.896,-0.00012,0.000932,-0.000881,0.213826532993509,0.0375769646876666,-0.075726853576506
1522,1711303183.42723,0.199872970581055,-15.752,0.671,-3.273,0.3554,0.1041,-0.1049,0.101,0.546,-9.909,-0.000436,-0.000199,0.000272,0.212926532993509,0.0346769646876666,-0.075726853576506
1523,1711303183.45252,0.225167989730835,-15.752,0.671,-3.273,0.3536,0.1111,-0.1095,0.107,0.59,-9.938,4.1e-05,0.000374,2e-06,0.211126532993509,0.0416769646876666,-0.080326853576506
1524,1711303183.47931,0.251957178115845,-15.756,0.671,-3.273,0.3527,0.1111,-0.1085,0.119,0.562,-9.933,-0.000536,0.000481,-0.002553,0.210226532993509,0.0416769646876666,-0.079326853576506
1525,1711303183.50233,0.274974822998047,-15.758,0.671,-3.274,0.3525,0.1012,-0.104,0.11,0.582,-9.927,-0.000702,-0.000478,-0.000359,0.210026532993509,0.0317769646876666,-0.074826853576506
1526,1711303183.52724,0.299880504608154,-15.757,0.671,-3.274,0.3527,0.1111,-0.1041,0.1,0.58,-9.934,0.001205,-0.000207,-0.000765,0.210226532993509,0.0416769646876666,-0.074926853576506
1527,1711303183.55271,0.325358152389526,-15.758,0.671,-3.275,0.3545,0.1091,-0.1061,0.106,0.578,-9.947,-0.000169,0.000662,-0.00014,0.212026532993509,0.0396769646876666,-0.076926853576506
1528,1711303183.57922,0.351865530014038,-15.76,0.671,-3.276,0.3545,0.1071,-0.1028,0.11,0.579,-9.919,-0.00052,0.00022,-0.000435,0.212026532993509,0.0376769646876666,-0.073626853576506
1529,1711303183.60227,0.374911785125732,-15.762,0.669,-3.276,0.3544,0.1041,-0.105,0.092,0.576,-9.926,0.000602,-0.000635,0.000625,0.211926532993509,0.0346769646876666,-0.075826853576506
1530,1711303183.62864,0.401288509368896,-15.762,0.668,-3.276,0.3563,0.106,-0.1027,0.121,0.564,-9.933,0.001474,-0.00082,0.000778,0.213826532993509,0.0365769646876666,-0.073526853576506
1531,1711303183.65199,0.424634218215942,-15.763,0.669,-3.276,0.3526,0.1081,-0.104,0.14,0.576,-9.95,0.000683,-0.000248,0.001658,0.210126532993509,0.0386769646876666,-0.074826853576506
1532,1711303183.67708,0.449722766876221,-15.764,0.669,-3.276,0.3508,0.1082,-0.1042,0.132,0.567,-9.937,0.000384,-0.00028,-0.000476,0.208326532993509,0.0387769646876666,-0.075026853576506
1533,1711303183.70246,0.475101232528687,-15.763,0.669,-3.275,0.3526,0.1042,-0.1084,0.125,0.556,-9.909,-0.000105,-9e-06,2.6e-05,0.210126532993509,0.0347769646876666,-0.079226853576506
1534,1711303183.72726,0.499903678894043,-15.763,0.67,-3.273,0.3535,0.1051,-0.1083,0.122,0.579,-9.937,0.000491,-0.000284,0.000868,0.211026532993509,0.0356769646876666,-0.079126853576506
1535,1711303183.75224,0.524886846542358,-15.763,0.67,-3.274,0.3526,0.1042,-0.1051,0.114,0.59,-9.936,-0.000669,0.000336,0.000324,0.210126532993509,0.0347769646876666,-0.075926853576506
1536,1711303183.77718,0.549823999404907,-15.765,0.67,-3.275,0.3536,0.1111,-0.1084,0.127,0.557,-9.956,-4.7e-05,-0.000488,0.000615,0.211126532993509,0.0416769646876666,-0.079226853576506
1537,1711303183.80256,0.575203657150269,-15.764,0.669,-3.274,0.3516,0.1022,-0.1073,0.114,0.592,-9.927,-0.000113,-0.00026,0.000915,0.209126532993509,0.0327769646876666,-0.078126853576506
1538,1711303183.82704,0.599687099456787,-15.764,0.668,-3.274,0.3517,0.1042,-0.1041,0.105,0.564,-9.903,0.000694,-0.000716,-0.000993,0.209226532993509,0.0347769646876666,-0.074926853576506
1539,1711303183.85228,0.62492299079895,-15.764,0.666,-3.274,0.3535,0.1051,-0.1061,0.106,0.561,-9.909,6e-06,0.000362,0.000279,0.211026532993509,0.0356769646876666,-0.076926853576506
1540,1711303183.87684,0.64948582649231,-15.767,0.666,-3.274,0.3536,0.1111,-0.1051,0.116,0.581,-9.945,-0.000329,2.6e-05,0.000412,0.211126532993509,0.0416769646876666,-0.075926853576506
1541,1711303183.9021,0.67474627494812,-15.769,0.667,-3.277,0.3508,0.1062,-0.103,0.122,0.586,-9.924,-0.000816,-0.000182,-0.000598,0.208326532993509,0.0367769646876666,-0.073826853576506
1542,1711303183.92754,0.700181245803833,-15.769,0.667,-3.279,0.3528,0.115,-0.1085,0.11,0.573,-9.952,0.000539,-0.000717,-0.001307,0.210326532993509,0.0455769646876666,-0.079326853576506
1543,1711303183.95273,0.72537088394165,-15.767,0.668,-3.278,0.3526,0.1051,-0.1073,0.119,0.549,-9.916,0.001007,0.000688,-0.000176,0.210126532993509,0.0356769646876666,-0.078126853576506
1544,1711303183.97803,0.750678300857544,-15.767,0.667,-3.278,0.3544,0.1031,-0.1028,0.086,0.586,-9.897,0.001228,-0.000193,-0.001116,0.211926532993509,0.0336769646876666,-0.073626853576506
1545,1711303184.00294,0.775581836700439,-15.766,0.667,-3.278,0.3517,0.1052,-0.1106,0.087,0.56,-9.953,0.001538,-0.000194,-0.000804,0.209226532993509,0.0357769646876666,-0.081426853576506
1546,1711303184.02852,0.801165819168091,-15.766,0.667,-3.278,0.3554,0.1061,-0.1038,0.072,0.716,-9.918,-0.004688,-0.002244,0.001708,0.212926532993509,0.0366769646876666,-0.074626853576506
1547,1711303184.0531,0.825743436813354,-15.764,0.667,-3.277,0.3535,0.1041,-0.1072,0.108,0.774,-9.801,-0.000507,-0.000559,0.000216,0.211026532993509,0.0346769646876666,-0.078026853576506
1548,1711303184.07856,0.851207494735718,-15.763,0.667,-3.276,0.3536,0.1081,-0.1062,0.109,0.543,-9.893,0.001133,0.000705,-0.000852,0.211126532993509,0.0386769646876666,-0.077026853576506
1549,1711303184.10298,0.875625133514404,-15.763,0.667,-3.276,0.3545,0.1061,-0.1028,0.129,0.561,-9.904,0.000646,0.001858,0.000389,0.212026532993509,0.0366769646876666,-0.073626853576506
1550,1711303184.12849,0.901134252548218,-15.763,0.667,-3.275,0.3545,0.1071,-0.1028,0.099,0.595,-9.893,0.000287,0.000683,0.000441,0.212026532993509,0.0376769646876666,-0.073626853576506
1551,1711303184.15284,0.925488710403442,-15.768,0.668,-3.275,0.3526,0.1032,-0.1029,0.124,0.551,-9.913,-9.3e-05,0.001226,-0.000686,0.210126532993509,0.0337769646876666,-0.073726853576506
1552,1711303184.17776,0.950399398803711,-15.769,0.668,-3.275,0.3545,0.1061,-0.105,0.131,0.561,-9.948,0.000614,-0.000945,-0.000869,0.212026532993509,0.0366769646876666,-0.075826853576506
1553,1711303184.20279,0.97543478012085,-15.77,0.667,-3.275,0.3526,0.1081,-0.1062,0.108,0.563,-9.91,0.000448,-4.1e-05,0.000635,0.210126532993509,0.0386769646876666,-0.077026853576506
1554,1711303184.22782,1.00045919418335,-15.772,0.666,-3.275,0.3564,0.11,-0.1038,0.116,0.546,-9.907,-0.000168,-0.000759,0.000263,0.213926532993509,0.0405769646876666,-0.074626853576506
1555,1711303184.25242,1.02506279945374,-15.773,0.667,-3.276,0.3526,0.1051,-0.1007,0.119,0.58,-9.874,-0.000467,-0.000122,0.000697,0.210126532993509,0.0356769646876666,-0.071526853576506
1556,1711303184.27768,1.05032849311829,-15.777,0.667,-3.276,0.3544,0.1041,-0.1039,0.127,0.581,-9.936,0.000481,0.000918,-0.000697,0.211926532993509,0.0346769646876666,-0.074726853576506
1557,1711303184.30279,1.07543206214905,-15.778,0.666,-3.274,0.3517,0.1071,-0.1052,0.113,0.57,-9.912,0.001395,-2.5e-05,-7.3e-05,0.209226532993509,0.0376769646876666,-0.076026853576506
1558,1711303184.32836,1.10100698471069,-15.782,0.666,-3.274,0.3527,0.1101,-0.1074,0.106,0.578,-9.944,-0.000731,0.000593,0.000158,0.210226532993509,0.0406769646876666,-0.078226853576506
1559,1711303184.3528,1.12544870376587,-15.782,0.666,-3.276,0.3545,0.112,-0.1018,0.115,0.555,-9.955,-0.001815,1.5e-05,0.000518,0.212026532993509,0.0425769646876666,-0.072626853576506
1560,1711303184.37729,1.14993095397949,-15.782,0.666,-3.277,0.3554,0.1061,-0.1038,0.123,0.551,-9.934,-0.001171,0.000462,-0.000193,0.212926532993509,0.0366769646876666,-0.074626853576506
1561,1711303184.40289,1.17553329467773,-15.782,0.666,-3.277,0.3545,0.1101,-0.1127,0.106,0.566,-9.957,0.000574,-0.000889,0.001526,0.212026532993509,0.0406769646876666,-0.083526853576506
1562,1711303184.42801,1.20065188407898,-15.785,0.665,-3.276,0.3546,0.115,-0.104,0.097,0.586,-9.937,0.000711,0.000308,-0.000595,0.212126532993509,0.0455769646876666,-0.074826853576506
1563,1711303184.4526,1.22524666786194,-15.786,0.665,-3.275,0.3554,0.1051,-0.1016,0.12,0.586,-9.898,0.000189,-5e-05,-0.000247,0.212926532993509,0.0356769646876666,-0.072426853576506
1564,1711303184.47731,1.2499577999115,-15.785,0.665,-3.275,0.3526,0.1061,-0.1051,0.098,0.573,-9.927,-2.3e-05,0.000539,-7.9e-05,0.210126532993509,0.0366769646876666,-0.075926853576506
1565,1711303184.50259,1.27523565292358,-15.782,0.666,-3.275,0.3545,0.111,-0.1051,0.108,0.566,-9.91,0.000528,0.000134,0.000415,0.212026532993509,0.0415769646876666,-0.075926853576506
1566,1711303184.52728,1.29992771148682,-15.782,0.665,-3.277,0.3535,0.1051,-0.1039,0.122,0.575,-9.915,-0.001914,-0.00038,-0.000666,0.211026532993509,0.0356769646876666,-0.074726853576506
1567,1711303184.55276,1.32540392875671,-15.783,0.665,-3.276,0.3545,0.1061,-0.1028,0.129,0.583,-9.94,-0.000625,0.000324,-0.000562,0.212026532993509,0.0366769646876666,-0.073626853576506
1568,1711303184.57732,1.34996390342712,-15.786,0.665,-3.276,0.3554,0.108,-0.1039,0.12,0.568,-9.913,-0.000511,0.000384,-0.000968,0.212926532993509,0.0385769646876666,-0.074726853576506
1569,1711303184.60249,1.37513852119446,-15.786,0.665,-3.276,0.3526,0.1022,-0.1095,0.126,0.577,-9.919,0.000446,-0.000616,0.000329,0.210126532993509,0.0327769646876666,-0.080326853576506
1570,1711303184.62991,1.40255737304688,-15.786,0.665,-3.277,0.3554,0.108,-0.1039,0.133,0.556,-9.935,-0.000691,-0.00022,-0.001617,0.212926532993509,0.0385769646876666,-0.074726853576506
1571,1711303184.65245,1.42509198188782,-15.789,0.665,-3.279,0.3526,0.1042,-0.104,0.124,0.572,-9.953,-0.001089,-8.4e-05,0.000443,0.210126532993509,0.0347769646876666,-0.074826853576506
1572,1711303184.67733,1.44997572898865,-15.791,0.665,-3.28,0.3554,0.108,-0.1061,0.109,0.551,-9.931,-0.000215,0.001425,0.000269,0.212926532993509,0.0385769646876666,-0.076926853576506
1573,1711303184.70223,1.47487211227417,-15.791,0.666,-3.28,0.3517,0.1062,-0.1096,0.085,0.586,-9.931,0.000107,0.00048,-0.000552,0.209226532993509,0.0367769646876666,-0.080426853576506
1574,1711303184.72773,1.50037407875061,-15.79,0.665,-3.28,0.3535,0.1041,-0.0995,0.13,0.565,-9.955,0.000744,-0.000793,0.000788,0.211026532993509,0.0346769646876666,-0.070326853576506
1575,1711303184.75244,1.52508521080017,-15.79,0.665,-3.28,0.3516,0.1012,-0.1018,0.113,0.554,-9.93,0.000142,0.000843,0.000818,0.209126532993509,0.0317769646876666,-0.072626853576506
1576,1711303184.77706,1.54970669746399,-15.792,0.666,-3.279,0.3535,0.1051,-0.1029,0.112,0.562,-9.912,0.00048,-0.000797,-0.000772,0.211026532993509,0.0356769646876666,-0.073726853576506
1577,1711303184.80234,1.57497930526733,-15.795,0.666,-3.278,0.3526,0.1071,-0.1018,0.101,0.585,-9.925,-0.000344,-0.000348,0.000475,0.210126532993509,0.0376769646876666,-0.072626853576506
1578,1711303184.82779,1.60043621063232,-15.796,0.666,-3.277,0.3536,0.1081,-0.1062,0.123,0.552,-9.908,0.000469,-0.000197,-0.000407,0.211126532993509,0.0386769646876666,-0.077026853576506
1579,1711303184.85228,1.62492251396179,-15.797,0.666,-3.277,0.3526,0.1081,-0.1007,0.147,0.578,-9.934,0.000769,-0.000296,8.7e-05,0.210126532993509,0.0386769646876666,-0.071526853576506
1580,1711303184.87707,1.64971137046814,-15.797,0.665,-3.278,0.3526,0.1051,-0.104,0.098,0.597,-9.927,-0.000689,0.000467,-0.001591,0.210126532993509,0.0356769646876666,-0.074826853576506
1581,1711303184.90229,1.67493724822998,-15.798,0.665,-3.278,0.3517,0.1042,-0.1084,0.107,0.552,-9.909,1.5e-05,0.000366,-0.000188,0.209226532993509,0.0347769646876666,-0.079226853576506
1582,1711303184.92729,1.69993376731873,-15.798,0.665,-3.278,0.3536,0.1071,-0.1051,0.11,0.576,-9.952,0.000698,-0.000735,-3.4e-05,0.211126532993509,0.0376769646876666,-0.075926853576506
1583,1711303184.95246,1.72510480880737,-15.798,0.665,-3.278,0.3527,0.1111,-0.1096,0.109,0.589,-9.929,0.000136,0.000407,-0.001088,0.210226532993509,0.0416769646876666,-0.080426853576506
1584,1711303184.97734,1.74997901916504,-15.8,0.665,-3.278,0.3545,0.1061,-0.1028,0.116,0.555,-9.92,0.000509,0.000232,0.000763,0.212026532993509,0.0366769646876666,-0.073626853576506
1585,1711303185.00226,1.77489948272705,-15.801,0.666,-3.277,0.3526,0.1042,-0.104,0.117,0.572,-9.919,0.001631,0.000657,-0.001763,0.210126532993509,0.0347769646876666,-0.074826853576506
1586,1711303185.02696,1.79960155487061,-15.805,0.666,-3.275,0.3544,0.1041,-0.1028,0.112,0.58,-9.91,0.001072,0.00097,-0.000363,0.211926532993509,0.0346769646876666,-0.073626853576506
1587,1711303185.05214,1.82478809356689,-15.806,0.665,-3.274,0.3544,0.1031,-0.1028,0.108,0.57,-9.948,4.6e-05,9.4e-05,0.000634,0.211926532993509,0.0336769646876666,-0.073626853576506
1588,1711303185.07721,1.84984946250916,-15.806,0.665,-3.274,0.3537,0.114,-0.1073,0.127,0.557,-9.944,0.001645,0.000918,-0.000826,0.211226532993509,0.0445769646876666,-0.078126853576506
1589,1711303185.10298,1.87562847137451,-15.807,0.666,-3.274,0.3527,0.1111,-0.1019,0.116,0.574,-9.949,-0.000393,0.000185,-0.001373,0.210226532993509,0.0416769646876666,-0.072726853576506
1590,1711303185.12708,1.89972639083862,-15.809,0.666,-3.273,0.3554,0.1061,-0.1027,0.122,0.584,-9.923,0.000626,0.000208,-0.000774,0.212926532993509,0.0366769646876666,-0.073526853576506
1591,1711303185.15285,1.92549228668213,-15.809,0.666,-3.275,0.3545,0.1071,-0.1006,0.105,0.558,-9.949,-0.000591,0.000993,-0.000673,0.212026532993509,0.0376769646876666,-0.071426853576506
1592,1711303185.17713,1.94977569580078,-15.814,0.665,-3.275,0.3536,0.1111,-0.1062,0.092,0.572,-9.912,0.000764,0.000969,-0.000382,0.211126532993509,0.0416769646876666,-0.077026853576506
1593,1711303185.20278,1.97542643547058,-15.817,0.666,-3.276,0.3535,0.1041,-0.1006,0.132,0.577,-9.923,-0.001093,-0.000536,0.000706,0.211026532993509,0.0346769646876666,-0.071426853576506
1594,1711303185.22782,2.00045943260193,-15.815,0.667,-3.277,0.3544,0.1051,-0.1006,0.128,0.563,-9.936,-0.000104,-0.000462,-0.000903,0.211926532993509,0.0356769646876666,-0.071426853576506
1595,1711303185.254,2.0266432762146,-15.813,0.666,-3.277,0.3544,0.1031,-0.1006,0.12,0.577,-9.96,0.00084,-0.001142,0.000587,0.211926532993509,0.0336769646876666,-0.071426853576506
1596,1711303185.27781,2.05045509338379,-15.814,0.666,-3.277,0.3535,0.1051,-0.105,0.122,0.602,-9.924,-0.000257,-0.000454,0.00026,0.211026532993509,0.0356769646876666,-0.075826853576506
1597,1711303185.30301,2.07564997673035,-15.817,0.665,-3.276,0.3536,0.1081,-0.1007,0.133,0.597,-9.967,-0.000287,-0.000112,6.2e-05,0.211126532993509,0.0386769646876666,-0.071526853576506
1598,1711303185.32776,2.10040259361267,-15.819,0.666,-3.276,0.3535,0.1061,-0.1018,0.122,0.571,-9.931,6.8e-05,-0.000119,0.000147,0.211026532993509,0.0366769646876666,-0.072626853576506
1599,1711303185.35279,2.1254346370697,-15.821,0.665,-3.275,0.3544,0.1041,-0.0995,0.11,0.56,-9.894,-0.000789,-0.00056,0.000157,0.211926532993509,0.0346769646876666,-0.070326853576506
1600,1711303185.37737,2.15001273155212,-15.821,0.666,-3.275,0.3555,0.111,-0.1039,0.115,0.595,-9.953,8.4e-05,-5.1e-05,0.00032,0.213026532993509,0.0415769646876666,-0.074726853576506
1601,1711303185.40253,2.17517566680908,-15.822,0.666,-3.276,0.3554,0.108,-0.1028,0.1,0.59,-9.895,0.000539,0.000108,0.000294,0.212926532993509,0.0385769646876666,-0.073626853576506
1602,1711303185.42729,2.19993782043457,-15.823,0.667,-3.276,0.3546,0.112,-0.1051,0.133,0.586,-9.951,-0.0002,0.000378,-0.001251,0.212126532993509,0.0425769646876666,-0.075926853576506
1603,1711303185.45233,2.22496938705444,-15.823,0.667,-3.278,0.3517,0.1042,-0.103,0.103,0.568,-9.931,-0.000376,0.000985,-0.001236,0.209226532993509,0.0347769646876666,-0.073826853576506
1604,1711303185.47729,2.24993228912354,-15.821,0.667,-3.279,0.3553,0.1011,-0.0994,0.103,0.571,-9.923,-2.3e-05,-0.000322,0.000402,0.212826532993509,0.0316769646876666,-0.070226853576506
1605,1711303185.50236,2.27500772476196,-15.824,0.668,-3.278,0.3535,0.1071,-0.0996,0.107,0.581,-9.94,0.000369,0.001017,0.001034,0.211026532993509,0.0376769646876666,-0.070426853576506
1606,1711303185.52757,2.30020999908447,-15.823,0.668,-3.278,0.3537,0.115,-0.1008,0.117,0.562,-9.923,0.000287,-0.000214,-0.001,0.211226532993509,0.0455769646876666,-0.071626853576506
1607,1711303185.55258,2.32522702217102,-15.825,0.668,-3.277,0.3546,0.114,-0.1051,0.129,0.575,-9.932,0.001045,-0.000865,-2.5e-05,0.212126532993509,0.0445769646876666,-0.075926853576506
1608,1711303185.5775,2.3501410484314,-15.827,0.668,-3.276,0.3535,0.1061,-0.1094,0.116,0.589,-9.922,-0.000389,-0.000987,-0.000252,0.211026532993509,0.0366769646876666,-0.080226853576506
1609,1711303185.60263,2.37527465820312,-15.825,0.669,-3.277,0.3536,0.1071,-0.1062,0.113,0.581,-9.896,8.7e-05,-0.000329,-0.001253,0.211126532993509,0.0376769646876666,-0.077026853576506
1610,1711303185.62749,2.40012907981873,-15.826,0.668,-3.278,0.3536,0.113,-0.1029,0.122,0.573,-9.937,-0.001054,0.00095,-0.001264,0.211126532993509,0.0435769646876666,-0.073726853576506
1611,1711303185.65248,2.42512369155884,-15.827,0.67,-3.278,0.3535,0.1071,-0.1007,0.106,0.577,-9.933,0.000204,0.000108,0.00048,0.211026532993509,0.0376769646876666,-0.071526853576506
1612,1711303185.67832,2.45096182823181,-15.828,0.67,-3.278,0.3535,0.1021,-0.0984,0.096,0.569,-9.903,-4.8e-05,0.00048,-0.001462,0.211026532993509,0.0326769646876666,-0.069226853576506
1613,1711303185.7021,2.47474670410156,-15.827,0.67,-3.279,0.3517,0.1071,-0.0997,0.141,0.59,-9.928,0.000241,0.000446,-0.000169,0.209226532993509,0.0376769646876666,-0.070526853576506
1614,1711303185.72748,2.5001277923584,-15.829,0.67,-3.28,0.3535,0.1021,-0.0984,0.113,0.561,-9.909,-0.000497,0.001347,-0.0004,0.211026532993509,0.0326769646876666,-0.069226853576506
1615,1711303185.75245,2.52509593963623,-15.83,0.668,-3.281,0.3536,0.1081,-0.0974,0.09,0.586,-9.907,0.001034,-0.000349,0.000464,0.211126532993509,0.0386769646876666,-0.068226853576506
1616,1711303185.77738,2.55002784729004,-15.834,0.668,-3.281,0.3553,0.1041,-0.0983,0.113,0.576,-9.94,0.000491,1.2e-05,0.000314,0.212826532993509,0.0346769646876666,-0.069126853576506
1617,1711303185.80223,2.57487177848816,-15.839,0.667,-3.281,0.3544,0.1051,-0.0973,0.116,0.58,-9.937,0.000734,0.000458,-0.000143,0.211926532993509,0.0356769646876666,-0.068126853576506
1618,1711303185.82726,2.59989881515503,-15.839,0.665,-3.281,0.3544,0.1041,-0.0995,0.098,0.569,-9.93,-0.000225,0.000615,-0.000529,0.211926532993509,0.0346769646876666,-0.070326853576506
1619,1711303185.85241,2.62505650520325,-15.84,0.665,-3.282,0.3536,0.1111,-0.1029,0.108,0.577,-9.912,-0.000197,-0.000815,0.000219,0.211126532993509,0.0416769646876666,-0.073726853576506
1620,1711303185.87728,2.64992618560791,-15.84,0.666,-3.283,0.3545,0.1091,-0.0974,0.119,0.584,-9.904,0.000332,0.000529,-0.000577,0.212026532993509,0.0396769646876666,-0.068226853576506
1621,1711303185.90213,2.67477869987488,-15.845,0.668,-3.284,0.3544,0.1031,-0.0984,0.122,0.56,-9.934,-0.000695,0.00067,0.000445,0.211926532993509,0.0336769646876666,-0.069226853576506
1622,1711303185.92722,2.6998598575592,-15.846,0.669,-3.285,0.3555,0.111,-0.0984,0.15,0.585,-9.93,-0.000592,-0.000147,-0.00054,0.213026532993509,0.0415769646876666,-0.069226853576506
1623,1711303185.95232,2.72496104240417,-15.846,0.669,-3.285,0.3535,0.1051,-0.0996,0.139,0.562,-9.917,-3e-05,-0.000799,-0.000273,0.211026532993509,0.0356769646876666,-0.070426853576506
1624,1711303185.97727,2.74991750717163,-15.848,0.67,-3.284,0.3534,0.1002,-0.1006,0.12,0.604,-9.944,0.000725,-0.001022,-0.001541,0.210926532993509,0.0307769646876666,-0.071426853576506
1625,1711303186.0022,2.77483940124512,-15.846,0.67,-3.285,0.3553,0.1041,-0.0939,0.115,0.574,-9.952,-0.000301,0.00072,-0.001003,0.212826532993509,0.0346769646876666,-0.064726853576506
1626,1711303186.02757,2.80021476745605,-15.848,0.669,-3.285,0.3545,0.1061,-0.1006,0.116,0.544,-9.929,0.001146,3.2e-05,-0.000568,0.212026532993509,0.0366769646876666,-0.071426853576506
1627,1711303186.05286,2.82550454139709,-15.85,0.667,-3.285,0.3518,0.1141,-0.0976,0.082,0.579,-9.92,0.000213,-0.000305,5.8e-05,0.209326532993509,0.0446769646876666,-0.068426853576506
1628,1711303186.07692,2.84956002235413,-15.852,0.666,-3.286,0.3563,0.107,-0.0994,0.102,0.572,-9.933,0.000427,0.000671,-0.000452,0.213826532993509,0.0375769646876666,-0.070226853576506
1629,1711303186.10265,2.87529492378235,-15.853,0.666,-3.287,0.3526,0.1061,-0.1018,0.139,0.595,-9.922,-6e-06,-0.000424,-0.000602,0.210126532993509,0.0366769646876666,-0.072626853576506
1630,1711303186.12732,2.89996790885925,-15.854,0.666,-3.287,0.3555,0.114,-0.0995,0.113,0.569,-9.915,-0.000735,0.001113,0.000548,0.213026532993509,0.0445769646876666,-0.070326853576506
1631,1711303186.15346,2.92610025405884,-15.854,0.666,-3.287,0.3544,0.1031,-0.0951,0.119,0.591,-9.954,0.00032,0.000106,0.00052,0.211926532993509,0.0336769646876666,-0.065926853576506
1632,1711303186.1774,2.95004487037659,-15.858,0.668,-3.287,0.3554,0.109,-0.0962,0.137,0.545,-9.929,0.000439,0.000834,4.4e-05,0.212926532993509,0.0395769646876666,-0.067026853576506
1633,1711303186.20341,2.9760570526123,-15.859,0.668,-3.287,0.3488,0.1023,-0.0965,0.119,0.575,-9.964,0.000126,0.000866,-0.00106,0.206326532993509,0.0328769646876666,-0.067326853576506
1634,1711303186.22785,3.00049352645874,-15.86,0.669,-3.287,0.3526,0.1051,-0.0985,0.125,0.583,-9.926,0.000708,-0.001073,0.000485,0.210126532993509,0.0356769646876666,-0.069326853576506
1635,1711303186.25318,3.02582621574402,-15.859,0.67,-3.288,0.3545,0.1071,-0.0973,0.118,0.581,-9.958,-0.000437,0.000197,-0.001231,0.212026532993509,0.0376769646876666,-0.068126853576506
1636,1711303186.27751,3.05015826225281,-15.858,0.669,-3.288,0.3544,0.1011,-0.0984,0.096,0.578,-9.908,0.001426,-0.000838,-0.000719,0.211926532993509,0.0316769646876666,-0.069226853576506
1637,1711303186.30351,3.07615494728088,-15.862,0.669,-3.289,0.3545,0.111,-0.0963,0.138,0.568,-9.937,-0.000926,0.000202,-0.000466,0.212026532993509,0.0415769646876666,-0.067126853576506
1638,1711303186.32763,3.10027575492859,-15.861,0.668,-3.29,0.3535,0.1071,-0.0996,0.102,0.593,-9.913,-0.000368,-0.000797,-0.000668,0.211026532993509,0.0376769646876666,-0.070426853576506
1639,1711303186.35314,3.12578821182251,-15.862,0.668,-3.289,0.3527,0.1131,-0.1041,0.112,0.56,-9.934,-8.3e-05,0.001184,-0.00018,0.210226532993509,0.0436769646876666,-0.074926853576506
1640,1711303186.3777,3.1503427028656,-15.862,0.667,-3.287,0.3535,0.1071,-0.0985,0.106,0.588,-9.931,0.000863,0.000463,-0.001085,0.211026532993509,0.0376769646876666,-0.069326853576506
1641,1711303186.40306,3.17569923400879,-15.864,0.666,-3.288,0.3545,0.112,-0.0974,0.102,0.571,-9.929,-0.00036,-0.000301,-0.000119,0.212026532993509,0.0425769646876666,-0.068226853576506
1642,1711303186.42746,3.20010304450989,-15.866,0.665,-3.288,0.3526,0.1041,-0.0941,0.111,0.574,-9.921,-0.000608,0.00018,0.000513,0.210126532993509,0.0346769646876666,-0.064926853576506
1643,1711303186.45413,3.22677683830261,-15.867,0.665,-3.288,0.3527,0.1101,-0.0997,0.145,0.587,-9.944,0.000355,0.000205,-0.000493,0.210226532993509,0.0406769646876666,-0.070526853576506
1644,1711303186.47773,3.25037813186646,-15.867,0.665,-3.288,0.3535,0.1021,-0.0962,0.133,0.554,-9.939,-2.9e-05,0.000967,9.1e-05,0.211026532993509,0.0326769646876666,-0.067026853576506
1645,1711303186.50228,3.27492737770081,-15.867,0.666,-3.288,0.3536,0.114,-0.0986,0.111,0.572,-9.91,-0.000259,-0.00127,-0.000235,0.211126532993509,0.0445769646876666,-0.069426853576506
