seq,stamp,frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read,fix_quality
176,1711219431.0,GPS1_Frame,41.972968333333334,-87.90013833333333,195.4,425420.8124829557,4647166.747910165,16,T,1.1,"$GPGGA,184351.000,4158.3781,N,08754.0083,W,1,07,1.1,195.4,M,-34.1,M,,0000*61",
177,1711219432.0,GPS1_Frame,41.972968333333334,-87.90013666666667,195.4,425420.95057255746,4647166.746459168,16,T,1.1,"$GPGGA,184352.000,4158.3781,N,08754.0082,W,1,07,1.1,195.4,M,-34.1,M,,0000*63",
178,1711219433.0,GPS1_Frame,41.972968333333334,-87.90013666666667,195.4,425420.95057255746,4647166.746459168,16,T,1.1,"$GPGGA,184353.000,4158.3781,N,08754.0082,W,1,07,1.1,195.4,M,-34.1,M,,0000*62",
179,1711219434.0,GPS1_Frame,41.972966666666665,-87.90013666666667,195.5,425420.948628123,4647166.561409499,16,T,1.1,"$GPGGA,184354.000,4158.3780,N,08754.0082,W,1,07,1.1,195.5,M,-34.1,M,,0000*65",
180,1711219435.0,GPS1_Frame,41.972966666666665,-87.90013666666667,195.5,425420.948628123,4647166.561409499,16,T,1.1,"$GPGGA,184355.000,4158.3780,N,08754.0082,W,1,07,1.1,195.5,M,-34.1,M,,0000*64",
181,1711219436.0,GPS1_Frame,41.972966666666665,-87.90013666666667,195.6,425420.948628123,4647166.561409499,16,T,1.1,"$GPGGA,184356.000,4158.3780,N,08754.0082,W,1,07,1.1,195.6,M,-34.1,M,,0000*64",
182,1711219437.0,GPS1_Frame,41.972966666666665,-87.90013666666667,195.6,425420.948628123,4647166.561409499,16,T,1.1,"$GPGGA,184357.000,4158.3780,N,08754.0082,W,1,07,1.1,195.6,M,-34.1,M,,0000*65",
183,1711219438.0,GPS1_Frame,41.972965,-87.90013666666667,195.6,425420.9466836886,4647166.376359829,16,T,1.1,"$GPGGA,184358.000,4158.3779,N,08754.0082,W,1,07,1.1,195.6,M,-34.1,M,,0000*6C",
184,1711219439.0,GPS1_Frame,41.972965,-87.90013666666667,195.7,425420.9466836886,4647166.376359829,16,T,1.1,"$GPGGA,184359.000,4158.3779,N,08754.0082,W,1,07,1.1,195.7,M,-34.1,M,,0000*6C",
185,1711219440.0,GPS1_Frame,41.972965,-87.90013666666667,195.7,425420.9466836886,4647166.376359829,16,T,1.1,"$GPGGA,184400.000,4158.3779,N,08754.0082,W,1,07,1.1,195.7,M,-34.1,M,,0000*67",
186,1711219441.0,GPS1_Frame,41.972965,-87.90013666666667,195.8,425420.9466836886,4647166.376359829,16,T,1.1,"$GPGGA,184401.000,4158.3779,N,08754.0082,W,1,07,1.1,195.8,M,-34.1,M,,0000*69",
187,1711219442.0,GPS1_Frame,41.97296333333333,-87.90013666666667,195.8,425420.9447392543,4647166.191310159,16,T,1.1,"$GPGGA,184402.000,4158.3778,N,08754.0082,W,1,07,1.1,195.8,M,-34.1,M,,0000*6B",
188,1711219443.0,GPS1_Frame,41.97296333333333,-87.90013666666667,195.8,425420.9447392543,4647166.191310159,16,T,1.1,"$GPGGA,184403.000,4158.3778,N,08754.0082,W,1,07,1.1,195.8,M,-34.1,M,,0000*6A",
189,1711219444.0,GPS1_Frame,41.97296333333333,-87.90013666666667,195.8,425420.9447392543,4647166.191310159,16,T,1.1,"$GPGGA,184404.000,4158.3778,N,08754.0082,W,1,07,1.1,195.8,M,-34.1,M,,0000*6D",
190,1711219445.0,GPS1_Frame,41.97296333333333,-87.90013666666667,195.9,425420.9447392543,4647166.191310159,16,T,1.1,"$GPGGA,184405.000,4158.3778,N,08754.0082,W,1,07,1.1,195.9,M,-34.1,M,,0000*6D",
191,1711219446.0,GPS1_Frame,41.97296333333333,-87.90013666666667,195.9,425420.9447392543,4647166.191310159,16,T,1.1,"$GPGGA,184406.000,4158.3778,N,08754.0082,W,1,07,1.1,195.9,M,-34.1,M,,0000*6E",
192,1711219447.0,GPS1_Frame,41.97296166666667,-87.90013666666667,195.9,425420.94279482,4647166.006260489,16,T,1.7,"$GPGGA,184407.000,4158.3777,N,08754.0082,W,1,06,1.7,195.9,M,-34.1,M,,0000*67",
193,1711219448.0,GPS1_Frame,41.97296166666667,-87.90013666666667,196.0,425420.94279482,4647166.006260489,16,T,1.1,"$GPGGA,184408.000,4158.3777,N,08754.0082,W,1,07,1.1,196.0,M,-34.1,M,,0000*65",
194,1711219449.0,GPS1_Frame,41.97296166666667,-87.90013666666667,196.0,425420.94279482,4647166.006260489,16,T,1.1,"$GPGGA,184409.000,4158.3777,N,08754.0082,W,1,07,1.1,196.0,M,-34.1,M,,0000*64",
195,1711219450.0,GPS1_Frame,41.97296166666667,-87.90013666666667,196.0,425420.94279482,4647166.006260489,16,T,1.1,"$GPGGA,184410.000,4158.3777,N,08754.0082,W,1,07,1.1,196.0,M,-34.1,M,,0000*6C",
196,1711219451.0,GPS1_Frame,41.97296166666667,-87.90013666666667,196.0,425420.94279482,4647166.006260489,16,T,1.1,"$GPGGA,184411.000,4158.3777,N,08754.0082,W,1,07,1.1,196.0,M,-34.1,M,,0000*6D",
