$VNYMR,+135.011,+001.550,+000.577,+00.2071,-00.2476,-00.4381,+00.270,-00.118,-10.042,-00.001226,+00.001014,+00.001028*64
$VNYMR,+135.009,+001.554,+000.577,+00.2070,-00.2565,-00.4380,+00.289,-00.095,-10.040,-00.000079,+00.000984,+00.000656*6C
$VNYMR,+135.010,+001.556,+000.577,+00.2062,-00.2456,-00.4349,+00.269,-00.113,-10.115,-00.002809,+00.010257,-00.000368*66
$VNYMR,+135.007,+001.554,+000.578,+00.2080,-00.2476,-00.4380,+00.197,-00.104,-10.083,-00.003196,+00.002145,+00.000218*61
$VNYMR,+135.009,+001.556,+000.576,+00.2052,-00.2495,-00.4371,+00.268,-00.082,-10.037,+00.000855,-00.000267,-00.000445*60
$VNYMR,+135.009,+001.557,+000.577,+00.2062,-00.2476,-00.4381,+00.282,-00.122,-09.969,+00.002039,-00.003656,+00.000842*6C
$VNYMR,+135.011,+001.558,+000.577,+00.2061,-00.2505,-00.4359,+00.279,-00.113,-10.039,-00.000063,-00.000633,+00.000789*68
$VNYMR,+135.010,+001.558,+000.578,+00.2080,-00.2486,-00.4347,+00.267,-00.098,-10.007,+00.001767,-00.001018,-00.000146*65
$VNYMR,+135.009,+001.560,+000.577,+00.2080,-00.2506,-00.4413,+00.262,-00.103,-10.020,-00.003082,+00.002462,+00.001519*68
$VNYMR,+135.010,+001.563,+000.574,+00.2090,-00.2437,-00.4347,+00.263,-00.138,-10.029,-00.003029,+00.003762,+00.001155*6B
$VNYMR,+135.013,+001.566,+000.572,+00.2070,-00.2545,-00.4424,+00.302,-00.107,-10.031,-00.002207,+00.004038,-00.000224*62
$VNYMR,+135.015,+001.567,+000.571,+00.2089,-00.2536,-00.4390,+00.313,-00.107,-09.941,-00.000166,-00.002852,-00.000074*6F
$VNYMR,+135.014,+001.569,+000.570,+00.2070,-00.2516,-00.4391,+00.296,-00.053,-10.010,+00.001845,-00.001889,-00.000332*66
$VNYMR,+135.015,+001.568,+000.570,+00.2070,-00.2535,-00.4336,+00.232,-00.077,-09.986,+00.000482,+00.000082,-00.000087*63
$VNYMR,+135.018,+001.567,+000.569,+00.2052,-00.2505,-00.4381,+00.272,-00.051,-10.022,-00.001589,+00.001072,-00.000370*61
$VNYMR,+135.021,+001.567,+000.568,+00.2080,-00.2486,-00.4391,+00.273,-00.083,-10.012,+00.000152,+00.000547,+00.000887*61
$VNYMR,+135.023,+001.567,+000.568,+00.2062,-00.2486,-00.4359,+00.302,-00.127,-09.986,+00.000041,-00.001771,+00.000290*60
$VNYMR,+135.024,+001.566,+000.570,+00.2062,-00.2456,-00.4349,+00.289,-00.112,-10.014,+00.001726,-00.002481,+00.000183*64
$VNYMR,+135.026,+001.565,+000.571,+00.2080,-00.2526,-00.4379,+00.264,-00.104,-09.998,-00.000425,-00.000793,+00.000725*63
$VNYMR,+135.027,+001.563,+000.570,+00.2071,-00.2466,-00.4381,+00.255,-00.083,-10.025,+00.000399,+00.000271,-00.000716*6D
$VNYMR,+135.030,+001.565,+000.569,+00.2071,-00.2456,-00.4403,+00.277,-00.078,-09.987,-00.001374,+00.000789,+00.000688*60
$VNYMR,+135.027,+001.566,+000.568,+00.2080,-00.2506,-00.4358,+00.298,-00.092,-10.030,+00.000584,-00.000397,-00.000909*6C
$VNYMR,+135.024,+001.565,+000.568,+00.2070,-00.2516,-00.4358,+00.284,-00.106,-09.989,+00.001201,-00.001198,-00.000033*67
$VNYMR,+135.025,+001.565,+000.570,+00.2090,-00.2476,-00.4368,+00.261,-00.107,-10.010,+00.000832,-00.001569,-00.000262*69
$VNYMR,+135.024,+001.563,+000.571,+00.2080,-00.2526,-00.4368,+00.260,-00.090,-10.024,-00.000125,-00.000624,-00.000873*6B
$VNYMR,+135.022,+001.564,+000.570,+00.2070,-00.2535,-00.4336,+00.269,-00.066,-10.024,-00.000214,+00.001209,-00.000225*69
$VNYMR,+135.023,+001.564,+000.569,+00.2061,-00.2496,-00.4348,+00.266,-00.101,-10.030,-00.000303,+00.000399,+00.000712*62
$VNYMR,+135.022,+001.564,+000.570,+00.2072,-00.2446,-00.4370,+00.281,-00.089,-10.022,+00.000924,+00.000147,+00.000066*68
$VNYMR,+135.021,+001.563,+000.570,+00.2080,-00.2506,-00.4347,+00.272,-00.117,-09.992,-00.000536,-00.000671,+00.000841*60
$VNYMR,+135.024,+001.563,+000.572,+00.2062,-00.2486,-00.4381,+00.258,-00.092,-10.015,+00.000566,-00.000553,+00.000823*66
$VNYMR,+135.023,+001.562,+000.572,+00.2089,-00.2496,-00.4412,+00.263,-00.100,-10.003,-00.000520,+00.001368,+00.000133*69
$VNYMR,+135.024,+001.563,+000.572,+00.2088,-00.2595,-00.4356,+00.274,-00.112,-09.985,-00.000734,+00.000791,+00.000179*6B
$VNYMR,+135.025,+001.564,+000.570,+00.2089,-00.2516,-00.4346,+00.287,-00.105,-10.012,+00.000049,+00.001088,-00.000765*69
$VNYMR,+135.025,+001.566,+000.568,+00.2080,-00.2476,-00.4358,+00.284,-00.099,-10.032,-00.000273,-00.000201,-00.000915*66
$VNYMR,+135.024,+001.566,+000.569,+00.2061,-00.2515,-00.4359,+00.281,-00.116,-10.019,+00.001212,-00.000160,+00.000967*61
$VNYMR,+135.024,+001.566,+000.569,+00.2062,-00.2446,-00.4371,+00.278,-00.102,-10.038,-00.000958,-00.000179,-00.001275*6A
$VNYMR,+135.023,+001.565,+000.570,+00.2052,-00.2495,-00.4404,+00.262,-00.091,-10.027,-00.000514,+00.000838,-00.001095*62
$VNYMR,+135.023,+001.564,+000.569,+00.2090,-00.2457,-00.4369,+00.293,-00.101,-10.022,-00.000327,-00.000143,+00.000569*60
$VNYMR,+135.023,+001.565,+000.568,+00.2061,-00.2505,-00.4381,+00.262,-00.107,-10.051,+00.001019,+00.000080,+00.000241*6E
$VNYMR,+135.024,+001.566,+000.568,+00.2099,-00.2487,-00.4346,+00.287,-00.098,-10.018,+00.000385,-00.000542,+00.001156*62
$VNYMR,+135.023,+001.567,+000.567,+00.2034,-00.2505,-00.4361,+00.265,-00.074,-09.997,+00.000150,-00.000748,+00.000231*6B
$VNYMR,+135.026,+001.565,+000.567,+00.2090,-00.2476,-00.4423,+00.272,-00.109,-10.032,+00.000521,-00.001111,+00.000200*6E
$VNYMR,+135.027,+001.566,+000.566,+00.2070,-00.2555,-00.4369,+00.297,-00.086,-10.012,-00.000682,+00.000764,-00.000329*66
$VNYMR,+135.029,+001.567,+000.565,+00.2089,-00.2526,-00.4346,+00.265,-00.085,-10.019,-00.002211,-00.000158,+00.000164*6E
$VNYMR,+135.029,+001.568,+000.562,+00.2080,-00.2516,-00.4391,+00.270,-00.085,-09.980,-00.000616,+00.000967,-00.000074*66
$VNYMR,+135.031,+001.569,+000.561,+00.2061,-00.2515,-00.4326,+00.281,-00.094,-10.032,+00.000441,-00.000280,+00.001262*6B
$VNYMR,+135.032,+001.570,+000.562,+00.2062,-00.2495,-00.4381,+00.291,-00.100,-10.006,+00.002157,-00.001551,+00.000841*6E
$VNYMR,+135.034,+001.567,+000.564,+00.2071,-00.2506,-00.4424,+00.249,-00.099,-09.995,+00.001666,-00.001590,-00.000897*60
$VNYMR,+135.033,+001.566,+000.564,+00.2070,-00.2555,-00.4380,+00.276,-00.107,-09.996,-00.000387,+00.000750,+00.000321*65
$VNYMR,+135.033,+001.566,+000.563,+00.2071,-00.2476,-00.4392,+00.264,-00.114,-10.037,+00.000677,+00.000099,-00.000804*6F
$VNYMR,+135.033,+001.567,+000.563,+00.2070,-00.2516,-00.4369,+00.276,-00.099,-10.023,-00.000131,+00.001298,+00.000571*66
$VNYMR,+135.033,+001.567,+000.563,+00.2098,-00.2506,-00.4346,+00.280,-00.075,-10.023,+00.000550,-00.001719,+00.000020*69
$VNYMR,+135.034,+001.566,+000.564,+00.2061,-00.2535,-00.4381,+00.277,-00.098,-10.009,+00.000734,-00.000857,+00.000039*6A
$VNYMR,+135.036,+001.566,+000.565,+00.2062,-00.2466,-00.4359,+00.270,-00.086,-10.019,+00.000846,-00.001026,+00.001442*6D
$VNYMR,+135.038,+001.567,+000.566,+00.2071,-00.2476,-00.4392,+00.287,-00.108,-10.039,-00.000490,+00.000916,+00.001404*66
$VNYMR,+135.039,+001.568,+000.565,+00.2080,-00.2516,-00.4358,+00.265,-00.117,-10.043,-00.000729,-00.000180,+00.001727*69
$VNYMR,+135.039,+001.569,+000.565,+00.2071,-00.2506,-00.4413,+00.272,-00.080,-10.009,-00.001044,-00.000683,+00.000335*67
$VNYMR,+135.038,+001.570,+000.564,+00.2053,-00.2485,-00.4437,+00.278,-00.073,-10.022,-00.001152,-00.000397,-00.000577*6C
$VNYMR,+135.039,+001.569,+000.563,+00.2043,-00.2485,-00.4360,+00.265,-00.091,-10.023,-00.000104,-00.000874,+00.000854*69
$VNYMR,+135.039,+001.568,+000.563,+00.2071,-00.2456,-00.4425,+00.285,-00.086,-10.002,-00.000386,+00.000253,+00.000624*62
$VNYMR,+135.040,+001.570,+000.563,+00.2060,-00.2565,-00.4380,+00.277,-00.118,-10.044,-00.000702,-00.000263,-00.000851*62
$VNYMR,+135.041,+001.570,+000.563,+00.2072,-00.2426,-00.4381,+00.300,-00.106,-10.002,-00.000950,-00.001233,+00.000220*6C
