seq,stamp,elapsed_time,yaw,pitch,roll,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
601,1710361897.9535098,12.826685905456543,45.82,66.077,6.932,-0.0164,-0.2466,0.2082,-0.399,1.085,-8.998,-0.038263,0.154244,-0.136324
602,1710361897.9775398,12.85071587562561,45.181,66.241,6.255,-0.0146,-0.2496,0.2084,-0.763,1.446,-8.747,-0.07727,0.048923,-0.222435
603,1710361898.0029614,12.876137495040894,44.339,66.242,5.396,-0.0155,-0.2516,0.2006,-1.169,1.488,-8.911,-0.041414,-0.064471,-0.234676
604,1710361898.0275075,12.900683641433716,43.561,66.104,4.685,-0.0125,-0.2368,0.2061,-0.978,1.755,-9.664,0.020534,-0.133366,-0.18316
605,1710361898.0525327,12.925708770751953,43.126,65.902,4.321,-0.0127,-0.2497,0.2107,-0.114,1.781,-9.731,0.015583,-0.155928,-0.061695
606,1710361898.0774915,12.9506676197052,43.045,65.676,4.24,-0.0118,-0.2477,0.2096,1.056,1.039,-9.303,-0.006122,-0.158319,0.002079
607,1710361898.102526,12.975702047348022,42.894,65.458,4.077,-0.0118,-0.2507,0.2064,1.565,0.887,-9.31,-0.027978,-0.142243,-0.05857
608,1710361898.127439,13.000615119934082,42.525,65.268,3.702,-0.0129,-0.2586,0.2097,1.597,1.076,-9.282,-0.026351,-0.129854,-0.126347
609,1710361898.1524508,13.02562689781189,42.007,65.118,3.2,-0.0136,-0.2477,0.2084,1.581,1.504,-9.481,-0.010732,-0.087846,-0.14986
610,1710361898.177431,13.050607204437256,41.485,65.062,2.708,-0.01,-0.2517,0.2076,1.248,1.964,-9.485,-0.024309,0.009081,-0.144727
611,1710361898.2023654,13.075541496276855,41.068,65.074,2.287,-0.0144,-0.2367,0.2016,1.157,1.517,-8.966,-0.027519,0.009909,-0.125938
612,1710361898.227404,13.100580215454102,40.496,65.065,1.751,-0.009,-0.2507,0.2065,1.025,1.66,-9.166,-0.003747,-0.016669,-0.189324
613,1710361898.2526634,13.125839471817017,39.975,65.068,1.276,-0.01,-0.2547,0.2032,0.966,1.526,-9.572,0.002997,0.014478,-0.132847
614,1710361898.2773724,13.150548458099365,39.486,65.123,0.875,-0.01,-0.2547,0.2065,0.753,1.289,-9.576,0.039318,0.044113,-0.147185
615,1710361898.302403,13.175579071044922,39.125,65.159,0.628,-0.0127,-0.2477,0.2052,0.734,1.57,-9.679,0.076675,0.030488,-0.066773
616,1710361898.3278913,13.201067447662354,38.964,65.177,0.627,-0.0109,-0.2527,0.2108,1.19,1.203,-9.696,0.114078,-0.001906,-0.042056
617,1710361898.352368,13.225544214248657,38.721,65.21,0.582,-0.0109,-0.2517,0.2097,1.737,0.949,-10.247,0.117757,0.051242,-0.097169
618,1710361898.3785992,13.25177526473999,38.359,65.326,0.416,-0.0117,-0.2418,0.2095,1.696,1.162,-9.844,0.109961,0.097592,-0.114437
619,1710361898.4022722,13.275448322296143,37.76,65.418,-0.0,-0.0127,-0.2497,0.2008,1.285,0.998,-9.659,0.085984,0.036448,-0.222722
620,1710361898.4272785,13.30045461654663,36.855,65.41,-0.724,-0.0125,-0.2348,0.205,0.819,1.692,-10.637,0.052324,-0.018902,-0.272185
621,1710361898.4530563,13.326232433319092,36.093,65.429,-1.349,-0.0118,-0.2517,0.2119,0.314,1.886,-11.105,0.049113,0.050609,-0.179602
622,1710361898.477437,13.350613117218018,35.536,65.518,-1.769,-0.0137,-0.2526,0.215,0.345,0.809,-10.79,0.067812,0.070314,-0.180364
623,1710361898.502177,13.37535309791565,34.455,65.529,-2.656,-0.0118,-0.2497,0.2107,0.038,0.38,-10.781,0.059742,-0.02675,-0.407446
624,1710361898.5283353,13.401511430740356,32.742,65.366,-4.154,-0.0078,-0.2339,0.2042,-0.846,1.215,-11.68,0.030081,-0.107801,-0.540534
625,1710361898.5522225,13.425398588180542,31.072,65.199,-5.673,-0.0082,-0.2527,0.2143,-1.074,1.751,-12.574,-0.014211,-0.02041,-0.444674
626,1710361898.578212,13.451388120651245,29.771,65.25,-6.95,-0.0045,-0.2538,0.2123,-0.609,0.933,-11.666,-0.116126,0.133915,-0.343111
627,1710361898.6021485,13.475324630737305,28.531,65.394,-8.296,-0.0033,-0.242,0.2101,-0.479,0.212,-9.789,-0.162916,0.140975,-0.349806
628,1710361898.6279755,13.50115156173706,27.257,65.426,-9.694,-0.0024,-0.239,0.2046,-0.226,0.141,-8.919,-0.159833,0.043898,-0.374937
629,1710361898.6529467,13.526122808456421,26.095,65.338,-10.887,-0.0063,-0.2508,0.2111,-0.306,0.835,-9.061,-0.05251,-0.014562,-0.300301
630,1710361898.6779711,13.551147222518921,25.221,65.207,-11.699,-0.0026,-0.2549,0.2136,0.051,0.009,-9.402,0.006412,-0.059346,-0.287132
631,1710361898.702898,13.576074123382568,24.001,64.983,-12.825,0.0011,-0.2549,0.2061,0.115,0.676,-9.757,-0.035989,-0.081179,-0.427935
632,1710361898.7279224,13.601098537445068,22.647,64.733,-14.154,0.001,-0.2579,0.2117,-0.142,1.523,-9.522,-0.087558,-0.063712,-0.410612
633,1710361898.7538505,13.627026557922363,21.663,64.563,-15.137,0.002,-0.253,0.2084,0.03,1.544,-9.321,-0.048761,-0.01193,-0.252959
634,1710361898.7778528,13.651028871536255,21.04,64.507,-15.746,0.0048,-0.2521,0.2052,0.684,0.817,-9.156,-0.025671,0.026595,-0.173583
635,1710361898.803791,13.676967144012451,20.345,64.451,-16.421,0.003,-0.252,0.2062,0.876,0.694,-8.648,-0.057048,0.001404,-0.24643
636,1710361898.8279085,13.701084613800049,19.554,64.294,-17.217,0.0057,-0.258,0.2098,0.682,1.23,-8.913,-0.036233,-0.034594,-0.24219
637,1710361898.8573077,13.730483770370483,18.964,64.171,-17.772,0.0078,-0.2403,0.2064,0.586,1.498,-9.353,-0.021439,-0.024622,-0.159164
638,1710361898.8778899,13.751065969467163,18.65,64.131,-18.097,0.0078,-0.2373,0.2063,0.807,1.012,-9.077,-0.026483,0.014829,-0.074251
639,1710361898.9028296,13.776005744934082,18.399,64.086,-18.33,0.0047,-0.259,0.2119,1.082,0.543,-8.758,0.012613,-0.024378,-0.102849
640,1710361898.9278378,13.801013946533203,18.005,63.913,-18.665,0.0075,-0.2591,0.2121,0.84,1.332,-9.112,0.016966,-0.099514,-0.153275
641,1710361898.9543724,13.827548503875732,17.773,63.705,-18.798,0.0085,-0.2561,0.2088,0.997,1.078,-9.392,0.066047,-0.120667,-0.109556
642,1710361898.9781332,13.851309299468994,17.56,63.449,-18.921,0.0093,-0.2591,0.2111,1.151,1.408,-9.966,0.033865,-0.148561,-0.12189
643,1710361899.0028088,13.875984907150269,17.477,63.254,-18.974,0.0085,-0.2561,0.2132,1.069,1.887,-10.198,-0.005859,-0.104968,-0.018559
644,1710361899.0280328,13.901208877563477,17.395,63.128,-19.106,0.0094,-0.2552,0.21,1.317,0.837,-10.158,-0.069439,-0.058973,-0.112907
645,1710361899.053886,13.927062034606934,16.932,62.929,-19.662,0.0093,-0.2591,0.2111,0.736,1.754,-10.179,-0.105473,-0.092553,-0.203204
646,1710361899.0778131,13.950989246368408,16.728,62.726,-19.995,0.0139,-0.2622,0.2081,0.458,2.591,-10.428,-0.103071,-0.122068,-0.027278
647,1710361899.102741,13.975917100906372,17.018,62.588,-19.832,0.0113,-0.2572,0.1969,0.937,2.156,-10.865,-0.06269,-0.112465,0.114173
648,1710361899.1277678,14.000943899154663,17.615,62.479,-19.388,0.0093,-0.2611,0.21,1.361,1.311,-10.83,-0.048723,-0.150413,0.167769
649,1710361899.1527278,14.025903940200806,18.16,62.318,-18.91,0.0111,-0.2641,0.2091,1.406,1.084,-11.549,0.02095,-0.158391,0.091367
650,1710361899.1776583,14.05083441734314,18.428,62.133,-18.663,0.0122,-0.2522,0.2057,0.8,1.263,-12.119,-0.012789,-0.131046,0.008303
651,1710361899.2027156,14.075891733169556,18.437,61.993,-18.706,0.0121,-0.2612,0.2047,0.311,1.743,-11.662,-0.041819,-0.061446,-0.044406
652,1710361899.22766,14.100836038589478,18.443,61.969,-18.735,0.0103,-0.2591,0.2068,-0.35,2.365,-11.428,-0.017083,0.026726,0.046241
653,1710361899.2526305,14.1258065700531,18.755,62.2,-18.412,0.0092,-0.267,0.2046,-0.28,1.394,-10.599,0.04981,0.169684,0.167967
654,1710361899.2776012,14.150777339935303,18.966,62.47,-18.202,0.0055,-0.2679,0.2088,-0.261,0.971,-9.554,-0.012135,0.148632,0.095118
655,1710361899.3030007,14.17617678642273,18.946,62.662,-18.284,0.0028,-0.2629,0.2096,-0.055,0.504,-9.117,-0.063573,0.13687,-0.014184
656,1710361899.327842,14.20101809501648,18.479,62.78,-18.825,0.0037,-0.2659,0.2075,-0.296,0.782,-8.688,-0.098585,0.112591,-0.162733
657,1710361899.3538768,14.227052927017212,17.93,62.838,-19.416,0.0027,-0.2698,0.2119,-0.742,1.126,-8.653,-0.044697,0.080965,-0.137069
658,1710361899.3778865,14.251062631607056,17.408,62.753,-19.898,0.0018,-0.2669,0.2151,-0.902,0.745,-8.937,-0.002276,-0.046302,-0.216067
659,1710361899.4024374,14.27561354637146,16.736,62.49,-20.488,0.0056,-0.265,0.2065,-0.933,1.057,-9.2,0.017247,-0.125881,-0.299363
660,1710361899.4277742,14.300950288772583,16.065,62.079,-21.046,0.0083,-0.27,0.1991,-1.067,2.341,-9.665,0.019816,-0.219946,-0.277702
661,1710361899.452498,14.325674057006836,15.88,61.735,-21.153,0.0092,-0.268,0.2123,-0.371,2.709,-10.077,0.057425,-0.160426,-0.047234
662,1710361899.477882,14.351058006286621,16.11,61.578,-20.866,0.0074,-0.268,0.2122,0.597,1.957,-9.312,0.055059,-0.117803,0.056678
663,1710361899.502416,14.37559199333191,16.361,61.464,-20.577,0.0073,-0.269,0.2144,1.243,1.352,-8.997,0.036857,-0.094535,0.034135
664,1710361899.5276756,14.400851726531982,16.355,61.317,-20.578,0.0083,-0.267,0.2111,1.463,1.433,-8.937,-0.023043,-0.087897,-0.079953
665,1710361899.5525644,14.425740480422974,16.111,61.172,-20.799,0.0101,-0.271,0.2124,1.285,2.141,-8.741,-0.002822,-0.051168,-0.120318
666,1710361899.5783293,14.451505422592163,15.943,61.07,-20.97,0.0092,-0.271,0.2145,1.318,2.034,-9.038,-0.018449,-0.02781,-0.058187
667,1710361899.60238,14.475556135177612,15.754,61.012,-21.161,0.0101,-0.271,0.2058,1.272,1.72,-8.977,-0.01543,-0.011316,-0.085873
668,1710361899.6273644,14.500540494918823,15.461,60.971,-21.431,0.011,-0.27,0.2026,1.248,1.688,-9.148,-0.012522,0.021003,-0.111704
669,1710361899.6553895,14.528565645217896,15.099,60.918,-21.768,0.0092,-0.269,0.2068,1.19,1.584,-9.315,-0.016993,0.012477,-0.13899
670,1710361899.6982155,14.571391582489014,14.765,60.878,-22.051,0.0073,-0.2719,0.2078,1.139,1.685,-9.649,0.029705,0.031205,-0.090941
671,1710361899.7094655,14.5826416015625,14.441,60.9,-22.241,0.0082,-0.272,0.2156,1.296,1.03,-10.106,0.070175,0.061806,-0.124636
672,1710361899.7468665,14.620042562484741,13.924,60.877,-22.644,0.0093,-0.2611,0.2133,0.832,1.609,-10.74,0.000532,0.051116,-0.179594
673,1710361899.7565699,14.629745960235596,13.372,60.894,-23.165,0.0055,-0.2699,0.2132,0.594,2.274,-10.996,-0.041692,0.109641,-0.157649
674,1710361899.7795613,14.652737379074097,12.929,61.036,-23.545,0.0073,-0.2729,0.2144,0.538,1.329,-10.522,0.040859,0.176206,-0.085269
675,1710361899.8021884,14.67536449432373,12.427,61.107,-23.823,0.0045,-0.2709,0.2219,0.323,0.992,-10.214,0.157276,0.053159,-0.17888
676,1710361899.827176,14.700352191925049,11.924,60.991,-23.987,0.0036,-0.2689,0.2185,0.615,1.658,-11.333,0.207016,-0.023361,-0.174845
677,1710361899.8531685,14.726344585418701,11.459,60.852,-24.027,0.0074,-0.264,0.222,0.741,1.23,-11.71,0.284307,-0.011791,-0.194746
678,1710361899.87807,14.751246213912964,10.841,60.741,-24.174,0.0046,-0.263,0.224,0.659,0.87,-12.051,0.252224,0.041184,-0.260568
679,1710361899.905281,14.778457164764404,9.942,60.616,-24.702,0.0028,-0.259,0.2282,-0.265,1.664,-11.745,0.125371,0.062218,-0.335358
680,1710361899.9281113,14.801287412643433,8.923,60.541,-25.504,0.0056,-0.263,0.223,-0.828,1.973,-11.274,0.00566,0.135343,-0.334664
681,1710361899.9522178,14.825393915176392,7.985,60.592,-26.412,0.0029,-0.254,0.2271,-1.158,1.851,-10.352,-0.090032,0.217217,-0.224991
682,1710361899.977955,14.851131200790405,7.077,60.682,-27.347,0.0009,-0.2629,0.226,-1.06,0.683,-8.795,-0.121912,0.146796,-0.300153
683,1710361900.003414,14.876590013504028,6.152,60.501,-28.384,0.0027,-0.2679,0.2294,-1.23,1.665,-8.828,-0.167971,-0.019298,-0.325651
684,1710361900.0279377,14.901113748550415,5.652,60.291,-28.965,0.0037,-0.261,0.2294,-0.794,1.344,-8.897,-0.051108,-0.060366,-0.156455
685,1710361900.052866,14.926042079925537,5.418,60.064,-29.187,0.0036,-0.2669,0.2273,0.069,0.649,-9.334,-0.004022,-0.118413,-0.166102
686,1710361900.0779321,14.95110821723938,5.012,59.795,-29.539,0.0046,-0.2689,0.2164,0.585,0.731,-9.372,-0.006905,-0.074745,-0.249935
687,1710361900.1038969,14.977072954177856,4.49,59.497,-30.009,0.0055,-0.265,0.2296,0.375,1.635,-9.038,-0.023958,-0.090521,-0.24444
688,1710361900.1282463,15.00142240524292,4.246,59.316,-30.252,0.0045,-0.2679,0.2274,0.544,1.756,-8.726,-0.018851,-0.047199,-0.070597
689,1710361900.1530952,15.026271343231201,4.244,59.23,-30.284,0.0054,-0.2699,0.2307,1.22,1.066,-8.516,-0.020795,-0.043633,-0.018603
690,1710361900.1779194,15.051095485687256,4.111,59.16,-30.42,0.0036,-0.2689,0.2328,1.755,0.189,-8.56,-0.023378,0.003103,-0.122707
691,1710361900.2029212,15.076097249984741,3.612,58.967,-30.912,0.0027,-0.2649,0.2305,1.257,0.91,-8.444,-0.057498,-0.042627,-0.262445
692,1710361900.2281816,15.101357698440552,3.101,58.702,-31.433,0.0035,-0.2758,0.2318,0.694,1.629,-8.886,-0.051766,-0.063704,-0.22772
693,1710361900.252825,15.126001119613647,2.782,58.486,-31.752,0.0066,-0.2541,0.2251,0.667,1.723,-9.271,-0.020837,-0.074664,-0.14392
694,1710361900.2779465,15.151122570037842,2.707,58.393,-31.774,0.0047,-0.259,0.2273,0.992,1.696,-9.785,0.055354,-0.010118,0.007599
695,1710361900.3036373,15.17681336402893,2.799,58.425,-31.63,0.0026,-0.2738,0.2295,1.654,0.603,-9.722,0.022353,-0.000879,0.028238
696,1710361900.328455,15.20163106918335,2.694,58.377,-31.744,-0.0011,-0.2737,0.2315,1.674,0.481,-9.83,-0.035598,-0.001351,-0.096717
697,1710361900.3527262,15.225902318954468,2.383,58.257,-32.082,0.0017,-0.2738,0.2305,1.03,1.262,-10.491,-0.058248,-0.003032,-0.154098
698,1710361900.3781266,15.251302719116211,2.043,58.137,-32.483,0.0009,-0.2629,0.2282,0.428,1.383,-10.463,-0.105571,-0.025545,-0.16617
699,1710361900.4031684,15.276344537734985,1.741,57.964,-32.906,0.0016,-0.2758,0.2273,0.002,1.515,-10.827,-0.12349,-0.041371,-0.150164
700,1710361900.4280212,15.301197290420532,1.481,57.741,-33.301,0.0007,-0.2777,0.2316,-0.018,1.187,-11.086,-0.118894,-0.098299,-0.187674
701,1710361900.4527462,15.32592225074768,1.184,57.416,-33.651,-0.0021,-0.2787,0.2326,0.137,1.144,-11.008,-0.026205,-0.138005,-0.240969
702,1710361900.4800432,15.353219270706177,0.905,57.007,-33.854,0.0017,-0.2738,0.2283,-0.094,1.601,-11.477,0.037443,-0.188669,-0.234813
703,1710361900.5026698,15.375845909118652,0.778,56.578,-33.854,-0.0002,-0.2728,0.2282,-0.617,2.18,-12.325,0.091103,-0.216186,-0.179352
704,1710361900.527666,15.400842189788818,0.831,56.29,-33.689,0.0029,-0.257,0.2271,-1.113,3.145,-12.243,0.084526,-0.133991,-0.033404
705,1710361900.552658,15.42583417892456,1.149,56.304,-33.27,0.0035,-0.2768,0.2296,-0.511,3.139,-11.527,0.113924,-0.005455,0.207369
706,1710361900.577598,15.450774192810059,1.628,56.58,-32.725,-0.0018,-0.2618,0.228,0.912,1.211,-9.945,0.074579,0.091228,0.243905
707,1710361900.6025372,15.47571325302124,1.785,56.758,-32.588,-0.0049,-0.2786,0.2302,1.211,0.13,-8.692,-0.038179,0.052979,0.008843
708,1710361900.6275456,15.50072169303894,1.377,56.626,-32.992,-0.0058,-0.2776,0.218,0.231,0.749,-8.72,-0.036778,-0.017523,-0.293027
709,1710361900.652761,15.5259370803833,0.682,56.329,-33.602,-0.0046,-0.2588,0.2234,-1.086,2.164,-9.398,-0.002245,-0.015703,-0.333751
710,1710361900.6775377,15.550713777542114,0.115,56.05,-34.006,-0.0048,-0.2746,0.229,-1.886,2.793,-9.055,0.067004,-0.080452,-0.256845
711,1710361900.7043343,15.577510356903076,-0.01,55.762,-34.017,-0.0058,-0.2796,0.2301,-1.798,3.695,-9.617,0.066395,-0.158637,-0.050931
712,1710361900.7275314,15.600707530975342,0.392,55.707,-33.534,-0.0039,-0.2727,0.2247,-0.382,2.398,-9.625,0.129,-0.083014,0.18693
713,1710361900.752518,15.625694036483765,0.882,55.79,-33.027,-0.0076,-0.2765,0.2267,0.949,1.239,-8.661,0.014017,-0.054876,0.173807
714,1710361900.7774363,15.650612354278564,1.236,55.807,-32.778,-0.0076,-0.2756,0.2311,1.645,0.492,-7.816,-0.062903,-0.071795,0.060314
715,1710361900.8047702,15.677946329116821,1.237,55.646,-32.911,-0.0104,-0.2785,0.2309,1.804,0.96,-7.716,-0.090409,-0.09098,-0.136873
716,1710361900.8274233,15.700599431991577,1.068,55.449,-33.122,-0.0085,-0.2755,0.2299,1.584,1.813,-7.572,-0.029918,-0.073429,-0.125359
717,1710361900.852422,15.725598096847534,0.928,55.279,-33.252,-0.0084,-0.2706,0.2222,1.544,1.401,-7.891,0.027321,-0.067506,-0.123215
718,1710361900.8774085,15.750584602355957,0.701,55.064,-33.359,-0.0104,-0.2745,0.2287,1.113,1.388,-8.63,0.073817,-0.066996,-0.173036
719,1710361900.9025612,15.775737285614014,0.367,54.904,-33.441,-0.0094,-0.2715,0.2265,0.598,1.806,-9.25,0.171844,0.022742,-0.155923
720,1710361900.927339,15.800515174865723,0.145,54.792,-33.414,-0.0123,-0.2764,0.2308,0.378,1.602,-9.376,0.138491,-0.04446,-0.103508
721,1710361900.9529536,15.826129674911499,0.069,54.661,-33.257,-0.0121,-0.2695,0.2274,0.492,1.607,-10.048,0.157998,-0.054446,-0.054123
722,1710361900.97771,15.850886106491089,-0.014,54.567,-33.095,-0.0111,-0.2646,0.2241,0.727,0.816,-10.023,0.172759,-0.030577,-0.091984
723,1710361901.0045536,15.877729654312134,-0.25,54.343,-33.058,-0.0101,-0.2586,0.2263,0.265,0.052,-9.799,0.139089,-0.131527,-0.232278
724,1710361901.0285382,15.901714324951172,-0.566,53.808,-33.102,-0.0102,-0.2606,0.2285,-0.898,1.378,-10.634,0.162848,-0.298731,-0.327362
725,1710361901.0532331,15.926409244537354,-0.638,53.247,-32.915,-0.0074,-0.2627,0.2287,-0.93,2.542,-11.95,0.175649,-0.276327,-0.15278
726,1710361901.0775023,15.95067834854126,-0.458,52.96,-32.543,-0.0045,-0.2519,0.2277,-0.148,1.201,-11.166,0.149578,-0.185435,-0.008755
727,1710361901.104243,15.977419137954712,-0.373,52.666,-32.196,-0.0037,-0.2608,0.2311,0.792,-0.329,-10.742,0.218026,-0.208062,-0.172061
728,1710361901.1281195,16.001295566558838,-0.777,51.999,-32.307,-0.0064,-0.2568,0.2298,0.676,0.815,-11.217,0.093803,-0.356392,-0.535843
729,1710361901.152489,16.025665044784546,-1.509,51.162,-32.781,0.0038,-0.258,0.2305,-0.127,2.962,-13.115,0.051644,-0.258034,-0.550384
730,1710361901.178059,16.05123519897461,-2.146,50.82,-33.221,0.0047,-0.257,0.225,-0.568,2.153,-13.515,0.011769,0.094408,-0.257212
731,1710361901.202195,16.075371026992798,-2.829,50.896,-33.808,0.0057,-0.2521,0.2272,-1.337,1.212,-11.952,-0.090265,0.262795,-0.201364
732,1710361901.2282805,16.10145664215088,-3.483,51.021,-34.575,0.0038,-0.259,0.2261,-1.846,0.496,-10.087,-0.227229,0.198911,-0.184072
733,1710361901.2544217,16.12759780883789,-3.917,51.063,-35.192,0.0019,-0.2589,0.2227,-1.42,-0.389,-9.214,-0.152892,0.101945,-0.101487
734,1710361901.2780316,16.15120768547058,-4.21,50.924,-35.525,-0.0008,-0.2559,0.2225,0.417,-2.11,-9.186,-0.040022,-0.067658,-0.277881
735,1710361901.3030345,16.176210641860962,-4.963,50.319,-36.154,0.0056,-0.26,0.2196,0.544,-0.099,-9.625,-0.039255,-0.178795,-0.627879
736,1710361901.3280525,16.201228618621826,-5.835,49.596,-36.883,0.0074,-0.2601,0.2253,-0.004,2.302,-10.346,-0.04882,-0.130718,-0.550639
737,1710361901.3534462,16.226622343063354,-6.462,49.235,-37.371,0.0093,-0.2601,0.2243,-0.078,2.59,-9.721,0.008391,0.032274,-0.275227
738,1710361901.3781729,16.251348972320557,-6.867,49.152,-37.706,0.0112,-0.2592,0.2211,0.272,2.117,-9.205,-0.03311,0.094014,-0.132962
739,1710361901.4029577,16.27613377571106,-7.178,49.234,-38.038,0.0085,-0.2502,0.2175,0.58,1.412,-8.475,-0.094301,0.150734,-0.045293
740,1710361901.4283862,16.301562309265137,-7.445,49.383,-38.37,0.0074,-0.263,0.2198,0.986,0.198,-8.028,-0.08566,0.163573,-0.038262
741,1710361901.4529836,16.326159715652466,-7.829,49.47,-38.796,0.0056,-0.259,0.2163,1.206,-0.281,-7.984,-0.114758,0.145686,-0.150442
742,1710361901.4782672,16.35144329071045,-8.375,49.368,-39.469,0.0056,-0.261,0.2153,1.037,0.487,-7.953,-0.217673,0.06146,-0.27529
743,1710361901.502947,16.376123189926147,-8.849,49.119,-40.145,0.0074,-0.264,0.2176,1.048,0.972,-8.821,-0.204308,-0.010612,-0.262106
744,1710361901.5279386,16.40111470222473,-9.187,49.006,-40.606,0.0047,-0.26,0.213,0.927,1.604,-9.766,-0.109644,0.064383,-0.087782
745,1710361901.5529509,16.426126956939697,-9.519,49.088,-41.007,0.0038,-0.258,0.2118,0.81,0.94,-10.729,-0.095707,0.167051,-0.096623
746,1710361901.5779378,16.45111393928528,-9.977,49.254,-41.432,0.0019,-0.2639,0.2129,0.362,1.497,-11.177,-0.037567,0.26881,-0.054023
747,1710361901.6050518,16.478227853775024,-10.37,49.554,-41.802,0.0,-0.2619,0.2116,-0.545,1.799,-10.371,-0.077465,0.237652,0.047464
748,1710361901.6278722,16.50104832649231,-10.497,49.771,-42.082,-0.0036,-0.2608,0.2092,-0.788,1.875,-10.606,-0.142198,0.106306,0.070083
749,1710361901.6527998,16.525975942611694,-10.357,50.001,-42.085,-0.0074,-0.2637,0.2068,-0.421,1.713,-10.826,-0.026268,0.070295,0.196889
750,1710361901.6778347,16.551010847091675,-10.171,50.181,-41.889,-0.0093,-0.2666,0.21,-0.237,0.55,-10.571,0.08544,0.004694,0.06833
751,1710361901.7027888,16.57596492767334,-10.262,50.06,-41.773,-0.0083,-0.2626,0.2045,-0.754,2.238,-10.871,0.133709,-0.053221,-0.140171
752,1710361901.729798,16.60297417640686,-10.347,49.926,-41.643,-0.0092,-0.2616,0.2132,-1.601,3.527,-10.545,0.157925,-0.035582,-0.022657
753,1710361901.754596,16.627772092819214,-10.104,50.065,-41.194,-0.0082,-0.2557,0.2088,-1.317,3.629,-10.405,0.180624,0.021352,0.248275
754,1710361901.7777853,16.65096139907837,-9.73,50.406,-40.634,-0.0128,-0.2566,0.2151,-0.492,1.963,-9.028,0.187053,0.067709,0.259769
755,1710361901.8027246,16.67590069770813,-9.385,50.498,-40.176,-0.0129,-0.2586,0.213,-0.679,1.249,-8.318,0.096141,-0.140995,0.08052
756,1710361901.8277037,16.7008798122406,-8.998,50.258,-39.717,-0.0139,-0.2625,0.2184,-1.253,2.139,-9.234,0.138728,-0.271776,0.024754
757,1710361901.852663,16.725839138031006,-8.5,50.027,-39.119,-0.0119,-0.2566,0.2053,-0.929,2.43,-10.075,0.141557,-0.237337,0.102424
758,1710361901.8787525,16.751928567886353,-7.889,50.01,-38.463,-0.0091,-0.2527,0.2153,-0.292,2.476,-9.866,0.126306,-0.135724,0.281579
759,1710361901.9026027,16.775778770446777,-7.175,50.2,-37.737,-0.0146,-0.2486,0.216,0.658,0.902,-9.153,0.10754,-0.070787,0.329477
760,1710361901.9275978,16.800773859024048,-6.695,50.328,-37.266,-0.0174,-0.2525,0.2159,1.098,-0.002,-8.213,0.048887,-0.067855,0.139959
761,1710361901.9525414,16.825717449188232,-6.508,50.229,-37.078,-0.0174,-0.2545,0.2159,0.923,0.833,-8.17,0.020766,-0.129878,-0.031169
762,1710361901.9775627,16.850738763809204,-6.465,50.027,-37.021,-0.0137,-0.2506,0.2161,0.821,1.345,-8.78,0.009884,-0.091537,-0.098502
763,1710361902.0025182,16.875694274902344,-6.508,49.879,-37.05,-0.0146,-0.2536,0.215,0.647,1.467,-9.113,-0.005389,-0.056904,-0.071095
764,1710361902.0275612,16.900737285614014,-6.631,49.741,-37.16,-0.0138,-0.2556,0.2162,0.751,1.385,-9.156,-0.018248,-0.028563,-0.121393
765,1710361902.0525782,16.92575430870056,-6.871,49.596,-37.354,-0.0145,-0.2427,0.2127,0.796,1.397,-9.393,-0.003536,-0.007917,-0.162971
766,1710361902.0775595,16.950735569000244,-7.157,49.471,-37.571,-0.0136,-0.2467,0.2139,0.78,1.68,-9.44,0.010086,0.01797,-0.13665
767,1710361902.1025016,16.975677728652954,-7.386,49.394,-37.704,-0.0155,-0.2496,0.2127,1.003,1.366,-9.862,0.03314,0.023696,-0.119309
768,1710361902.1275506,17.0007266998291,-7.649,49.35,-37.846,-0.0147,-0.2536,0.2161,1.081,1.19,-10.633,0.042569,0.088386,-0.112686
769,1710361902.1524568,17.025632858276367,-8.041,49.337,-38.123,-0.0164,-0.2476,0.2159,0.961,0.766,-10.433,-0.023568,0.093972,-0.190908
770,1710361902.1775184,17.050694465637207,-8.55,49.202,-38.583,-0.0183,-0.2505,0.2125,0.554,1.689,-10.627,-0.074009,0.065207,-0.248208
771,1710361902.2024593,17.07563543319702,-9.006,49.066,-39.037,-0.0144,-0.2377,0.2071,0.344,1.276,-10.727,-0.067852,0.04642,-0.213961
772,1710361902.227436,17.1006121635437,-9.339,48.882,-39.291,-0.0173,-0.2466,0.2103,0.262,1.277,-11.196,0.053559,-0.024323,-0.184631
773,1710361902.252397,17.12557315826416,-9.59,48.732,-39.257,-0.0155,-0.2466,0.2127,0.649,1.65,-11.804,0.196148,0.013654,-0.127053
774,1710361902.277423,17.150599002838135,-9.789,48.651,-39.086,-0.0164,-0.2496,0.2071,0.793,1.259,-11.638,0.233928,0.021254,-0.097786
775,1710361902.3023741,17.17555022239685,-9.993,48.62,-38.914,-0.0173,-0.2446,0.2191,0.882,1.291,-11.795,0.212448,0.072568,-0.089154
776,1710361902.327394,17.200570106506348,-10.384,48.613,-38.981,-0.0163,-0.2397,0.2125,0.495,0.692,-11.492,0.130037,0.138667,-0.206912
777,1710361902.3523812,17.225557327270508,-11.119,48.552,-39.423,-0.0182,-0.2436,0.2201,-0.46,1.29,-11.065,0.027138,0.210001,-0.325831
