seq,stamp,frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read,fix_quality
282,1711305432.1687095,GPS1_Frame,42.34740166666667,-71.09153833333333,18.3,327725.51213578525,4690467.627675234,19,T,1.1,"$GPGGA,183712.000,4220.8441,N,07105.4923,W,1,09,1.1,18.3,M,-33.8,M,,0000*54",
283,1711305433.1709776,GPS1_Frame,42.34740166666667,-71.09153833333333,18.3,327725.51213578525,4690467.627675234,19,T,1.1,"$GPGGA,183713.000,4220.8441,N,07105.4923,W,1,09,1.1,18.3,M,-33.8,M,,0000*55",
284,1711305434.1733177,GPS1_Frame,42.34740166666667,-71.09153833333333,18.3,327725.51213578525,4690467.627675234,19,T,1.1,"$GPGGA,183714.000,4220.8441,N,07105.4923,W,1,09,1.1,18.3,M,-33.8,M,,0000*52",
285,1711305435.1762493,GPS1_Frame,42.347406666666664,-71.091535,18.5,327725.8003639615,4690468.176133364,19,T,1.1,"$GPGGA,183715.000,4220.8444,N,07105.4921,W,1,09,1.1,18.5,M,-33.8,M,,0000*52",
286,1711305436.1697335,GPS1_Frame,42.34741666666667,-71.09153166666667,18.5,327726.10225091886,4690469.279804347,19,T,1.1,"$GPGGA,183716.000,4220.8450,N,07105.4919,W,1,09,1.1,18.5,M,-33.8,M,,0000*5F",
287,1711305437.1703093,GPS1_Frame,42.347433333333335,-71.09152666666667,18.2,327726.5596341315,4690471.12038179,19,T,1.1,"$GPGGA,183717.000,4220.8460,N,07105.4916,W,1,09,1.1,18.2,M,-33.8,M,,0000*55",
288,1711305438.1697674,GPS1_Frame,42.34744833333333,-71.09152166666667,18.0,327727.01246422104,4690472.7758883145,19,T,1.1,"$GPGGA,183718.000,4220.8469,N,07105.4913,W,1,09,1.1,18.0,M,-33.8,M,,0000*54",
289,1711305439.1699631,GPS1_Frame,42.347465,-71.09152,17.9,327727.1952779748,4690474.623220463,19,T,1.1,"$GPGGA,183719.000,4220.8479,N,07105.4912,W,1,09,1.1,17.9,M,-33.8,M,,0000*53",
290,1711305440.1690016,GPS1_Frame,42.34748166666667,-71.09151833333334,17.8,327727.3780916707,4690476.4705526205,19,T,1.1,"$GPGGA,183720.000,4220.8489,N,07105.4911,W,1,09,1.1,17.8,M,-33.8,M,,0000*54",
291,1711305441.177312,GPS1_Frame,42.347501666666666,-71.09152166666667,17.8,327727.15815778973,4690478.698158667,19,T,1.1,"$GPGGA,183721.000,4220.8501,N,07105.4913,W,1,09,1.1,17.8,M,-33.8,M,,0000*56",
292,1711305442.1782713,GPS1_Frame,42.347525,-71.09153833333333,17.8,327725.8490547744,4690481.322925417,19,T,1.1,"$GPGGA,183722.000,4220.8515,N,07105.4923,W,1,09,1.1,17.8,M,-33.8,M,,0000*53",
293,1711305443.1688793,GPS1_Frame,42.347546666666666,-71.091575,17.7,327722.88798756246,4690483.803150328,19,T,1.1,"$GPGGA,183723.000,4220.8528,N,07105.4945,W,1,09,1.1,17.7,M,-33.8,M,,0000*53",
294,1711305444.1694434,GPS1_Frame,42.347555,-71.09163166666667,17.7,327718.24308540253,4690484.843338872,19,T,1.1,"$GPGGA,183724.000,4220.8533,N,07105.4979,W,1,09,1.1,17.7,M,-33.8,M,,0000*51",
295,1711305445.179122,GPS1_Frame,42.34755333333333,-71.09170833333333,17.5,327711.92345262563,4690484.813636236,19,T,1.1,"$GPGGA,183725.000,4220.8532,N,07105.5025,W,1,09,1.1,17.5,M,-33.8,M,,0000*52",
296,1711305446.178067,GPS1_Frame,42.34755166666667,-71.09179666666667,17.2,327704.64282907604,4690484.807583672,19,T,1.1,"$GPGGA,183726.000,4220.8531,N,07105.5078,W,1,09,1.1,17.2,M,-33.8,M,,0000*5D",
297,1711305447.1695523,GPS1_Frame,42.34755,-71.09189833333333,17.0,327696.2639303187,4690484.828562115,19,T,1.1,"$GPGGA,183727.000,4220.8530,N,07105.5139,W,1,09,1.1,17.0,M,-33.8,M,,0000*5B",
298,1711305448.1776333,GPS1_Frame,42.34755,-71.09201,16.9,327687.0658789413,4690485.054890219,19,T,1.1,"$GPGGA,183728.000,4220.8530,N,07105.5206,W,1,09,1.1,16.9,M,-33.8,M,,0000*53",
299,1711305449.1666875,GPS1_Frame,42.347548333333336,-71.09212666666667,17.0,327677.4514202032,4690485.106294378,19,T,1.2,"$GPGGA,183729.000,4220.8529,N,07105.5276,W,1,07,1.2,17.0,M,-33.8,M,,0000*58",
300,1711305450.1686404,GPS1_Frame,42.347546666666666,-71.09225166666667,17.0,327667.150539099,4690485.174604262,19,T,1.1,"$GPGGA,183730.000,4220.8528,N,07105.5351,W,1,08,1.1,17.0,M,-33.8,M,,0000*59",
301,1711305451.1723192,GPS1_Frame,42.347541666666665,-71.09238333333333,17.0,327656.291410304,4690484.886302255,19,T,1.1,"$GPGGA,183731.000,4220.8525,N,07105.5430,W,1,09,1.1,17.0,M,-33.8,M,,0000*54",
302,1711305452.168544,GPS1_Frame,42.347541666666665,-71.092525,16.8,327644.62223875476,4690485.173503614,19,T,1.1,"$GPGGA,183732.000,4220.8525,N,07105.5515,W,1,09,1.1,16.8,M,-33.8,M,,0000*58",
303,1711305453.164495,GPS1_Frame,42.34755,-71.092675,15.7,327632.2894224613,4690486.402975202,19,T,1.2,"$GPGGA,183733.000,4220.8530,N,07105.5605,W,1,08,1.2,15.7,M,-33.8,M,,0000*51",
304,1711305454.1648996,GPS1_Frame,42.34753166666667,-71.09281166666666,15.2,327620.98199217045,4690484.6442977665,19,T,1.2,"$GPGGA,183734.000,4220.8519,N,07105.5687,W,1,08,1.2,15.2,M,-33.8,M,,0000*52",
305,1711305455.161873,GPS1_Frame,42.347523333333335,-71.09294333333334,14.5,327610.1137447184,4690483.985925308,19,T,1.7,"$GPGGA,183735.000,4220.8514,N,07105.5766,W,1,07,1.7,14.5,M,-33.8,M,,0000*5C",
306,1711305456.1720169,GPS1_Frame,42.34752,-71.093075,13.9,327599.2591632573,4690483.882782551,19,T,1.7,"$GPGGA,183736.000,4220.8512,N,07105.5845,W,1,07,1.7,13.9,M,-33.8,M,,0000*5C",
307,1711305457.171776,GPS1_Frame,42.347516666666664,-71.09320333333334,13.5,327588.6791494236,4690483.772896497,19,T,1.1,"$GPGGA,183737.000,4220.8510,N,07105.5922,W,1,09,1.1,13.5,M,-33.8,M,,0000*5B",
308,1711305458.1776621,GPS1_Frame,42.347516666666664,-71.09332333333333,13.1,327578.7946703,4690484.016267095,19,T,1.1,"$GPGGA,183738.000,4220.8510,N,07105.5994,W,1,09,1.1,13.1,M,-33.8,M,,0000*5D",
309,1711305459.1694765,GPS1_Frame,42.347523333333335,-71.09343833333334,13.5,327569.34027282224,4690484.98979424,19,T,1.1,"$GPGGA,183739.000,4220.8514,N,07105.6063,W,1,09,1.1,13.5,M,-33.8,M,,0000*5E",
310,1711305460.168776,GPS1_Frame,42.34752666666667,-71.09355,13.4,327560.1513314028,4690485.586431052,19,T,1.1,"$GPGGA,183740.000,4220.8516,N,07105.6130,W,1,09,1.1,13.4,M,-33.8,M,,0000*54",
311,1711305461.166288,GPS1_Frame,42.34753,-71.09366,13.3,327551.0996753037,4690486.179699171,19,T,1.2,"$GPGGA,183741.000,4220.8518,N,07105.6196,W,1,08,1.2,13.3,M,-33.8,M,,0000*52",
312,1711305462.166971,GPS1_Frame,42.34753,-71.09376833333333,13.1,327542.17618885206,4690486.399456116,19,T,1.2,"$GPGGA,183742.000,4220.8518,N,07105.6261,W,1,08,1.2,13.1,M,-33.8,M,,0000*58",
313,1711305463.1751351,GPS1_Frame,42.347525,-71.09387,13.0,327533.7881658389,4690486.050486981,19,T,1.1,"$GPGGA,183743.000,4220.8515,N,07105.6322,W,1,09,1.1,13.0,M,-33.8,M,,0000*51",
314,1711305464.1736283,GPS1_Frame,42.34751,-71.09396333333333,13.1,327526.0592141122,4690484.574195578,19,T,1.1,"$GPGGA,183744.000,4220.8506,N,07105.6378,W,1,09,1.1,13.1,M,-33.8,M,,0000*5A",
315,1711305465.1789193,GPS1_Frame,42.34748166666667,-71.09405,13.6,327518.8429291614,4690481.603819096,19,T,1.1,"$GPGGA,183745.000,4220.8489,N,07105.6430,W,1,09,1.1,13.6,M,-33.8,M,,0000*51",
316,1711305466.179098,GPS1_Frame,42.34743666666667,-71.094125,13.7,327512.5420438927,4690476.759069275,19,T,1.1,"$GPGGA,183746.000,4220.8462,N,07105.6475,W,1,09,1.1,13.7,M,-33.8,M,,0000*57",
317,1711305467.1774766,GPS1_Frame,42.347385,-71.09419,13.6,327507.0466232317,4690471.153751084,19,T,1.1,"$GPGGA,183747.000,4220.8431,N,07105.6514,W,1,09,1.1,13.6,M,-33.8,M,,0000*57",
318,1711305468.167856,GPS1_Frame,42.347335,-71.09424666666666,13.5,327502.2421769559,4690465.716599258,19,T,1.1,"$GPGGA,183748.000,4220.8401,N,07105.6548,W,1,09,1.1,13.5,M,-33.8,M,,0000*51",
319,1711305469.1783164,GPS1_Frame,42.347295,-71.09429166666666,13.7,327498.42607166956,4690461.366203683,19,T,1.1,"$GPGGA,183749.000,4220.8377,N,07105.6575,W,1,09,1.1,13.7,M,-33.8,M,,0000*5A",
320,1711305470.1782928,GPS1_Frame,42.34726166666667,-71.09432833333334,13.8,327495.3146228907,4690457.739184605,19,T,1.1,"$GPGGA,183750.000,4220.8357,N,07105.6597,W,1,09,1.1,13.8,M,-33.8,M,,0000*53",
321,1711305471.1778417,GPS1_Frame,42.347228333333334,-71.094365,13.8,327492.20317096787,4690454.112166835,19,T,1.1,"$GPGGA,183751.000,4220.8337,N,07105.6619,W,1,09,1.1,13.8,M,-33.8,M,,0000*51",
322,1711305472.1783366,GPS1_Frame,42.347186666666666,-71.09441166666667,13.8,327488.24520906166,4690449.580087458,19,T,1.1,"$GPGGA,183752.000,4220.8312,N,07105.6647,W,1,09,1.1,13.8,M,-33.8,M,,0000*5E",
323,1711305473.1781533,GPS1_Frame,42.347136666666664,-71.09446833333334,13.7,327483.44073406246,4690444.142947833,19,T,1.1,"$GPGGA,183753.000,4220.8282,N,07105.6681,W,1,09,1.1,13.7,M,-33.8,M,,0000*52",
324,1711305474.170281,GPS1_Frame,42.34708,-71.09453333333333,13.7,327477.9315870658,4690437.982438386,19,T,1.1,"$GPGGA,183754.000,4220.8248,N,07105.6720,W,1,09,1.1,13.7,M,-33.8,M,,0000*59",
325,1711305475.170166,GPS1_Frame,42.34702,-71.09460333333334,13.7,327472.0014548292,4690431.461938016,19,T,1.1,"$GPGGA,183755.000,4220.8212,N,07105.6762,W,1,09,1.1,13.7,M,-33.8,M,,0000*51",
326,1711305476.1784894,GPS1_Frame,42.346955,-71.094675,13.7,327465.92034687265,4690424.389611915,19,T,1.1,"$GPGGA,183756.000,4220.8173,N,07105.6805,W,1,09,1.1,13.7,M,-33.8,M,,0000*58",
327,1711305477.1709404,GPS1_Frame,42.346891666666664,-71.09474333333333,13.8,327460.1183584441,4690417.495596702,19,T,1.1,"$GPGGA,183757.000,4220.8135,N,07105.6846,W,1,09,1.1,13.8,M,-33.8,M,,0000*53",
328,1711305478.1694658,GPS1_Frame,42.34683,-71.09480833333333,13.8,327454.59549080906,4690410.779891715,19,T,1.1,"$GPGGA,183758.000,4220.8098,N,07105.6885,W,1,09,1.1,13.8,M,-33.8,M,,0000*55",
329,1711305479.1692114,GPS1_Frame,42.34677166666667,-71.09487,13.9,327449.35630533996,4690404.427567292,19,T,1.1,"$GPGGA,183759.000,4220.8063,N,07105.6922,W,1,09,1.1,13.9,M,-33.8,M,,0000*5D",
330,1711305480.1688032,GPS1_Frame,42.34671,-71.09493666666667,13.9,327443.69613143767,4690397.715253155,19,T,1.1,"$GPGGA,183800.000,4220.8026,N,07105.6962,W,1,09,1.1,13.9,M,-33.8,M,,0000*5B",
331,1711305481.178065,GPS1_Frame,42.346645,-71.09501,13.9,327437.4776807056,4690390.646333229,19,T,1.1,"$GPGGA,183801.000,4220.7987,N,07105.7006,W,1,09,1.1,13.9,M,-33.8,M,,0000*5D",
332,1711305482.1797507,GPS1_Frame,42.346575,-71.09508666666666,13.9,327430.97096288885,4690383.0289718015,19,T,1.1,"$GPGGA,183802.000,4220.7945,N,07105.7052,W,1,09,1.1,13.9,M,-33.8,M,,0000*51",
333,1711305483.1772966,GPS1_Frame,42.34650666666667,-71.09516333333333,13.9,327424.46879204514,4690375.59668705,19,T,1.1,"$GPGGA,183803.000,4220.7904,N,07105.7098,W,1,09,1.1,13.9,M,-33.8,M,,0000*53",
334,1711305484.1693282,GPS1_Frame,42.34643833333333,-71.095235,14.1,327418.3784681123,4690368.154258025,19,T,1.1,"$GPGGA,183804.000,4220.7863,N,07105.7141,W,1,09,1.1,14.1,M,-33.8,M,,0000*5E",
335,1711305485.1772482,GPS1_Frame,42.34636833333333,-71.09530166666667,14.3,327412.6954313745,4690360.516612738,19,T,1.1,"$GPGGA,183805.000,4220.7821,N,07105.7181,W,1,09,1.1,14.3,M,-33.8,M,,0000*57",
336,1711305486.16953,GPS1_Frame,42.34630333333333,-71.09536833333334,14.4,327407.0260662814,4690353.434184657,19,T,1.1,"$GPGGA,183806.000,4220.7782,N,07105.7221,W,1,09,1.1,14.4,M,-33.8,M,,0000*5C",
337,1711305487.1697462,GPS1_Frame,42.346243333333334,-71.09542833333333,14.6,327401.919522987,4690346.893439219,19,T,1.1,"$GPGGA,183807.000,4220.7746,N,07105.7257,W,1,09,1.1,14.6,M,-33.8,M,,0000*56",
338,1711305488.1693313,GPS1_Frame,42.34619333333333,-71.09548,14.6,327397.5267758464,4690341.446204412,19,T,1.1,"$GPGGA,183808.000,4220.7716,N,07105.7288,W,1,09,1.1,14.6,M,-33.8,M,,0000*5E",
339,1711305489.169295,GPS1_Frame,42.346158333333335,-71.09552,14.6,327394.136087855,4690337.640924278,19,T,1.1,"$GPGGA,183809.000,4220.7695,N,07105.7312,W,1,09,1.1,14.6,M,-33.8,M,,0000*57",
340,1711305490.1700156,GPS1_Frame,42.34613,-71.09554833333333,14.7,327391.72465499165,4690334.552242676,19,T,1.1,"$GPGGA,183810.000,4220.7678,N,07105.7329,W,1,09,1.1,14.7,M,-33.8,M,,0000*55",
341,1711305491.1689188,GPS1_Frame,42.346106666666664,-71.09556833333333,14.8,327390.01334260247,4690332.0018554,19,T,1.1,"$GPGGA,183811.000,4220.7664,N,07105.7341,W,1,09,1.1,14.8,M,-33.8,M,,0000*58",
342,1711305492.1696546,GPS1_Frame,42.346086666666665,-71.09558666666666,15.0,327388.44843991287,4690329.818226535,19,T,1.1,"$GPGGA,183812.000,4220.7652,N,07105.7352,W,1,09,1.1,15.0,M,-33.8,M,,0000*55",
343,1711305493.1700225,GPS1_Frame,42.346046666666666,-71.09561666666667,15.0,327385.86778233584,4690325.437434029,19,T,1.1,"$GPGGA,183813.000,4220.7628,N,07105.7370,W,1,09,1.1,15.0,M,-33.8,M,,0000*59",
344,1711305494.170112,GPS1_Frame,42.345996666666665,-71.09564666666667,15.1,327383.25975100754,4690319.94621669,19,T,1.1,"$GPGGA,183814.000,4220.7598,N,07105.7388,W,1,09,1.1,15.1,M,-33.8,M,,0000*50",
345,1711305495.1691144,GPS1_Frame,42.34594333333333,-71.09566666666667,15.0,327381.46631947544,4690314.064554207,19,T,1.1,"$GPGGA,183815.000,4220.7566,N,07105.7400,W,1,09,1.1,15.0,M,-33.8,M,,0000*56",
346,1711305496.1677444,GPS1_Frame,42.345886666666665,-71.095675,15.0,327380.6247776147,4690307.789061987,19,T,1.1,"$GPGGA,183816.000,4220.7532,N,07105.7405,W,1,09,1.1,15.0,M,-33.8,M,,0000*51",
347,1711305497.16883,GPS1_Frame,42.34583,-71.09566833333334,15.1,327381.01882783195,4690301.48311363,19,T,1.1,"$GPGGA,183817.000,4220.7498,N,07105.7401,W,1,09,1.1,15.1,M,-33.8,M,,0000*54",
348,1711305498.16845,GPS1_Frame,42.34578,-71.09565166666667,15.2,327382.2548558083,4690295.897145182,19,T,1.1,"$GPGGA,183818.000,4220.7468,N,07105.7391,W,1,09,1.1,15.2,M,-33.8,M,,0000*59",
349,1711305499.169217,GPS1_Frame,42.345733333333335,-71.09563,15.5,327383.9118745767,4690290.671167077,19,T,1.1,"$GPGGA,183819.000,4220.7440,N,07105.7378,W,1,09,1.1,15.5,M,-33.8,M,,0000*52",
350,1711305500.167199,GPS1_Frame,42.345688333333335,-71.095605,15.8,327385.8480346408,4690285.62349259,19,T,1.1,"$GPGGA,183820.000,4220.7413,N,07105.7363,W,1,09,1.1,15.8,M,-33.8,M,,0000*59",
351,1711305501.16995,GPS1_Frame,42.34564833333334,-71.09557666666667,15.9,327388.072459617,4690281.124263847,19,T,1.1,"$GPGGA,183821.000,4220.7389,N,07105.7346,W,1,09,1.1,15.9,M,-33.8,M,,0000*5A",
352,1711305502.1687176,GPS1_Frame,42.34561333333333,-71.09555166666667,16.0,327390.03599504475,4690277.187016394,19,T,1.1,"$GPGGA,183822.000,4220.7368,N,07105.7331,W,1,09,1.1,16.0,M,-33.8,M,,0000*5C",
353,1711305503.168417,GPS1_Frame,42.345585,-71.095535,16.1,327391.3313354576,4690274.006972292,19,T,1.1,"$GPGGA,183823.000,4220.7351,N,07105.7321,W,1,09,1.1,16.1,M,-33.8,M,,0000*57",
354,1711305504.1685174,GPS1_Frame,42.34556666666667,-71.09552666666667,16.3,327391.967602432,4690271.954273002,19,T,1.1,"$GPGGA,183824.000,4220.7340,N,07105.7316,W,1,09,1.1,16.3,M,-33.8,M,,0000*56",
355,1711305505.1696947,GPS1_Frame,42.34556166666667,-71.09552166666667,16.5,327392.36578411737,4690271.388908845,19,T,1.1,"$GPGGA,183825.000,4220.7337,N,07105.7313,W,1,09,1.1,16.5,M,-33.8,M,,0000*54",
356,1711305506.1701107,GPS1_Frame,42.34556166666667,-71.09552166666667,16.4,327392.36578411737,4690271.388908845,19,T,1.1,"$GPGGA,183826.000,4220.7337,N,07105.7313,W,1,09,1.1,16.4,M,-33.8,M,,0000*56",
357,1711305507.1694717,GPS1_Frame,42.34556333333333,-71.09552166666667,16.4,327392.37034558936,4690271.573979783,19,T,1.1,"$GPGGA,183827.000,4220.7338,N,07105.7313,W,1,09,1.1,16.4,M,-33.8,M,,0000*58",
358,1711305508.169507,GPS1_Frame,42.34556333333333,-71.09552166666667,16.4,327392.37034558936,4690271.573979783,19,T,1.1,"$GPGGA,183828.000,4220.7338,N,07105.7313,W,1,09,1.1,16.4,M,-33.8,M,,0000*57",
359,1711305509.1707902,GPS1_Frame,42.34556333333333,-71.09552166666667,16.4,327392.37034558936,4690271.573979783,19,T,1.1,"$GPGGA,183829.000,4220.7338,N,07105.7313,W,1,09,1.1,16.4,M,-33.8,M,,0000*56",
360,1711305510.1717446,GPS1_Frame,42.34556333333333,-71.09552,16.5,327392.50763429573,4690271.570596009,19,T,1.1,"$GPGGA,183830.000,4220.7338,N,07105.7312,W,1,09,1.1,16.5,M,-33.8,M,,0000*5E",
361,1711305511.191949,GPS1_Frame,42.34556333333333,-71.09552,16.5,327392.50763429573,4690271.570596009,19,T,1.1,"$GPGGA,183831.000,4220.7338,N,07105.7312,W,1,09,1.1,16.5,M,-33.8,M,,0000*5F",
362,1711305512.1694174,GPS1_Frame,42.345565,-71.09552,16.5,327392.5121957641,4690271.755666948,19,T,1.1,"$GPGGA,183832.000,4220.7339,N,07105.7312,W,1,09,1.1,16.5,M,-33.8,M,,0000*5D",
363,1711305513.1706128,GPS1_Frame,42.345565,-71.09552,16.5,327392.5121957641,4690271.755666948,19,T,1.1,"$GPGGA,183833.000,4220.7339,N,07105.7312,W,1,09,1.1,16.5,M,-33.8,M,,0000*5C",
364,1711305514.1713815,GPS1_Frame,42.345565,-71.09552,16.5,327392.5121957641,4690271.755666948,19,T,1.1,"$GPGGA,183834.000,4220.7339,N,07105.7312,W,1,09,1.1,16.5,M,-33.8,M,,0000*5B",
365,1711305515.1699204,GPS1_Frame,42.345565,-71.09552,16.6,327392.5121957641,4690271.755666948,19,T,1.1,"$GPGGA,183835.000,4220.7339,N,07105.7312,W,1,09,1.1,16.6,M,-33.8,M,,0000*59",
366,1711305516.169403,GPS1_Frame,42.345565,-71.09552,16.6,327392.5121957641,4690271.755666948,19,T,1.1,"$GPGGA,183836.000,4220.7339,N,07105.7312,W,1,09,1.1,16.6,M,-33.8,M,,0000*5A",
367,1711305517.1737263,GPS1_Frame,42.345565,-71.09552,16.6,327392.5121957641,4690271.755666948,19,T,1.1,"$GPGGA,183837.000,4220.7339,N,07105.7312,W,1,09,1.1,16.6,M,-33.8,M,,0000*5B",
368,1711305518.1706867,GPS1_Frame,42.34556666666667,-71.09552,16.6,327392.5167572327,4690271.940737887,19,T,1.1,"$GPGGA,183838.000,4220.7340,N,07105.7312,W,1,09,1.1,16.6,M,-33.8,M,,0000*5A",
369,1711305519.1696055,GPS1_Frame,42.34556666666667,-71.09551833333333,16.6,327392.65404593386,4690271.937354116,19,T,1.1,"$GPGGA,183839.000,4220.7340,N,07105.7311,W,1,09,1.1,16.6,M,-33.8,M,,0000*58",
370,1711305520.1676817,GPS1_Frame,42.34556666666667,-71.09551833333333,16.6,327392.65404593386,4690271.937354116,19,T,1.1,"$GPGGA,183840.000,4220.7340,N,07105.7311,W,1,09,1.1,16.6,M,-33.8,M,,0000*56",
371,1711305521.1673217,GPS1_Frame,42.34556666666667,-71.09551833333333,16.6,327392.65404593386,4690271.937354116,19,T,1.1,"$GPGGA,183841.000,4220.7340,N,07105.7311,W,1,09,1.1,16.6,M,-33.8,M,,0000*57",
372,1711305522.168871,GPS1_Frame,42.34556666666667,-71.09551833333333,16.6,327392.65404593386,4690271.937354116,19,T,1.1,"$GPGGA,183842.000,4220.7340,N,07105.7311,W,1,09,1.1,16.6,M,-33.8,M,,0000*54",
373,1711305523.16848,GPS1_Frame,42.34556666666667,-71.09551833333333,16.6,327392.65404593386,4690271.937354116,19,T,1.1,"$GPGGA,183843.000,4220.7340,N,07105.7311,W,1,09,1.1,16.6,M,-33.8,M,,0000*55",
374,1711305524.1679547,GPS1_Frame,42.34556666666667,-71.09551833333333,16.6,327392.65404593386,4690271.937354116,19,T,1.1,"$GPGGA,183844.000,4220.7340,N,07105.7311,W,1,09,1.1,16.6,M,-33.8,M,,0000*52",
375,1711305525.1687222,GPS1_Frame,42.34556833333333,-71.09551833333333,16.6,327392.658607399,4690272.122425055,19,T,1.1,"$GPGGA,183845.000,4220.7341,N,07105.7311,W,1,09,1.1,16.6,M,-33.8,M,,0000*52",
376,1711305526.17024,GPS1_Frame,42.34556833333333,-71.09551833333333,16.6,327392.658607399,4690272.122425055,19,T,1.1,"$GPGGA,183846.000,4220.7341,N,07105.7311,W,1,09,1.1,16.6,M,-33.8,M,,0000*51",
377,1711305527.167631,GPS1_Frame,42.34556833333333,-71.09551833333333,16.7,327392.658607399,4690272.122425055,19,T,1.1,"$GPGGA,183847.000,4220.7341,N,07105.7311,W,1,09,1.1,16.7,M,-33.8,M,,0000*51",
378,1711305528.1678894,GPS1_Frame,42.34556833333333,-71.09551833333333,16.7,327392.658607399,4690272.122425055,19,T,1.1,"$GPGGA,183848.000,4220.7341,N,07105.7311,W,1,09,1.1,16.7,M,-33.8,M,,0000*5E",
379,1711305529.169532,GPS1_Frame,42.34556833333333,-71.09551833333333,16.7,327392.658607399,4690272.122425055,19,T,1.1,"$GPGGA,183849.000,4220.7341,N,07105.7311,W,1,09,1.1,16.7,M,-33.8,M,,0000*5F",
380,1711305530.1681776,GPS1_Frame,42.34556833333333,-71.09551666666667,16.7,327392.79589609447,4690272.119041285,19,T,1.1,"$GPGGA,183850.000,4220.7341,N,07105.7310,W,1,09,1.1,16.7,M,-33.8,M,,0000*56",
381,1711305531.1682987,GPS1_Frame,42.34557,-71.09551666666667,16.7,327392.8004575561,4690272.304112224,19,T,1.1,"$GPGGA,183851.000,4220.7342,N,07105.7310,W,1,09,1.1,16.7,M,-33.8,M,,0000*54",
382,1711305532.1675723,GPS1_Frame,42.34557,-71.09551666666667,16.7,327392.8004575561,4690272.304112224,19,T,1.1,"$GPGGA,183852.000,4220.7342,N,07105.7310,W,1,09,1.1,16.7,M,-33.8,M,,0000*57",
383,1711305533.1693861,GPS1_Frame,42.345575,-71.095515,16.4,327392.9514306227,4690272.855941276,19,T,1.1,"$GPGGA,183853.000,4220.7345,N,07105.7309,W,1,09,1.1,16.4,M,-33.8,M,,0000*5A",
384,1711305534.1687376,GPS1_Frame,42.345573333333334,-71.09550833333333,16.2,327393.4960239065,4690272.657335296,19,T,1.1,"$GPGGA,183854.000,4220.7344,N,07105.7305,W,1,09,1.1,16.2,M,-33.8,M,,0000*56",
385,1711305535.1673112,GPS1_Frame,42.34556,-71.09549666666666,16.2,327394.4205533613,4690271.15308157,19,T,1.1,"$GPGGA,183855.000,4220.7336,N,07105.7298,W,1,09,1.1,16.2,M,-33.8,M,,0000*57",
386,1711305536.1661575,GPS1_Frame,42.34553666666667,-71.09548166666667,16.4,327395.59229241865,4690268.531634923,19,T,1.1,"$GPGGA,183856.000,4220.7322,N,07105.7289,W,1,09,1.1,16.4,M,-33.8,M,,0000*57",
387,1711305537.1674857,GPS1_Frame,42.34550333333333,-71.09546166666667,16.5,327397.1485308512,4690264.789611838,19,T,1.1,"$GPGGA,183857.000,4220.7302,N,07105.7277,W,1,09,1.1,16.5,M,-33.8,M,,0000*54",
388,1711305538.1681254,GPS1_Frame,42.34546,-71.09544,16.6,327398.8146922783,4690259.933779913,19,T,1.1,"$GPGGA,183858.000,4220.7276,N,07105.7264,W,1,09,1.1,16.6,M,-33.8,M,,0000*58",
389,1711305539.167469,GPS1_Frame,42.34541,-71.09541333333334,16.7,327400.87447844364,4690254.327513941,19,T,1.1,"$GPGGA,183859.000,4220.7246,N,07105.7248,W,1,09,1.1,16.7,M,-33.8,M,,0000*55",
390,1711305540.1673796,GPS1_Frame,42.34536166666667,-71.09538166666667,16.9,327403.3506968223,4690248.896168996,19,T,1.1,"$GPGGA,183900.000,4220.7217,N,07105.7229,W,1,09,1.1,16.9,M,-33.8,M,,0000*55",
391,1711305541.1686518,GPS1_Frame,42.34532166666666,-71.09534166666667,17.2,327406.5361708646,4690244.373262288,19,T,1.1,"$GPGGA,183901.000,4220.7193,N,07105.7205,W,1,09,1.1,17.2,M,-33.8,M,,0000*5F",
392,1711305542.1686733,GPS1_Frame,42.34529333333333,-71.09529166666667,17.5,327410.5773117091,4690241.125553231,19,T,1.1,"$GPGGA,183902.000,4220.7176,N,07105.7175,W,1,09,1.1,17.5,M,-33.8,M,,0000*54",
393,1711305543.168995,GPS1_Frame,42.34527666666666,-71.09524,17.7,327414.7876714674,4690239.169959807,19,T,1.1,"$GPGGA,183903.000,4220.7166,N,07105.7144,W,1,09,1.1,17.7,M,-33.8,M,,0000*54",
394,1711305544.1680834,GPS1_Frame,42.34526666666667,-71.09518666666666,17.8,327419.15356570814,4690237.951269463,19,T,1.1,"$GPGGA,183904.000,4220.7160,N,07105.7112,W,1,09,1.1,17.8,M,-33.8,M,,0000*59",
395,1711305545.1690817,GPS1_Frame,42.345263333333335,-71.09513333333334,17.8,327423.5377037311,4690237.472865592,19,T,1.1,"$GPGGA,183905.000,4220.7158,N,07105.7080,W,1,09,1.1,17.8,M,-33.8,M,,0000*59",
396,1711305546.1684015,GPS1_Frame,42.34526666666667,-71.095085,17.9,327427.52821608854,4690237.744897374,19,T,1.1,"$GPGGA,183906.000,4220.7160,N,07105.7051,W,1,09,1.1,17.9,M,-33.8,M,,0000*5C",
397,1711305547.168961,GPS1_Frame,42.34527333333333,-71.09504833333334,18.0,327430.566823444,4690238.410754259,19,T,1.1,"$GPGGA,183907.000,4220.7164,N,07105.7029,W,1,09,1.1,18.0,M,-33.8,M,,0000*50",
