seq,stamp,elapsed_time,yaw,pitch,roll,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
510,1711305164.0044553,0,6.584,0.537,-4.548,0.316,0.0714,-0.1213,0.103,0.768,-10.06,-5.6e-05,0.000241,0.000602
511,1711305164.0277927,0.023337364196777344,6.585,0.537,-4.549,0.3179,0.0743,-0.1157,0.081,0.883,-9.926,-0.001222,-0.000242,0.000306
512,1711305164.053051,0.04859566688537598,6.585,0.537,-4.548,0.3178,0.0703,-0.1157,0.103,0.736,-10.077,-0.000585,-0.000332,-0.000804
513,1711305164.077402,0.07294678688049316,6.586,0.537,-4.549,0.3188,0.0763,-0.1179,0.112,0.808,-10.063,-3.3e-05,0.000602,8.2e-05
514,1711305164.102589,0.09813356399536133,6.586,0.536,-4.55,0.3179,0.0733,-0.1179,0.093,0.87,-9.915,-0.000898,-0.00121,0.000642
515,1711305164.1275117,0.12305641174316406,6.588,0.536,-4.549,0.316,0.0734,-0.1235,0.126,0.745,-10.065,-0.001809,-0.000384,-0.000617
516,1711305164.1527343,0.14827895164489746,6.589,0.537,-4.548,0.3188,0.0743,-0.1135,0.122,0.733,-10.054,0.001408,0.00057,0.001058
517,1711305164.1776657,0.17321038246154785,6.591,0.535,-4.548,0.3197,0.0703,-0.1254,0.094,0.917,-9.966,-0.001099,-0.000862,0.000665
518,1711305164.2061012,0.2016458511352539,6.592,0.536,-4.547,0.3188,0.0743,-0.1178,0.106,0.717,-10.072,0.000319,0.000333,0.000275
519,1711305164.227582,0.22312664985656738,6.591,0.536,-4.546,0.3161,0.0753,-0.1147,0.106,0.755,-10.014,0.000213,3.4e-05,-0.000407
520,1711305164.2523265,0.24787116050720215,6.585,0.536,-4.547,0.3179,0.0773,-0.1201,0.094,0.911,-9.957,-0.000155,0.000338,-0.000658
521,1711305164.2776933,0.273237943649292,6.587,0.536,-4.546,0.3169,0.0714,-0.1201,0.118,0.715,-10.037,-0.002177,0.000151,-0.000646
522,1711305164.302526,0.29807066917419434,6.588,0.536,-4.545,0.3152,0.0773,-0.1192,0.092,0.744,-10.057,0.000872,-0.000553,-0.000805
523,1711305164.3271117,0.32265639305114746,6.588,0.536,-4.545,0.316,0.0714,-0.118,0.076,0.932,-9.963,-3e-05,-0.001519,0.000452
524,1711305164.3520877,0.34763240814208984,6.59,0.536,-4.545,0.3169,0.0714,-0.1146,0.088,0.723,-9.975,0.000186,0.000841,-9.3e-05
525,1711305164.377975,0.3735196590423584,6.59,0.536,-4.545,0.3169,0.0704,-0.1234,0.076,0.779,-10.037,-0.000582,0.001035,-0.00075
526,1711305164.4020836,0.3976283073425293,6.592,0.536,-4.547,0.316,0.0724,-0.1202,0.086,0.877,-9.962,0.000302,-0.001433,-0.000331
527,1711305164.427029,0.4225735664367676,6.593,0.537,-4.547,0.3179,0.0733,-0.119,0.117,0.777,-10.067,-0.002827,0.000334,0.000209
528,1711305164.451975,0.44751977920532227,6.593,0.536,-4.548,0.3169,0.0704,-0.1135,0.096,0.789,-10.068,0.00056,-0.000229,0.00098
529,1711305164.476935,0.47247958183288574,6.595,0.537,-4.548,0.316,0.0694,-0.1147,0.076,0.888,-9.929,-0.000591,-0.000265,0.000644
530,1711305164.504142,0.49968671798706055,6.595,0.536,-4.547,0.3178,0.0684,-0.1189,0.131,0.719,-10.032,-0.000521,0.000754,-0.00169
531,1711305164.527274,0.5228185653686523,6.598,0.536,-4.548,0.3171,0.0813,-0.1158,0.089,0.742,-10.05,0.000873,-0.000103,0.00136
532,1711305164.5546308,0.5501754283905029,6.599,0.535,-4.548,0.3169,0.0674,-0.1201,0.079,0.891,-9.898,-0.000114,-0.00016,-0.000339
533,1711305164.577238,0.5727827548980713,6.601,0.535,-4.548,0.3169,0.0714,-0.1157,0.15,0.769,-10.057,-0.001503,-0.000432,0.000285
534,1711305164.6018713,0.5974159240722656,6.6,0.535,-4.547,0.3188,0.0703,-0.1145,0.088,0.74,-10.036,0.002005,-0.001291,0.000336
535,1711305164.6268675,0.6224122047424316,6.598,0.534,-4.547,0.3188,0.0733,-0.1156,0.085,0.911,-10.001,-1.8e-05,7.4e-05,0.000416
536,1711305164.652277,0.6478216648101807,6.598,0.534,-4.547,0.317,0.0763,-0.1158,0.112,0.734,-10.013,-0.00083,-0.00017,0.001149
537,1711305164.6771648,0.6727094650268555,6.597,0.534,-4.547,0.3178,0.0703,-0.1157,0.089,0.759,-10.041,-0.000258,0.000629,-0.000149
538,1711305164.7018185,0.6973631381988525,6.6,0.534,-4.548,0.3179,0.0783,-0.1136,0.099,0.888,-9.952,-0.00038,-0.000224,0.000849
539,1711305164.7268152,0.7223598957061768,6.601,0.534,-4.546,0.3161,0.0793,-0.1159,0.143,0.727,-10.038,-0.000615,-0.000242,-0.000188
540,1711305164.752139,0.7476837635040283,6.6,0.533,-4.547,0.316,0.0724,-0.1136,0.078,0.749,-10.095,-4.9e-05,0.000278,0.000372
541,1711305164.777004,0.7725486755371094,6.598,0.533,-4.546,0.3161,0.0803,-0.1159,0.117,0.906,-9.983,0.001237,-0.001213,0.000546
542,1711305164.8020618,0.7976064682006836,6.6,0.533,-4.546,0.316,0.0704,-0.1169,0.08,0.759,-10.005,-0.001521,-0.000937,-0.000366
543,1711305164.8274112,0.822955846786499,6.602,0.532,-4.547,0.3179,0.0733,-0.1201,0.072,0.775,-10.06,0.000151,0.000662,0.001361
544,1711305164.8527493,0.8482940196990967,6.601,0.532,-4.549,0.3198,0.0782,-0.1167,0.089,0.872,-9.962,-0.001186,-3.8e-05,-0.000615
545,1711305164.8769777,0.8725223541259766,6.601,0.531,-4.549,0.3151,0.0704,-0.1158,0.118,0.783,-10.008,-0.003101,0.000556,-0.000796
546,1711305164.9026923,0.8982369899749756,6.603,0.532,-4.55,0.3169,0.0704,-0.119,0.087,0.707,-10.016,0.000147,0.000115,0.000709
547,1711305164.928467,0.9240117073059082,6.605,0.531,-4.55,0.3161,0.0763,-0.118,0.095,0.884,-9.958,0.000132,0.00015,-0.000575
548,1711305164.9533823,0.9489269256591797,6.608,0.531,-4.55,0.3169,0.0714,-0.1168,0.115,0.754,-10.004,-7.1e-05,0.000248,-0.000167
549,1711305164.9776263,0.9731709957122803,6.608,0.532,-4.551,0.3178,0.0703,-0.1168,0.113,0.742,-10.032,0.00069,0.000608,0.000347
550,1711305165.0023205,0.9978652000427246,6.61,0.533,-4.552,0.3179,0.0743,-0.119,0.085,0.955,-9.974,-0.001357,0.000843,0.000241
551,1711305165.0274434,1.0229880809783936,6.608,0.533,-4.552,0.3169,0.0724,-0.1179,0.13,0.77,-10.006,-0.00079,-0.000603,-0.00027
552,1711305165.052699,1.048243761062622,6.607,0.533,-4.552,0.3188,0.0713,-0.1156,0.122,0.758,-9.974,0.000704,-0.000176,-0.000668
553,1711305165.0775733,1.073117971420288,6.609,0.532,-4.553,0.3179,0.0733,-0.1135,0.105,0.886,-10.047,0.000466,-0.000433,0.00048
554,1711305165.1031556,1.0987002849578857,6.61,0.533,-4.55,0.3151,0.0744,-0.1181,0.135,0.763,-10.014,-0.001309,0.000863,-0.001255
555,1711305165.1271508,1.1226954460144043,6.608,0.531,-4.552,0.3178,0.0684,-0.1156,0.072,0.777,-10.007,-0.000102,0.000136,-0.000619
556,1711305165.1571536,1.152698278427124,6.606,0.531,-4.552,0.3207,0.0742,-0.1166,0.077,0.839,-9.988,0.002052,-1.2e-05,-0.000749
557,1711305165.1775193,1.1730639934539795,6.607,0.53,-4.55,0.3169,0.0714,-0.1135,0.085,0.777,-10.017,-0.001482,0.000366,-0.000861
558,1711305165.2032566,1.1988012790679932,6.607,0.53,-4.55,0.3142,0.0774,-0.1149,0.074,0.727,-10.032,0.001263,-0.000156,0.000872
559,1711305165.227534,1.223078727722168,6.607,0.53,-4.551,0.317,0.0733,-0.1169,0.067,0.899,-9.995,0.000879,-0.000917,0.001621
560,1711305165.2534509,1.2489955425262451,6.609,0.53,-4.549,0.3197,0.0713,-0.1156,0.095,0.767,-10.024,-8.7e-05,-0.0,-0.000308
561,1711305165.2770514,1.2725961208343506,6.608,0.53,-4.55,0.3178,0.0703,-0.1179,0.096,0.773,-10.02,-0.000759,0.000591,-0.000536
562,1711305165.3043742,1.2999188899993896,6.608,0.53,-4.552,0.316,0.0744,-0.1158,0.086,0.866,-9.974,-0.000271,-0.001372,0.000444
563,1711305165.3273523,1.322896957397461,6.609,0.531,-4.552,0.3197,0.0693,-0.1188,0.135,0.804,-9.988,-0.001456,0.000868,-0.000629
564,1711305165.3539193,1.349463939666748,6.612,0.532,-4.55,0.3169,0.0723,-0.1146,0.11,0.709,-9.997,0.002064,0.001691,-0.000376
565,1711305165.376959,1.3725037574768066,6.614,0.531,-4.552,0.3188,0.0713,-0.1156,0.101,0.903,-10.05,0.000142,-0.001196,-3.5e-05
566,1711305165.4034667,1.3990113735198975,6.617,0.532,-4.549,0.3142,0.0774,-0.1138,0.102,0.763,-10.015,-0.000887,-0.000701,0.000503
567,1711305165.427088,1.4226326942443848,6.614,0.531,-4.549,0.3179,0.0723,-0.1135,0.081,0.749,-10.035,0.000388,0.000419,-0.000253
568,1711305165.4535842,1.4491288661956787,6.617,0.532,-4.551,0.3151,0.0724,-0.1148,0.102,0.88,-10.017,0.002043,0.001451,0.001439
569,1711305165.4769428,1.472487449645996,6.618,0.532,-4.549,0.317,0.0743,-0.1169,0.081,0.766,-10.003,-0.00091,0.001113,-0.00084
570,1711305165.5020316,1.4975762367248535,6.62,0.532,-4.548,0.3169,0.0674,-0.1146,0.098,0.706,-10.003,0.00094,0.000511,-0.000745
571,1711305165.526879,1.5224237442016602,6.622,0.531,-4.549,0.3179,0.0733,-0.1113,0.131,0.882,-9.996,0.001222,-0.001852,-0.000459
572,1711305165.553303,1.5488476753234863,6.626,0.531,-4.547,0.3188,0.0763,-0.1168,0.093,0.788,-9.98,-0.001818,0.000874,-0.000821
573,1711305165.5770695,1.5726141929626465,6.625,0.53,-4.548,0.3179,0.0733,-0.1146,0.109,0.74,-10.042,-0.000713,4.8e-05,0.000513
574,1711305165.6036696,1.5992143154144287,6.624,0.531,-4.549,0.3151,0.0704,-0.1158,0.119,0.851,-10.017,-9.4e-05,-4.9e-05,-0.000365
575,1711305165.627243,1.6227877140045166,6.625,0.531,-4.548,0.3169,0.0684,-0.1146,0.121,0.781,-10.026,-0.001226,0.000548,-0.000216
576,1711305165.6561902,1.6517348289489746,6.623,0.532,-4.547,0.3169,0.0733,-0.1158,0.074,0.696,-9.954,0.0006,0.000571,0.00057
577,1711305165.6770818,1.6726264953613281,6.625,0.532,-4.549,0.3178,0.0694,-0.1167,0.086,0.885,-10.024,-0.001205,-0.000599,0.001214
578,1711305165.706777,1.7023217678070068,6.629,0.533,-4.55,0.3152,0.0833,-0.1138,0.102,0.749,-10.01,-0.002169,0.001065,-0.000691
579,1711305165.7274528,1.7229974269866943,6.626,0.533,-4.55,0.317,0.0783,-0.1125,0.068,0.715,-9.973,-0.000174,0.002152,0.000721
580,1711305165.7524147,1.7479593753814697,6.624,0.533,-4.552,0.3188,0.0733,-0.1123,0.113,0.899,-10.028,-0.000962,-0.000396,0.000751
581,1711305165.7769773,1.77252197265625,6.623,0.533,-4.552,0.316,0.0724,-0.1136,0.077,0.795,-9.987,-0.00084,-7.9e-05,-0.000845
582,1711305165.802847,1.798391580581665,6.621,0.533,-4.551,0.3151,0.0764,-0.1159,0.08,0.738,-9.988,0.000226,0.000825,0.000697
583,1711305165.8273818,1.8229265213012695,6.617,0.531,-4.552,0.3178,0.0703,-0.1146,0.092,0.875,-10.022,0.001275,-0.000804,-0.000701
584,1711305165.8527303,1.8482749462127686,6.618,0.532,-4.551,0.316,0.0704,-0.1147,0.107,0.803,-9.946,-0.000551,-0.000252,-0.000638
585,1711305165.877574,1.8731186389923096,6.62,0.531,-4.551,0.3179,0.0733,-0.1124,0.061,0.761,-10.039,-7.8e-05,0.000109,-0.000842
586,1711305165.9041388,1.8996834754943848,6.619,0.531,-4.553,0.3151,0.0714,-0.1158,0.13,0.834,-10.038,7.9e-05,-0.000433,0.001167
587,1711305165.9276617,1.9232063293457031,6.619,0.532,-4.551,0.316,0.0724,-0.1169,0.083,0.81,-9.96,-0.000244,-0.000185,-7.5e-05
588,1711305165.9526002,1.9481449127197266,6.622,0.532,-4.551,0.3197,0.0753,-0.1123,0.098,0.699,-10.015,0.000977,-0.000259,0.001367
589,1711305165.9775336,1.9730782508850098,6.624,0.531,-4.55,0.3178,0.0684,-0.1123,0.104,0.835,-10.059,0.00073,-0.000116,-4.8e-05
590,1711305166.0037642,1.9993088245391846,6.624,0.531,-4.55,0.3169,0.0723,-0.1146,0.105,0.815,-9.978,-0.000502,0.000132,-0.000172
591,1711305166.0275202,2.0230648517608643,6.627,0.531,-4.55,0.3189,0.0782,-0.1135,0.081,0.747,-9.976,-0.000903,0.000729,0.001733
592,1711305166.0524702,2.0480148792266846,6.63,0.53,-4.552,0.3178,0.0674,-0.12,0.103,0.825,-10.054,-0.000321,0.000206,0.001012
593,1711305166.0774043,2.072948932647705,6.632,0.531,-4.552,0.3189,0.0782,-0.1146,0.086,0.847,-9.921,-0.001345,-3e-06,4.2e-05
594,1711305166.1021008,2.0976455211639404,6.63,0.531,-4.551,0.316,0.0714,-0.1114,0.068,0.711,-9.972,-6.3e-05,-0.00012,-0.000634
595,1711305166.1270947,2.1226394176483154,6.63,0.53,-4.553,0.3169,0.0694,-0.1157,0.098,0.88,-10.102,0.000907,-6e-06,0.000528
596,1711305166.1524014,2.1479461193084717,6.632,0.531,-4.552,0.3187,0.0703,-0.1123,0.11,0.79,-9.897,-0.000298,0.000479,9.8e-05
597,1711305166.1772947,2.172839403152466,6.632,0.532,-4.552,0.317,0.0743,-0.118,0.126,0.776,-9.979,0.000416,0.000309,0.000536
598,1711305166.2048433,2.200387954711914,6.634,0.532,-4.554,0.3161,0.0753,-0.1169,0.079,0.846,-10.046,0.001418,0.000298,0.002023
599,1711305166.2271667,2.2227113246917725,6.635,0.532,-4.553,0.3169,0.0694,-0.1157,0.097,0.847,-9.941,0.000585,-0.000514,0.000399
600,1711305166.2529979,2.248542547225952,6.638,0.532,-4.552,0.3178,0.0713,-0.1146,0.076,0.723,-9.976,-0.00015,0.000919,0.000632
601,1711305166.2773335,2.2728781700134277,6.639,0.533,-4.552,0.3187,0.0674,-0.1145,0.092,0.82,-10.044,0.000703,0.000869,-0.000192
602,1711305166.302363,2.297907590866089,6.64,0.534,-4.55,0.317,0.0763,-0.1169,0.076,0.839,-9.957,0.00014,-8.3e-05,-0.000211
603,1711305166.3268723,2.3224170207977295,6.642,0.533,-4.551,0.316,0.0694,-0.1158,0.097,0.752,-9.993,-0.001095,0.000202,0.000816
604,1711305166.3523078,2.3478524684906006,6.643,0.532,-4.551,0.3188,0.0703,-0.1156,0.072,0.794,-10.062,0.000429,0.000257,-0.001018
605,1711305166.3771782,2.372722864151001,6.644,0.532,-4.551,0.3169,0.0704,-0.1135,0.106,0.898,-9.926,0.000393,0.000804,-0.000567
606,1711305166.4023643,2.397908926010132,6.644,0.533,-4.55,0.317,0.0783,-0.1114,0.07,0.681,-10.002,4.3e-05,0.000134,-0.000736
607,1711305166.426983,2.42252779006958,6.641,0.532,-4.55,0.3161,0.0773,-0.1148,0.084,0.895,-10.075,0.001106,0.000362,-9e-06
608,1711305166.4519093,2.4474539756774902,6.643,0.532,-4.55,0.3178,0.0703,-0.1135,0.11,0.817,-9.892,-0.000772,-0.000524,-0.000334
609,1711305166.4770453,2.4725899696350098,6.647,0.532,-4.551,0.3179,0.0723,-0.1157,0.066,0.784,-9.97,-0.00124,-0.000362,0.002105
610,1711305166.5021343,2.4976789951324463,6.645,0.532,-4.553,0.3179,0.0743,-0.1135,0.083,0.799,-10.072,6.1e-05,0.000196,8.2e-05
611,1711305166.5268698,2.522414445877075,6.644,0.532,-4.552,0.317,0.0763,-0.1147,0.085,0.87,-9.861,0.001127,6.6e-05,-0.000849
612,1711305166.5532627,2.548807382583618,6.645,0.532,-4.551,0.3178,0.0703,-0.1179,0.118,0.752,-9.993,0.000167,-0.000137,-0.000143
613,1711305166.576806,2.5723507404327393,6.648,0.532,-4.553,0.3169,0.0733,-0.1136,0.097,0.839,-10.078,0.001524,1e-06,0.001131
614,1711305166.602274,2.597818613052368,6.65,0.532,-4.551,0.3179,0.0783,-0.1136,0.074,0.817,-9.883,-0.001207,0.000324,0.00119
615,1711305166.626644,2.6221885681152344,6.65,0.531,-4.553,0.3188,0.0723,-0.1134,0.101,0.782,-10.003,-0.000825,0.000614,-0.000304
616,1711305166.6524744,2.6480190753936768,6.651,0.532,-4.554,0.3169,0.0694,-0.1146,0.086,0.778,-10.073,0.000638,-0.000381,0.000377
617,1711305166.676881,2.6724257469177246,6.65,0.532,-4.552,0.3169,0.0733,-0.1147,0.084,0.863,-9.923,0.001084,-0.000311,-0.000762
618,1711305166.7026181,2.698162794113159,6.653,0.533,-4.551,0.3197,0.0703,-0.1133,0.113,0.72,-9.945,0.000414,0.001958,0.000288
619,1711305166.7275977,2.723142385482788,6.649,0.533,-4.551,0.3169,0.0694,-0.1146,0.088,0.838,-10.044,0.001932,-0.000429,-0.000496
620,1711305166.7526183,2.7481629848480225,6.648,0.532,-4.549,0.316,0.0744,-0.1147,0.095,0.836,-9.908,4.2e-05,0.000162,-0.000884
621,1711305166.7773268,2.772871494293213,6.646,0.532,-4.549,0.3188,0.0713,-0.1112,0.097,0.755,-10.009,-0.000896,-0.000159,-0.00113
622,1711305166.8032184,2.7987630367279053,6.647,0.532,-4.551,0.3188,0.0733,-0.1112,0.096,0.822,-10.053,0.000818,0.001489,0.001523
623,1711305166.8275447,2.823089361190796,6.648,0.532,-4.55,0.3189,0.0782,-0.1135,0.065,0.84,-9.948,-0.000253,-0.000402,-0.000865
624,1711305166.852705,2.848249673843384,6.644,0.533,-4.548,0.3169,0.0714,-0.1124,0.066,0.712,-9.958,0.00104,0.000357,0.000207
625,1711305166.877238,2.8727827072143555,6.641,0.532,-4.55,0.3179,0.0743,-0.1124,0.109,0.884,-10.105,0.000735,-6.8e-05,-0.000577
626,1711305166.902474,2.8980185985565186,6.642,0.533,-4.547,0.3179,0.0733,-0.1135,0.093,0.789,-9.923,0.000576,0.000283,0.000259
627,1711305166.9272656,2.9228103160858154,6.642,0.533,-4.548,0.3197,0.0693,-0.1144,0.111,0.77,-9.975,-0.000425,-0.000248,-0.000802
628,1711305166.9524457,2.9479904174804688,6.645,0.534,-4.551,0.316,0.0694,-0.1147,0.107,0.827,-10.098,-0.000361,-3.2e-05,0.001102
629,1711305166.977306,2.9728505611419678,6.644,0.533,-4.549,0.3169,0.0704,-0.1135,0.046,0.81,-9.965,-7.3e-05,-0.001199,0.000405
630,1711305167.002101,2.997645616531372,6.643,0.533,-4.549,0.3151,0.0734,-0.1159,0.089,0.771,-9.965,-0.00025,0.000627,0.000404
631,1711305167.0271382,3.0226829051971436,6.643,0.532,-4.55,0.3161,0.0793,-0.1137,0.103,0.799,-10.056,0.001695,0.001488,0.000566
632,1711305167.0521872,3.047731876373291,6.64,0.532,-4.548,0.3169,0.0714,-0.1135,0.058,0.81,-9.965,0.000583,0.001069,-0.000103
633,1711305167.07728,3.072824716567993,6.64,0.532,-4.549,0.3187,0.0703,-0.1123,0.079,0.763,-9.946,-9.6e-05,0.000516,0.000731
634,1711305167.1020062,3.097550868988037,6.641,0.532,-4.551,0.3169,0.0714,-0.1146,0.088,0.776,-10.041,-0.000325,-0.000181,0.00059
635,1711305167.1271958,3.1227405071258545,6.644,0.534,-4.55,0.3169,0.0704,-0.1201,0.092,0.865,-9.946,-0.000596,0.000131,-0.000261
636,1711305167.1523006,3.1478452682495117,6.644,0.535,-4.55,0.317,0.0743,-0.1136,0.097,0.709,-9.976,-5e-05,3.5e-05,0.0006
637,1711305167.1772718,3.172816514968872,6.644,0.533,-4.552,0.3169,0.0704,-0.1091,0.086,0.904,-10.065,-0.000144,-0.001821,0.000149
638,1711305167.207529,3.203073740005493,6.644,0.533,-4.552,0.317,0.0793,-0.1136,0.106,0.819,-9.928,-0.00082,-0.00016,-0.000334
639,1711305167.2274678,3.2230124473571777,6.64,0.532,-4.55,0.3188,0.0743,-0.1135,0.105,0.75,-9.966,-7.2e-05,-0.000716,0.000356
640,1711305167.2522464,3.247791051864624,6.639,0.532,-4.553,0.3198,0.0762,-0.1134,0.137,0.859,-10.032,-0.000279,-0.000227,0.001718
641,1711305167.2772367,3.2727813720703125,6.637,0.533,-4.552,0.3188,0.0743,-0.1145,0.079,0.8,-9.963,0.000147,-0.000735,-0.001242
642,1711305167.3023589,3.297903537750244,6.636,0.533,-4.551,0.3179,0.0773,-0.1135,0.085,0.723,-9.999,4e-05,0.000538,0.000219
643,1711305167.3280823,3.32362699508667,6.637,0.532,-4.553,0.316,0.0714,-0.1158,0.106,0.86,-10.061,-0.000474,0.000171,0.000126
644,1711305167.3519068,3.3474514484405518,6.637,0.532,-4.552,0.3159,0.0664,-0.1135,0.074,0.759,-9.963,0.000286,-0.001411,-0.000171
645,1711305167.3770504,3.3725950717926025,6.638,0.531,-4.551,0.3178,0.0723,-0.1102,0.112,0.805,-10.002,0.000412,0.000243,8.6e-05
646,1711305167.40365,3.3991947174072266,6.638,0.531,-4.553,0.3188,0.0703,-0.12,0.099,0.824,-10.048,-9.1e-05,-0.000169,0.000439
647,1711305167.4270103,3.4225549697875977,6.641,0.531,-4.552,0.3197,0.0713,-0.1123,0.086,0.869,-9.971,-0.001286,-0.000974,-0.000314
648,1711305167.451821,3.4473657608032227,6.643,0.532,-4.552,0.315,0.0684,-0.1147,0.096,0.728,-9.95,0.000921,0.000837,0.000642
649,1711305167.4770377,3.4725823402404785,6.646,0.531,-4.554,0.317,0.0753,-0.1103,0.086,0.848,-10.044,-0.001784,0.000194,0.000764
650,1711305167.5027082,3.4982528686523438,6.643,0.531,-4.554,0.3169,0.0723,-0.1135,0.111,0.847,-9.964,-0.000854,-0.000189,-0.000448
651,1711305167.5267677,3.5223124027252197,6.645,0.532,-4.554,0.3178,0.0703,-0.1146,0.089,0.756,-9.98,-0.000276,0.001111,-0.000457
652,1711305167.5527124,3.5482571125030518,6.645,0.531,-4.556,0.3169,0.0723,-0.1114,0.083,0.845,-10.056,-0.000661,0.000131,0.000196
653,1711305167.577604,3.573148727416992,6.646,0.532,-4.555,0.3151,0.0714,-0.1126,0.105,0.833,-9.962,0.000548,0.000522,-0.000449
654,1711305167.6029449,3.59848952293396,6.648,0.532,-4.554,0.3187,0.0693,-0.109,0.098,0.736,-9.941,-0.000734,-0.000967,-0.000531
655,1711305167.627559,3.623103618621826,6.651,0.531,-4.555,0.3169,0.0733,-0.1103,0.082,0.834,-10.061,0.001377,0.001197,0.000954
656,1711305167.654457,3.6500017642974854,6.652,0.531,-4.554,0.3188,0.0743,-0.1124,0.088,0.797,-9.885,-0.00089,-0.000484,0.000539
657,1711305167.6771884,3.6727330684661865,6.651,0.531,-4.554,0.3178,0.0713,-0.1168,0.084,0.79,-10.031,-0.000497,0.001484,0.000187
658,1711305167.70222,3.6977646350860596,6.653,0.531,-4.556,0.3178,0.0694,-0.1091,0.107,0.813,-10.044,0.000387,0.000866,0.000811
659,1711305167.7274756,3.723020315170288,6.653,0.531,-4.555,0.3178,0.0723,-0.1113,0.091,0.837,-9.938,-0.000438,-0.000458,-0.000425
660,1711305167.752222,3.7477667331695557,6.649,0.531,-4.555,0.3151,0.0724,-0.1126,0.085,0.75,-10.026,-0.000609,0.000706,0.000124
661,1711305167.7771242,3.7726688385009766,6.648,0.53,-4.556,0.3206,0.0703,-0.1144,0.073,0.828,-10.079,0.001961,-0.00038,8e-06
662,1711305167.802138,3.797682762145996,6.648,0.53,-4.554,0.3178,0.0684,-0.1156,0.099,0.841,-9.947,-0.000175,-0.001314,-0.000938
663,1711305167.8274302,3.822974920272827,6.652,0.53,-4.555,0.3169,0.0704,-0.1113,0.096,0.763,-10.014,-0.000172,0.000442,-0.000702
664,1711305167.8523667,3.8479113578796387,6.653,0.529,-4.556,0.3178,0.0713,-0.1102,0.089,0.805,-10.038,0.000428,-0.00115,-0.000187
665,1711305167.8771477,3.872692346572876,6.652,0.528,-4.556,0.3188,0.0723,-0.1101,0.101,0.878,-9.94,0.000271,-0.001518,-0.000325
666,1711305167.9024198,3.8979644775390625,6.65,0.529,-4.554,0.316,0.0714,-0.1125,0.063,0.719,-9.942,0.00043,-0.000542,-0.000511
667,1711305167.9270346,3.922579288482666,6.65,0.529,-4.555,0.3188,0.0733,-0.1134,0.117,0.862,-10.093,0.000799,6.2e-05,0.000112
668,1711305167.9526017,3.948146343231201,6.652,0.529,-4.554,0.3169,0.0714,-0.1113,0.111,0.789,-9.952,-0.000192,-0.000395,0.000422
669,1711305167.977364,3.9729087352752686,6.652,0.529,-4.555,0.3142,0.0734,-0.1126,0.079,0.771,-10.002,-0.001525,-0.000858,-0.000873
670,1711305168.0023444,3.9978890419006348,6.651,0.53,-4.556,0.316,0.0714,-0.1125,0.093,0.82,-10.065,-2.8e-05,0.000347,0.00241
671,1711305168.0269642,4.022508859634399,6.653,0.53,-4.554,0.3179,0.0723,-0.1124,0.1,0.849,-9.922,0.000931,-0.000475,9.7e-05
672,1711305168.0523746,4.047919273376465,6.652,0.53,-4.554,0.3151,0.0734,-0.1093,0.112,0.747,-9.972,-0.000989,-0.00084,0.000338
673,1711305168.077373,4.072917699813843,6.652,0.529,-4.556,0.3206,0.0723,-0.1133,0.101,0.85,-10.068,6.3e-05,0.000569,0.000573
674,1711305168.1022043,4.0977489948272705,6.654,0.53,-4.556,0.3188,0.0713,-0.1101,0.084,0.81,-9.905,-0.000735,0.000254,-0.000798
675,1711305168.1270466,4.122591257095337,6.656,0.53,-4.558,0.3169,0.0694,-0.1113,0.092,0.778,-9.965,-0.00177,-0.000774,0.001114
676,1711305168.1519227,4.147467374801636,6.656,0.53,-4.559,0.3197,0.0693,-0.1111,0.094,0.786,-10.053,0.000415,-0.000439,0.00199
677,1711305168.1768994,4.172444105148315,6.659,0.53,-4.559,0.3178,0.0713,-0.1157,0.088,0.88,-9.933,0.00047,-9.8e-05,-0.000196
678,1711305168.2070756,4.202620267868042,6.663,0.532,-4.558,0.3178,0.0703,-0.1113,0.097,0.718,-9.948,-0.001304,0.000921,0.00016
679,1711305168.2270072,4.2225518226623535,6.665,0.531,-4.56,0.3169,0.0684,-0.1113,0.085,0.872,-10.066,-1.9e-05,-0.000852,0.000502
680,1711305168.2519598,4.247504472732544,6.666,0.53,-4.56,0.3178,0.0723,-0.1113,0.059,0.863,-9.911,6.9e-05,0.000361,-0.000692
681,1711305168.2766976,4.272242307662964,6.666,0.53,-4.56,0.316,0.0714,-0.1147,0.079,0.794,-9.962,-0.000702,0.000274,-0.000319
682,1711305168.3017688,4.297313451766968,6.666,0.529,-4.562,0.3169,0.0694,-0.1102,0.101,0.804,-10.079,0.001413,-0.000104,0.001027
683,1711305168.3266761,4.322220802307129,6.669,0.53,-4.561,0.3159,0.0694,-0.1092,0.097,0.88,-9.91,0.001462,0.000253,-0.000571
684,1711305168.3525062,4.348050832748413,6.669,0.53,-4.558,0.3169,0.0694,-0.1146,0.099,0.72,-9.984,-0.000217,-0.000343,-0.001727
685,1711305168.3770072,4.372551918029785,6.67,0.53,-4.559,0.3197,0.0703,-0.1101,0.122,0.865,-10.046,0.001257,0.000241,-1.9e-05
686,1711305168.402674,4.398218631744385,6.669,0.531,-4.558,0.3178,0.0723,-0.1113,0.084,0.85,-9.901,0.000112,0.001043,0.000164
687,1711305168.426958,4.422502756118774,6.668,0.53,-4.559,0.317,0.0783,-0.1114,0.093,0.772,-9.961,-0.00132,-9.9e-05,-0.000527
