$VNYMR,-117.032,-020.028,+148.341,-00.2197,-00.3839,-01.4344,-03.342,-04.780,+07.809,+00.000615,-00.000474,+00.000792*63
$VNYMR,-117.032,-020.027,+148.341,-00.2206,-00.3829,-01.4367,-03.311,-04.796,+07.785,+00.000714,+00.001099,-00.000517*64
$VNYMR,-117.031,-020.028,+148.342,-00.2197,-00.3820,-01.4389,-03.343,-04.787,+07.759,+00.001109,+00.000232,+00.000356*63
$VNYMR,-117.031,-020.030,+148.343,-00.2206,-00.3819,-01.4367,-03.342,-04.794,+07.782,+00.000171,+00.000162,-00.000106*66
$VNYMR,-117.030,-020.031,+148.341,-00.2197,-00.3839,-01.4366,-03.316,-04.799,+07.787,-00.000827,-00.000615,-00.000601*68
$VNYMR,-117.028,-020.029,+148.341,-00.2215,-00.3809,-01.4302,-03.321,-04.798,+07.770,+00.000601,-00.000719,-00.001371*6F
$VNYMR,-117.029,-020.027,+148.342,-00.2223,-00.3730,-01.4380,-03.319,-04.800,+07.772,+00.000197,+00.000528,+00.000507*60
$VNYMR,-117.028,-020.026,+148.339,-00.2224,-00.3799,-01.4434,-03.338,-04.799,+07.776,-00.000928,+00.000338,-00.001933*69
$VNYMR,-117.027,-020.027,+148.336,-00.2243,-00.3838,-01.4358,-03.307,-04.798,+07.760,+00.000660,+00.000137,+00.000379*61
$VNYMR,-117.028,-020.025,+148.338,-00.2234,-00.3809,-01.4336,-03.325,-04.799,+07.782,+00.001450,-00.000786,-00.000481*69
$VNYMR,-117.031,-020.023,+148.342,-00.2216,-00.3849,-01.4389,-03.327,-04.772,+07.770,+00.000515,-00.000092,-00.001115*6A
$VNYMR,-117.033,-020.023,+148.340,-00.2214,-00.3780,-01.4379,-03.349,-04.826,+07.762,-00.002188,+00.000214,+00.001307*61
$VNYMR,-117.033,-020.023,+148.335,-00.2225,-00.3839,-01.4368,-03.324,-04.834,+07.747,-00.001132,-00.000112,-00.000693*6D
$VNYMR,-117.036,-020.025,+148.338,-00.2225,-00.3839,-01.4401,-03.347,-04.779,+07.789,+00.002716,+00.000314,-00.001158*6C
$VNYMR,-117.037,-020.025,+148.341,-00.2253,-00.3858,-01.4337,-03.334,-04.775,+07.792,-00.000005,+00.000503,-00.001405*69
$VNYMR,-117.040,-020.023,+148.344,-00.2233,-00.3749,-01.4381,-03.322,-04.787,+07.774,-00.001069,-00.000429,-00.000294*67
$VNYMR,-117.044,-020.023,+148.340,-00.2234,-00.3838,-01.4369,-03.321,-04.790,+07.747,-00.001032,+00.000898,+00.000233*6F
$VNYMR,-117.045,-020.023,+148.339,-00.2225,-00.3839,-01.4379,-03.331,-04.807,+07.787,+00.001945,-00.000299,-00.000178*64
$VNYMR,-117.049,-020.022,+148.340,-00.2243,-00.3809,-01.4392,-03.331,-04.800,+07.769,+00.000541,+00.000286,+00.000370*6B
$VNYMR,-117.051,-020.024,+148.340,-00.2234,-00.3819,-01.4347,-03.340,-04.795,+07.783,+00.000032,+00.000554,+00.000343*65
