seq,stamp,frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read
278,1706649117.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.5,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211157.000,4220.3131,N,07105.1755,W,1,08,1.3,31.5,M,-33.8,M,,0000*56"
279,1706649118.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.5,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211158.000,4220.3131,N,07105.1755,W,1,08,1.3,31.5,M,-33.8,M,,0000*59"
280,1706649119.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.5,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211159.000,4220.3131,N,07105.1755,W,1,08,1.3,31.5,M,-33.8,M,,0000*58"
281,1706649120.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.5,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211200.000,4220.3131,N,07105.1755,W,1,08,1.3,31.5,M,-33.8,M,,0000*57"
282,1706649121.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.5,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211201.000,4220.3131,N,07105.1755,W,1,08,1.3,31.5,M,-33.8,M,,0000*56"
283,1706649122.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.5,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211202.000,4220.3131,N,07105.1755,W,1,08,1.3,31.5,M,-33.8,M,,0000*55"
284,1706649123.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.5,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211203.000,4220.3131,N,07105.1755,W,1,08,1.3,31.5,M,-33.8,M,,0000*54"
285,1706649124.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.6,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211204.000,4220.3131,N,07105.1755,W,1,08,1.3,31.6,M,-33.8,M,,0000*50"
286,1706649125.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.6,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211205.000,4220.3131,N,07105.1755,W,1,08,1.3,31.6,M,-33.8,M,,0000*51"
287,1706649126.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.6,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211206.000,4220.3131,N,07105.1755,W,1,08,1.3,31.6,M,-33.8,M,,0000*52"
288,1706649127.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.6,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211207.000,4220.3131,N,07105.1755,W,1,08,1.3,31.6,M,-33.8,M,,0000*53"
289,1706649128.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.6,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211208.000,4220.3131,N,07105.1755,W,1,08,1.3,31.6,M,-33.8,M,,0000*5C"
290,1706649129.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.6,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211209.000,4220.3131,N,07105.1755,W,1,08,1.3,31.6,M,-33.8,M,,0000*5D"
291,1706649130.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.6,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211210.000,4220.3131,N,07105.1755,W,1,08,1.3,31.6,M,-33.8,M,,0000*55"
292,1706649131.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.6,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211211.000,4220.3131,N,07105.1755,W,1,08,1.3,31.6,M,-33.8,M,,0000*54"
293,1706649132.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.6,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211212.000,4220.3131,N,07105.1755,W,1,08,1.3,31.6,M,-33.8,M,,0000*57"
294,1706649133.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.7,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211213.000,4220.3131,N,07105.1755,W,1,08,1.3,31.7,M,-33.8,M,,0000*57"
295,1706649134.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.7,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211214.000,4220.3131,N,07105.1755,W,1,08,1.3,31.7,M,-33.8,M,,0000*50"
296,1706649135.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.7,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211215.000,4220.3131,N,07105.1755,W,1,08,1.3,31.7,M,-33.8,M,,0000*51"
297,1706649136.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.7,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211216.000,4220.3131,N,07105.1755,W,1,08,1.3,31.7,M,-33.8,M,,0000*52"
298,1706649137.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.9,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211217.000,4220.3131,N,07105.1755,W,1,08,1.3,31.9,M,-33.8,M,,0000*5D"
299,1706649138.0,GPS1_Frame,42.33855166666667,-71.08625833333333,31.9,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211218.000,4220.3131,N,07105.1755,W,1,08,1.3,31.9,M,-33.8,M,,0000*52"
300,1706649139.0,GPS1_Frame,42.33855166666667,-71.08625833333333,32.1,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211219.000,4220.3131,N,07105.1755,W,1,08,1.3,32.1,M,-33.8,M,,0000*58"
301,1706649140.0,GPS1_Frame,42.33855166666667,-71.08625833333333,32.1,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211220.000,4220.3131,N,07105.1755,W,1,08,1.3,32.1,M,-33.8,M,,0000*52"
302,1706649141.0,GPS1_Frame,42.33855166666667,-71.08625833333333,32.1,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211221.000,4220.3131,N,07105.1755,W,1,08,1.3,32.1,M,-33.8,M,,0000*53"
303,1706649142.0,GPS1_Frame,42.33855166666667,-71.08625833333333,32.1,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211222.000,4220.3131,N,07105.1755,W,1,08,1.3,32.1,M,-33.8,M,,0000*50"
304,1706649143.0,GPS1_Frame,42.33855166666667,-71.08625833333333,32.1,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211223.000,4220.3131,N,07105.1755,W,1,08,1.3,32.1,M,-33.8,M,,0000*51"
305,1706649144.0,GPS1_Frame,42.33855166666667,-71.08625833333333,32.1,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211224.000,4220.3131,N,07105.1755,W,1,08,1.3,32.1,M,-33.8,M,,0000*56"
306,1706649145.0,GPS1_Frame,42.33855166666667,-71.08625833333333,32.1,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211225.000,4220.3131,N,07105.1755,W,1,08,1.3,32.1,M,-33.8,M,,0000*57"
307,1706649146.0,GPS1_Frame,42.33855166666667,-71.08625833333333,32.1,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211226.000,4220.3131,N,07105.1755,W,1,08,1.3,32.1,M,-33.8,M,,0000*54"
308,1706649147.0,GPS1_Frame,42.33855166666667,-71.08625833333333,32.1,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211227.000,4220.3131,N,07105.1755,W,1,08,1.3,32.1,M,-33.8,M,,0000*55"
309,1706649148.0,GPS1_Frame,42.33855166666667,-71.08625833333333,32.1,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211228.000,4220.3131,N,07105.1755,W,1,08,1.3,32.1,M,-33.8,M,,0000*5A"
310,1706649149.0,GPS1_Frame,42.33855166666667,-71.08625833333333,32.1,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211229.000,4220.3131,N,07105.1755,W,1,08,1.3,32.1,M,-33.8,M,,0000*5B"
311,1706649150.0,GPS1_Frame,42.33855166666667,-71.08625833333333,32.1,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211230.000,4220.3131,N,07105.1755,W,1,08,1.3,32.1,M,-33.8,M,,0000*53"
312,1706649151.0,GPS1_Frame,42.33855166666667,-71.08625833333333,32.1,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211231.000,4220.3131,N,07105.1755,W,1,08,1.3,32.1,M,-33.8,M,,0000*52"
313,1706649152.0,GPS1_Frame,42.33855166666667,-71.08625833333333,32.1,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211232.000,4220.3131,N,07105.1755,W,1,08,1.3,32.1,M,-33.8,M,,0000*51"
314,1706649153.0,GPS1_Frame,42.33855166666667,-71.08625833333333,32.1,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211233.000,4220.3131,N,07105.1755,W,1,08,1.3,32.1,M,-33.8,M,,0000*50"
315,1706649154.0,GPS1_Frame,42.33855166666667,-71.08625833333333,32.1,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211234.000,4220.3131,N,07105.1755,W,1,08,1.3,32.1,M,-33.8,M,,0000*57"
316,1706649155.0,GPS1_Frame,42.33855166666667,-71.08625833333333,32.0,328136.31686589227,4689474.215968787,19,T,1.3,"$GPGGA,211235.000,4220.3131,N,07105.1755,W,1,08,1.3,32.0,M,-33.8,M,,0000*57"
317,1706649156.0,GPS1_Frame,42.33855,-71.08626,31.9,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211236.000,4220.3130,N,07105.1756,W,1,08,1.3,31.9,M,-33.8,M,,0000*5C"
318,1706649157.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211237.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*5C"
319,1706649158.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211238.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*53"
320,1706649159.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211239.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*52"
321,1706649160.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211240.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*5C"
322,1706649161.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211241.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*5D"
323,1706649162.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211242.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*5E"
324,1706649163.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211243.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*5F"
325,1706649164.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211244.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*58"
326,1706649165.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211245.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*59"
327,1706649166.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211246.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*5A"
328,1706649167.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211247.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*5B"
329,1706649168.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211248.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*54"
330,1706649169.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211249.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*55"
331,1706649170.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211250.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*5D"
332,1706649171.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211251.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*5C"
333,1706649172.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211252.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*5F"
334,1706649173.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211253.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*5E"
335,1706649174.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211254.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*59"
336,1706649175.0,GPS1_Frame,42.33855,-71.08626,31.8,328136.1750213085,4689474.034266874,19,T,1.3,"$GPGGA,211255.000,4220.3130,N,07105.1756,W,1,08,1.3,31.8,M,-33.8,M,,0000*58"
337,1706649176.0,GPS1_Frame,42.33855,-71.08625833333333,31.8,328136.3123252196,4689474.030898147,19,T,1.3,"$GPGGA,211256.000,4220.3130,N,07105.1755,W,1,08,1.3,31.8,M,-33.8,M,,0000*58"
338,1706649177.0,GPS1_Frame,42.33855,-71.08625833333333,31.8,328136.3123252196,4689474.030898147,19,T,1.3,"$GPGGA,211257.000,4220.3130,N,07105.1755,W,1,08,1.3,31.8,M,-33.8,M,,0000*59"
339,1706649178.0,GPS1_Frame,42.33855,-71.08625833333333,31.8,328136.3123252196,4689474.030898147,19,T,1.3,"$GPGGA,211258.000,4220.3130,N,07105.1755,W,1,08,1.3,31.8,M,-33.8,M,,0000*56"
340,1706649179.0,GPS1_Frame,42.33855,-71.08625833333333,31.8,328136.3123252196,4689474.030898147,19,T,1.3,"$GPGGA,211259.000,4220.3130,N,07105.1755,W,1,08,1.3,31.8,M,-33.8,M,,0000*57"
341,1706649180.0,GPS1_Frame,42.33855,-71.08625833333333,31.8,328136.3123252196,4689474.030898147,19,T,1.3,"$GPGGA,211300.000,4220.3130,N,07105.1755,W,1,08,1.3,31.8,M,-33.8,M,,0000*5A"
342,1706649181.0,GPS1_Frame,42.33855,-71.08625833333333,31.8,328136.3123252196,4689474.030898147,19,T,1.3,"$GPGGA,211301.000,4220.3130,N,07105.1755,W,1,08,1.3,31.8,M,-33.8,M,,0000*5B"
