Tau,Adev
2244.0,1.830757425236377e-05
2245.0,1.829674159743146e-05
2246.0,1.8294181878042566e-05
2247.0,1.830209203527202e-05
2248.0,1.829108606589483e-05
2249.0,1.8288977059232642e-05
2250.0,1.8296319750308187e-05
2251.0,1.828582703070337e-05
2252.0,1.8283169560305074e-05
2253.0,1.829152370776815e-05
2254.0,1.828008126606729e-05
2255.0,1.8278565474924596e-05
2256.0,1.828579771984205e-05
2257.0,1.827520740174459e-05
2258.0,1.827304976173808e-05
2259.0,1.828095213590996e-05
2260.0,1.826927428899233e-05
2261.0,1.8267689432279254e-05
2262.0,1.8274994034117793e-05
2263.0,1.8263014109439777e-05
2264.0,1.826178712024965e-05
2265.0,1.8268452016166693e-05
2266.0,1.8256987926086992e-05
2267.0,1.8255057067975454e-05
2268.0,1.8262354857333746e-05
2269.0,1.825014049009191e-05
2270.0,1.8249108275603524e-05
2271.0,1.825543301284654e-05
2272.0,1.8243901388794177e-05
2273.0,1.82426566588476e-05
2274.0,1.8249614222075336e-05
2275.0,1.823777966560178e-05
2276.0,1.8236999996348012e-05
2277.0,1.824388776261278e-05
2278.0,1.8231922402560276e-05
2279.0,1.8231624134714904e-05
2280.0,1.8237854795927968e-05
2281.0,1.8225941575036522e-05
2282.0,1.8225720186217258e-05
2283.0,1.8231155478024927e-05
2284.0,1.8219324574928288e-05
2285.0,1.821870766684718e-05
2286.0,1.8224083625365052e-05
2287.0,1.8212275824822202e-05
2288.0,1.821173947955717e-05
2289.0,1.8217314491509754e-05
2290.0,1.820495971047763e-05
2291.0,1.820424473307631e-05
2292.0,1.8209100866108317e-05
2293.0,1.819687297717116e-05
2294.0,1.819634985276343e-05
2295.0,1.82010485770532e-05
2296.0,1.8188397588705566e-05
2297.0,1.81880762560762e-05
2298.0,1.8192462397107082e-05
2299.0,1.8180349575101212e-05
2300.0,1.8179631557653004e-05
2301.0,1.8184317098225764e-05
2302.0,1.8171623447764608e-05
2303.0,1.8171335355048635e-05
2304.0,1.8175783987633586e-05
2305.0,1.816354688592792e-05
2306.0,1.8163835442302e-05
2307.0,1.8167658870836458e-05
2308.0,1.8155800095805837e-05
2309.0,1.815621740759607e-05
2310.0,1.816039264435655e-05
2311.0,1.8148328059175037e-05
2312.0,1.8148442709085296e-05
2313.0,1.815257471355188e-05
2314.0,1.8140818044593998e-05
2315.0,1.8141154972311935e-05
2316.0,1.814520018530277e-05
2317.0,1.8133898348669414e-05
2318.0,1.8134566245606782e-05
2319.0,1.8139273701755037e-05
2320.0,1.8127001446754223e-05
2321.0,1.812889629556394e-05
2322.0,1.8132278284208985e-05
2323.0,1.8120876422442943e-05
2324.0,1.8121901451507144e-05
2325.0,1.8126061797896884e-05
2326.0,1.8114048309712225e-05
2327.0,1.811616505006287e-05
2328.0,1.811918661191656e-05
2329.0,1.810766310883204e-05
2330.0,1.81091867869501e-05
2331.0,1.8112157076382346e-05
2332.0,1.8100864989957925e-05
2333.0,1.8102437721908162e-05
2334.0,1.810607627911389e-05
2335.0,1.809425905538961e-05
2336.0,1.8097574809879988e-05
2337.0,1.8100009267648165e-05
2338.0,1.808994314582504e-05
2339.0,1.8091870301167037e-05
2340.0,1.8095512087535945e-05
2341.0,1.8084167728125014e-05
2342.0,1.8087162020620656e-05
2343.0,1.8089449710607673e-05
2344.0,1.8078560131759743e-05
2345.0,1.808164796044254e-05
2346.0,1.8083943666615078e-05
2347.0,1.807303396109655e-05
2348.0,1.807616853823461e-05
2349.0,1.807857347094124e-05
2350.0,1.8067902116032105e-05
2351.0,1.80713920702705e-05
2352.0,1.807290087630554e-05
2353.0,1.806290300581749e-05
2354.0,1.8065963738464572e-05
2355.0,1.8068137595652988e-05
2356.0,1.8057621902248283e-05
2357.0,1.8061386559781054e-05
2358.0,1.8062963499419074e-05
2359.0,1.8053066800375945e-05
2360.0,1.8056423648272046e-05
2361.0,1.8058077269088265e-05
2362.0,1.804822624522991e-05
2363.0,1.8051640126309083e-05
2364.0,1.8053288056298288e-05
2365.0,1.804333889759586e-05
2366.0,1.8047096866336396e-05
2367.0,1.8048205256672848e-05
2368.0,1.80385168296793e-05
2369.0,1.8042598797011732e-05
2370.0,1.804350620805494e-05
2371.0,1.8033663293588482e-05
2372.0,1.8037652052205477e-05
2373.0,1.803835951327546e-05
2374.0,1.8028815477194595e-05
2375.0,1.803274869510172e-05
2376.0,1.803339702658663e-05
2377.0,1.8023685473278372e-05
2378.0,1.802794865741486e-05
2379.0,1.8028070809973174e-05
2380.0,1.8018607821903204e-05
2381.0,1.8023057744841122e-05
2382.0,1.8023403578525376e-05
2383.0,1.8013760718491233e-05
2384.0,1.801827614136328e-05
2385.0,1.801845228421547e-05
2386.0,1.8009375212342285e-05
2387.0,1.8013936290026648e-05
2388.0,1.801411013617074e-05
2389.0,1.8005125170548962e-05
2390.0,1.801037085576977e-05
2391.0,1.8010179535362917e-05
2392.0,1.8001330565916124e-05
2393.0,1.8006524048432145e-05
2394.0,1.8006365226704284e-05
2395.0,1.7997198046251223e-05
2396.0,1.8002668982949015e-05
2397.0,1.8001974791418543e-05
2398.0,1.7993473926327563e-05
2399.0,1.7999060286886297e-05
2400.0,1.7997999912355183e-05
2401.0,1.7989702416765188e-05
2402.0,1.799522638910648e-05
2403.0,1.799381128046434e-05
2404.0,1.7985766813086872e-05
2405.0,1.7991331638017105e-05
2406.0,1.79904417425646e-05
2407.0,1.798238004618685e-05
2408.0,1.79884680868017e-05
2409.0,1.7987278493633027e-05
2410.0,1.7979398886691444e-05
2411.0,1.7985643046455966e-05
2412.0,1.798436022167471e-05
2413.0,1.7976822149485422e-05
2414.0,1.7983363151574994e-05
2415.0,1.7981471871532306e-05
2416.0,1.7974325764172102e-05
2417.0,1.7980563777013962e-05
2418.0,1.7979185837276027e-05
2419.0,1.797185992446902e-05
2420.0,1.7978004726239717e-05
2421.0,1.797600387039371e-05
2422.0,1.796876254620259e-05
2423.0,1.797491305172894e-05
2424.0,1.7972523534294923e-05
2425.0,1.7965524893821734e-05
2426.0,1.797150298118576e-05
2427.0,1.7969380981064967e-05
2428.0,1.796233111768827e-05
2429.0,1.796855891382629e-05
2430.0,1.796597366382254e-05
2431.0,1.7959090951286347e-05
2432.0,1.7965206726983112e-05
2433.0,1.7963059379441208e-05
2434.0,1.795629317880278e-05
2435.0,1.7962901868389172e-05
2436.0,1.7960118479551874e-05
2437.0,1.7953836382586215e-05
2438.0,1.7960477394404418e-05
2439.0,1.7957338156206962e-05
2440.0,1.7950613279201456e-05
2441.0,1.7956749300004248e-05
2442.0,1.795368290048651e-05
2443.0,1.794695091936309e-05
2444.0,1.7953144004884832e-05
2445.0,1.795007546479656e-05
2446.0,1.794318982850836e-05
2447.0,1.7950238880644882e-05
2448.0,1.7946608204033588e-05
2449.0,1.794062638861616e-05
2450.0,1.7947263740220072e-05
2451.0,1.794363501089763e-05
2452.0,1.793757167184126e-05
2453.0,1.7944280410914242e-05
2454.0,1.794096017941416e-05
2455.0,1.793471856452866e-05
2456.0,1.7941844899078462e-05
2457.0,1.7937706629920343e-05
2458.0,1.7931764559021533e-05
2459.0,1.793857694095469e-05
2460.0,1.793429902374623e-05
2461.0,1.79287218136854e-05
2462.0,1.7935728458921226e-05
2463.0,1.793121818268546e-05
2464.0,1.792567920597665e-05
2465.0,1.7932860774328914e-05
2466.0,1.7928110881528163e-05
2467.0,1.7922811959539913e-05
2468.0,1.7929705530635563e-05
2469.0,1.792497253388933e-05
2470.0,1.7919576021947608e-05
2471.0,1.792680486956534e-05
2472.0,1.792157022302632e-05
2473.0,1.7916443363558783e-05
2474.0,1.7923176142609075e-05
2475.0,1.7917358649943716e-05
2476.0,1.7912735831761788e-05
2477.0,1.791935950130921e-05
2478.0,1.7914318640958937e-05
2479.0,1.7909305929284476e-05
2480.0,1.791592973808802e-05
2481.0,1.7910351669857026e-05
2482.0,1.7905345101253037e-05
2483.0,1.7912015443313516e-05
2484.0,1.7906178598536613e-05
2485.0,1.790144999029624e-05
2486.0,1.790814965683501e-05
2487.0,1.7901946465080737e-05
2488.0,1.7897561753208764e-05
2489.0,1.7904290932984545e-05
2490.0,1.789814946449082e-05
2491.0,1.7894029238253354e-05
2492.0,1.790068117958659e-05
2493.0,1.7894614205796997e-05
2494.0,1.789061179460109e-05
2495.0,1.7897241033283527e-05
2496.0,1.7891193263540176e-05
2497.0,1.7887262329266328e-05
2498.0,1.7893857951758055e-05
2499.0,1.788794241572648e-05
2500.0,1.7883999899250608e-05
2501.0,1.7891048585431365e-05
2502.0,1.7884741639754102e-05
2503.0,1.7881205614487205e-05
2504.0,1.788759384922951e-05
2505.0,1.7881871923109472e-05
2506.0,1.7877896725024817e-05
2507.0,1.788518266603537e-05
2508.0,1.787874822343372e-05
2509.0,1.787527164310669e-05
2510.0,1.788232404036067e-05
2511.0,1.7875634595836174e-05
2512.0,1.7872548272450892e-05
2513.0,1.787906847760623e-05
2514.0,1.787289357718087e-05
2515.0,1.786921781344823e-05
2516.0,1.787646929092573e-05
2517.0,1.7869297265892015e-05
2518.0,1.786699174965569e-05
2519.0,1.787332527758061e-05
2520.0,1.786682464308552e-05
2521.0,1.7863598433661747e-05
2522.0,1.7870371460480305e-05
2523.0,1.7863137786971003e-05
2524.0,1.7859920549738172e-05
2525.0,1.7866611932321033e-05
2526.0,1.7858844934396948e-05
2527.0,1.7856033948502155e-05
2528.0,1.7862196506242562e-05
2529.0,1.7854711858994462e-05
2530.0,1.785192701287289e-05
2531.0,1.785845494345083e-05
2532.0,1.7850634930972013e-05
2533.0,1.7848170561716036e-05
2534.0,1.7854591399460835e-05
2535.0,1.7846763447371468e-05
2536.0,1.7844603408203704e-05
2537.0,1.7851006316448625e-05
2538.0,1.7843043739290972e-05
2539.0,1.7841353660588947e-05
2540.0,1.7847273723715162e-05
2541.0,1.784000513873904e-05
2542.0,1.7838244768908407e-05
2543.0,1.7844136372963585e-05
2544.0,1.7836470403699398e-05
2545.0,1.783485393403771e-05
2546.0,1.784094953798757e-05
2547.0,1.7833198468824458e-05
2548.0,1.7831808045725816e-05
2549.0,1.7837766586596802e-05
2550.0,1.783004482192557e-05
2551.0,1.782876183655963e-05
2552.0,1.7834652914764642e-05
2553.0,1.7826995619584486e-05
2554.0,1.782604862920504e-05
2555.0,1.783172945615364e-05
2556.0,1.782383628027577e-05
2557.0,1.7823270533141335e-05
2558.0,1.7828776165148377e-05
2559.0,1.7821566090667466e-05
2560.0,1.7820515818573505e-05
2561.0,1.7826504414396772e-05
2562.0,1.78186728397779e-05
2563.0,1.7817910791543265e-05
2564.0,1.7823530798552117e-05
2565.0,1.78159016005546e-05
2566.0,1.781541735673969e-05
2567.0,1.782073740796919e-05
2568.0,1.7813165755234442e-05
2569.0,1.781277153146687e-05
2570.0,1.781838835302262e-05
2571.0,1.781067218658228e-05
2572.0,1.7810384616626502e-05
2573.0,1.781618628200959e-05
2574.0,1.7808416140412473e-05
2575.0,1.7808721120265412e-05
2576.0,1.7814094205286444e-05
2577.0,1.7806881043163768e-05
2578.0,1.7807318324524015e-05
2579.0,1.7813071781641537e-05
2580.0,1.7805480673391897e-05
2581.0,1.7806505077362853e-05
2582.0,1.78121575579638e-05
2583.0,1.7804640632987696e-05
2584.0,1.7805290052488524e-05
2585.0,1.7811130964595555e-05
2586.0,1.7803621140693542e-05
2587.0,1.780455488501484e-05
2588.0,1.781001049265742e-05
2589.0,1.7802328193426852e-05
2590.0,1.7803809118148172e-05
2591.0,1.7808958325614827e-05
2592.0,1.780161152559513e-05
2593.0,1.780321625966481e-05
2594.0,1.7808880468233935e-05
2595.0,1.780163571847781e-05
2596.0,1.7803550495662515e-05
2597.0,1.7808927043036947e-05
2598.0,1.7802074568486287e-05
2599.0,1.780424939650673e-05
2600.0,1.7809813850048573e-05
2601.0,1.7802833885337666e-05
2602.0,1.7805374969447053e-05
2603.0,1.7810716972326978e-05
2604.0,1.780381030623977e-05
2605.0,1.7806784257640754e-05
2606.0,1.7811854678657596e-05
2607.0,1.780497389960341e-05
2608.0,1.7807958006523846e-05
2609.0,1.781281115285701e-05
2610.0,1.7806017235716508e-05
2611.0,1.780881356495101e-05
2612.0,1.7813432015176427e-05
2613.0,1.780696191036651e-05
2614.0,1.780993374729725e-05
2615.0,1.7814772017473166e-05
2616.0,1.7808177286501797e-05
2617.0,1.781136128081639e-05
2618.0,1.7816459884951298e-05
2619.0,1.7809904722611276e-05
2620.0,1.7813200896000058e-05
2621.0,1.781802870979613e-05
2622.0,1.7811616856334627e-05
2623.0,1.7815282930032692e-05
2624.0,1.7819665264632008e-05
2625.0,1.7813431616624982e-05
2626.0,1.7816984437363353e-05
2627.0,1.7821358854194133e-05
2628.0,1.781499104050857e-05
2629.0,1.7818222567215944e-05
2630.0,1.7822442122415908e-05
2631.0,1.7815846864833255e-05
2632.0,1.7819246996145603e-05
2633.0,1.782313702062806e-05
2634.0,1.781685407450707e-05
2635.0,1.7820225669302464e-05
2636.0,1.7824200536932547e-05
2637.0,1.781728138987234e-05
2638.0,1.782126164999219e-05
2639.0,1.7824937670570787e-05
2640.0,1.7818780195362828e-05
2641.0,1.7822559400702623e-05
2642.0,1.78259819498712e-05
2643.0,1.7819564349345423e-05
2644.0,1.782312072055068e-05
2645.0,1.782674735421016e-05
2646.0,1.7820142191532243e-05
2647.0,1.7823927695893695e-05
2648.0,1.7827544975002477e-05
2649.0,1.7820844660228973e-05
2650.0,1.7825461860472904e-05
2651.0,1.7828602079235788e-05
2652.0,1.7822213073624862e-05
2653.0,1.7826895917809994e-05
2654.0,1.782985064505519e-05
2655.0,1.7823985446008783e-05
2656.0,1.782810189699819e-05
2657.0,1.7831318905788535e-05
2658.0,1.782479044065318e-05
2659.0,1.7829477604848673e-05
2660.0,1.7831766743379606e-05
2661.0,1.7825573845711336e-05
2662.0,1.7830418907776676e-05
2663.0,1.7832866803808433e-05
2664.0,1.782649452003437e-05
2665.0,1.7831348203981405e-05
2666.0,1.783337214608602e-05
2667.0,1.782759018605624e-05
2668.0,1.7832197198533146e-05
2669.0,1.783442799859569e-05
2670.0,1.7828439376915855e-05
2671.0,1.7833538331498624e-05
2672.0,1.783590749871146e-05
2673.0,1.7829924539404844e-05
2674.0,1.783534956296993e-05
2675.0,1.783726597668849e-05
2676.0,1.7831705229713612e-05
2677.0,1.7836949033066915e-05
2678.0,1.7838947463027926e-05
2679.0,1.7833119444962124e-05
2680.0,1.783871897183209e-05
2681.0,1.7840032126293168e-05
2682.0,1.7834788893781964e-05
2683.0,1.7839959884536832e-05
2684.0,1.7841587666619676e-05
2685.0,1.7836280610062862e-05
2686.0,1.784149200467356e-05
2687.0,1.784300425012473e-05
2688.0,1.783758883800423e-05
2689.0,1.7842978591234654e-05
2690.0,1.784436364159783e-05
2691.0,1.783928675406189e-05
2692.0,1.7844665054288022e-05
2693.0,1.784609076450544e-05
2694.0,1.7840712067440804e-05
2695.0,1.7846308269315075e-05
2696.0,1.7847345016797244e-05
2697.0,1.784191055702604e-05
2698.0,1.7847823781130902e-05
2699.0,1.784856514607787e-05
2700.0,1.7843515191881112e-05
2701.0,1.784906457516727e-05
2702.0,1.7850080355958836e-05
2703.0,1.7844858202946385e-05
2704.0,1.7851018143954098e-05
2705.0,1.785152731676218e-05
2706.0,1.7846940582870764e-05
2707.0,1.7852670021912777e-05
2708.0,1.785367238096805e-05
2709.0,1.7848618645606442e-05
2710.0,1.7854913019671337e-05
2711.0,1.7855308668156147e-05
2712.0,1.7850745943516795e-05
2713.0,1.7856662215055076e-05
2714.0,1.785750106715918e-05
2715.0,1.785237979499402e-05
2716.0,1.7858520847426855e-05
2717.0,1.7858803661855327e-05
2718.0,1.785389679100817e-05
2719.0,1.786046323310851e-05
2720.0,1.7860100452486012e-05
2721.0,1.7855664044613345e-05
2722.0,1.786165669558927e-05
2723.0,1.7861424459496967e-05
2724.0,1.785666423800679e-05
2725.0,1.7863413592854895e-05
2726.0,1.7862551685527247e-05
2727.0,1.7858669267799798e-05
2728.0,1.7864834223083174e-05
2729.0,1.7864847517652772e-05
2730.0,1.786072637021395e-05
2731.0,1.7867659447347152e-05
2732.0,1.7867197457445614e-05
2733.0,1.7863643439953392e-05
2734.0,1.787042949308081e-05
2735.0,1.7870128080805215e-05
2736.0,1.7866611358712584e-05
2737.0,1.7873160070783027e-05
2738.0,1.787294581502101e-05
2739.0,1.786918943205459e-05
2740.0,1.7876150140837493e-05
2741.0,1.787529673306419e-05
2742.0,1.7872146077099812e-05
2743.0,1.787882449930037e-05
2744.0,1.787825937304666e-05
2745.0,1.7874865724750827e-05
2746.0,1.7881643851774776e-05
2747.0,1.7880399392391397e-05
2748.0,1.7877238881518396e-05
2749.0,1.788349805245612e-05
2750.0,1.788228462456082e-05
2751.0,1.7879017507526996e-05
2752.0,1.7885486011631804e-05
2753.0,1.78843089709087e-05
2754.0,1.788124384286092e-05
2755.0,1.7887828687462326e-05
2756.0,1.788630207931071e-05
2757.0,1.7883195090289824e-05
2758.0,1.7889599474356194e-05
2759.0,1.788800338389208e-05
2760.0,1.7884753293569287e-05
2761.0,1.789138820959406e-05
2762.0,1.7889608254835043e-05
2763.0,1.7886836702590365e-05
2764.0,1.789346592619461e-05
2765.0,1.7891956654769377e-05
2766.0,1.78892990982493e-05
2767.0,1.7896049068888787e-05
2768.0,1.7894466305338945e-05
2769.0,1.789169885333084e-05
2770.0,1.7898792344486538e-05
2771.0,1.7896917223478704e-05
2772.0,1.7894455192913478e-05
2773.0,1.7901175872821122e-05
2774.0,1.789933653794724e-05
2775.0,1.789719067901561e-05
2776.0,1.7903821932478504e-05
2777.0,1.790196775114096e-05
2778.0,1.7899707953913912e-05
2779.0,1.7906571317655275e-05
2780.0,1.7904482721618642e-05
2781.0,1.7902381484050274e-05
2782.0,1.790901357039228e-05
2783.0,1.790669906917787e-05
2784.0,1.7904264347919636e-05
2785.0,1.7911245865136632e-05
2786.0,1.7908590098783208e-05
2787.0,1.790664945906394e-05
2788.0,1.791347027451519e-05
2789.0,1.7910504086343986e-05
2790.0,1.790886925597697e-05
2791.0,1.7915452710333505e-05
2792.0,1.791245326873401e-05
2793.0,1.791086021336361e-05
2794.0,1.7917033634045593e-05
2795.0,1.791440091471384e-05
2796.0,1.791238129717074e-05
2797.0,1.791909596443459e-05
2798.0,1.7915755829943525e-05
2799.0,1.7914391907595262e-05
2800.0,1.792064182437088e-05
2801.0,1.7917754784520195e-05
2802.0,1.7916130680793883e-05
2803.0,1.7922505783021705e-05
2804.0,1.791948954512505e-05
2805.0,1.7918302908428758e-05
2806.0,1.7924791259115853e-05
2807.0,1.7921687287258135e-05
2808.0,1.7920819485852957e-05
2809.0,1.7927155891723277e-05
2810.0,1.7924062065949504e-05
2811.0,1.792315545363082e-05
2812.0,1.7929664571343435e-05
2813.0,1.7926210417494715e-05
2814.0,1.792583616576844e-05
2815.0,1.793178685790693e-05
2816.0,1.792890902942027e-05
2817.0,1.7928329195169417e-05
2818.0,1.7934697194985448e-05
2819.0,1.7931667020309474e-05
2820.0,1.793118523121758e-05
2821.0,1.7937584845282068e-05
2822.0,1.793490831183482e-05
2823.0,1.793451122303396e-05
2824.0,1.794115606565096e-05
2825.0,1.7938256739647012e-05
2826.0,1.793825565524243e-05
2827.0,1.7944844834514825e-05
2828.0,1.7941712173209907e-05
2829.0,1.7941715590827194e-05
2830.0,1.7948052071841408e-05
2831.0,1.7945054065200835e-05
2832.0,1.7945073854027886e-05
2833.0,1.7951346775904265e-05
2834.0,1.794799302867541e-05
2835.0,1.7948406481345424e-05
2836.0,1.7954257433745217e-05
2837.0,1.7951319887957206e-05
2838.0,1.7951245975100742e-05
2839.0,1.7957479607701994e-05
2840.0,1.7953916277441344e-05
2841.0,1.7954234390777998e-05
2842.0,1.7960252053377624e-05
2843.0,1.7956832475185627e-05
2844.0,1.7957213222400237e-05
2845.0,1.7963555495590323e-05
2846.0,1.7960142178115233e-05
2847.0,1.79608360693758e-05
2848.0,1.7967190768980324e-05
2849.0,1.796343655827671e-05
2850.0,1.79643931070644e-05
2851.0,1.797032081498397e-05
2852.0,1.7966561048714215e-05
2853.0,1.796747376037469e-05
2854.0,1.7973302899228112e-05
2855.0,1.7969317331765777e-05
2856.0,1.7970247800712332e-05
2857.0,1.7975712738833715e-05
2858.0,1.7971918005493313e-05
2859.0,1.797275632962279e-05
2860.0,1.7978270858191378e-05
2861.0,1.7974364951823076e-05
2862.0,1.797540261834295e-05
2863.0,1.7980657040179056e-05
2864.0,1.7976609873172534e-05
2865.0,1.7977475146303027e-05
2866.0,1.7982854026182955e-05
2867.0,1.7978563360086272e-05
2868.0,1.7979777439875208e-05
2869.0,1.7984867532127444e-05
2870.0,1.7980344056344616e-05
2871.0,1.7981643755537612e-05
2872.0,1.7986165032272773e-05
2873.0,1.7981711436717307e-05
2874.0,1.7983030295409035e-05
2875.0,1.7987291181001405e-05
2876.0,1.7983215551879894e-05
2877.0,1.798459957611515e-05
2878.0,1.7989183267435577e-05
2879.0,1.7985305327655745e-05
2880.0,1.798671766781488e-05
2881.0,1.7991513901009208e-05
2882.0,1.7987212612713635e-05
2883.0,1.7988409853317654e-05
2884.0,1.799300748201574e-05
2885.0,1.7988567460768687e-05
2886.0,1.7990191339960012e-05
2887.0,1.799453354616175e-05
2888.0,1.799040957137549e-05
2889.0,1.7992035221756104e-05
2890.0,1.799649476807845e-05
2891.0,1.7992444657171123e-05
2892.0,1.7994272174347975e-05
2893.0,1.7998999112623993e-05
2894.0,1.799466969039339e-05
2895.0,1.7996615002964894e-05
2896.0,1.8000774657809827e-05
2897.0,1.7996589152923352e-05
2898.0,1.79985406194534e-05
2899.0,1.8002896990226245e-05
2900.0,1.7998272164027165e-05
2901.0,1.800042348862029e-05
2902.0,1.8004486874960513e-05
2903.0,1.8000033381297882e-05
2904.0,1.8002227698042023e-05
2905.0,1.8006288301698446e-05
2906.0,1.800176145676598e-05
2907.0,1.8003746505855802e-05
2908.0,1.8008047203604175e-05
2909.0,1.8003218241617514e-05
2910.0,1.8005692790529772e-05
2911.0,1.8009513965260254e-05
2912.0,1.800465464181258e-05
2913.0,1.8007171185151184e-05
2914.0,1.8011185807367492e-05
2915.0,1.800669941135751e-05
2916.0,1.8009556544404234e-05
2917.0,1.8013610634490623e-05
2918.0,1.8009005462369865e-05
2919.0,1.8011876402213897e-05
2920.0,1.801537694383809e-05
2921.0,1.8010580219125992e-05
2922.0,1.8013181032569623e-05
2923.0,1.8016437842621956e-05
2924.0,1.8011713426017397e-05
2925.0,1.801452736516648e-05
2926.0,1.8017748425867386e-05
2927.0,1.8013089750393215e-05
2928.0,1.8015868175835675e-05
2929.0,1.801909057002796e-05
2930.0,1.801440759410043e-05
2931.0,1.8017386589055307e-05
2932.0,1.802052078146688e-05
2933.0,1.8015635114309597e-05
2934.0,1.801884860675845e-05
2935.0,1.802167591711403e-05
2936.0,1.8016789139048356e-05
2937.0,1.802016798590594e-05
2938.0,1.8022697198190915e-05
2939.0,1.8018174129967074e-05
2940.0,1.802101820679592e-05
2941.0,1.8023608375423545e-05
2942.0,1.801896958941773e-05
2943.0,1.8021823170736476e-05
2944.0,1.802417710091388e-05
2945.0,1.8019388174412994e-05
2946.0,1.8022339722377164e-05
2947.0,1.802455317759551e-05
2948.0,1.8019689310237638e-05
2949.0,1.8022706319362733e-05
2950.0,1.8024521639761014e-05
2951.0,1.8019584120609647e-05
2952.0,1.8022208219024536e-05
2953.0,1.8023905672939978e-05
2954.0,1.8018750327466364e-05
2955.0,1.8021222306230166e-05
2956.0,1.8022644949707906e-05
2957.0,1.801746305343254e-05
2958.0,1.8019649234529054e-05
2959.0,1.8021378562472872e-05
2960.0,1.8015388367673757e-05
2961.0,1.8018376162571838e-05
2962.0,1.8019142673560146e-05
2963.0,1.8013701229262196e-05
2964.0,1.80165503415479e-05
2965.0,1.8017234692775617e-05
2966.0,1.801179005109024e-05
2967.0,1.8014388111618948e-05
2968.0,1.8014904000308937e-05
2969.0,1.8009610533176973e-05
2970.0,1.801188863265548e-05
2971.0,1.8012856253183123e-05
2972.0,1.8007015768097334e-05
2973.0,1.8009784176162224e-05
2974.0,1.8010814123966513e-05
2975.0,1.800444776486059e-05
2976.0,1.80082127404172e-05
2977.0,1.800812304599499e-05
2978.0,1.8003064451716784e-05
2979.0,1.8005805123655548e-05
2980.0,1.8006068696464678e-05
2981.0,1.8000401674318983e-05
2982.0,1.800346238180667e-05
2983.0,1.8003158910742143e-05
2984.0,1.799788516928217e-05
2985.0,1.8000702989085696e-05
2986.0,1.8000822203491347e-05
2987.0,1.7995384714785127e-05
2988.0,1.7998582437664368e-05
2989.0,1.7998519287517754e-05
2990.0,1.799319027094081e-05
2991.0,1.7996424559539897e-05
2992.0,1.799612940206348e-05
2993.0,1.7990839186990784e-05
2994.0,1.799420791160157e-05
2995.0,1.7993785312384764e-05
2996.0,1.7988633554437185e-05
2997.0,1.799205840299768e-05
2998.0,1.7991761719291986e-05
2999.0,1.7986534517212335e-05
3000.0,1.799030486723465e-05
3001.0,1.7989627789201907e-05
3002.0,1.7984983933806155e-05
3003.0,1.7988295190456275e-05
3004.0,1.798769020286791e-05
3005.0,1.798279892081351e-05
3006.0,1.79862619690222e-05
3007.0,1.7985593980512936e-05
3008.0,1.7980671227424443e-05
3009.0,1.7984565080279914e-05
3010.0,1.798348457158397e-05
3011.0,1.797920211222557e-05
3012.0,1.798258748236515e-05
3013.0,1.798188613422784e-05
3014.0,1.797749322338128e-05
3015.0,1.7980868829458838e-05
3016.0,1.798005347692726e-05
3017.0,1.7975480401360104e-05
3018.0,1.797911489028453e-05
3019.0,1.797792021202301e-05
3020.0,1.7973322843087054e-05
3021.0,1.7976745353285404e-05
3022.0,1.7975840556031283e-05
3023.0,1.7970854027043616e-05
3024.0,1.7974702659412677e-05
3025.0,1.7973013370947808e-05
3026.0,1.796852773865022e-05
3027.0,1.797204540836606e-05
3028.0,1.7970399437523567e-05
3029.0,1.796594154505888e-05
3030.0,1.7969118802463083e-05
3031.0,1.796771804959273e-05
3032.0,1.796282237380254e-05
3033.0,1.796643505625282e-05
3034.0,1.796441126410308e-05
3035.0,1.79599200517374e-05
3036.0,1.796334360911157e-05
3037.0,1.79615714569808e-05
3038.0,1.79571712461603e-05
3039.0,1.7960606043406642e-05
3040.0,1.795877174557852e-05
3041.0,1.7954242433741032e-05
3042.0,1.7958060935198158e-05
3043.0,1.7956020181322002e-05
3044.0,1.795184906970709e-05
3045.0,1.795573350576572e-05
3046.0,1.7953636974614217e-05
3047.0,1.794983012942137e-05
3048.0,1.7953872789088532e-05
3049.0,1.7951722036211007e-05
3050.0,1.7947981894904884e-05
3051.0,1.795183787180725e-05
3052.0,1.794967695498618e-05
3053.0,1.794592659460103e-05
3054.0,1.794989388073681e-05
3055.0,1.7947424695780574e-05
3056.0,1.7944033548977967e-05
3057.0,1.7947760584204426e-05
3058.0,1.794563889253716e-05
3059.0,1.794200983052708e-05
3060.0,1.794609772645846e-05
3061.0,1.7943485574108978e-05
3062.0,1.7940371880915345e-05
3063.0,1.7943918495777568e-05
3064.0,1.79415964900036e-05
3065.0,1.7938325106559437e-05
3066.0,1.794223910255418e-05
3067.0,1.794001298819866e-05
3068.0,1.7936942945846682e-05
3069.0,1.7941102129884454e-05
3070.0,1.7938706218792223e-05
3071.0,1.793569880937939e-05
3072.0,1.793969179246127e-05
3073.0,1.7937052153438406e-05
3074.0,1.793417410893692e-05
3075.0,1.7937975447716996e-05
3076.0,1.7935176895564677e-05
3077.0,1.7932481319873447e-05
3078.0,1.793605872242056e-05
3079.0,1.793329275269133e-05
3080.0,1.7930314194285477e-05
3081.0,1.793395285497016e-05
3082.0,1.7931166129518184e-05
3083.0,1.792818854176644e-05
3084.0,1.7931946506262078e-05
