Tau,Adev
435.0,3.958315817385732e-05
436.0,3.9504993427641005e-05
437.0,3.945694135458222e-05
438.0,3.9450383973182165e-05
439.0,3.936782515156842e-05
440.0,3.931732080545187e-05
441.0,3.931152501611125e-05
442.0,3.9227762667958913e-05
443.0,3.918090149614701e-05
444.0,3.917185838376562e-05
445.0,3.908845347580765e-05
446.0,3.9045487930021056e-05
447.0,3.9036112657789405e-05
448.0,3.895471537800865e-05
449.0,3.890947602453703e-05
450.0,3.890207075024301e-05
451.0,3.8822171765907353e-05
452.0,3.87788421350781e-05
453.0,3.876825221656214e-05
454.0,3.868890674679328e-05
455.0,3.864248108756125e-05
456.0,3.863221430547876e-05
457.0,3.85494088534494e-05
458.0,3.8502125089123763e-05
459.0,3.848886112978347e-05
460.0,3.8406770110472216e-05
461.0,3.836104785906097e-05
462.0,3.834917071904258e-05
463.0,3.826795603809963e-05
464.0,3.82211794298788e-05
465.0,3.820876888464994e-05
466.0,3.812553310837722e-05
467.0,3.807927350917822e-05
468.0,3.8063157782762216e-05
469.0,3.797725179495524e-05
470.0,3.7932942920682705e-05
471.0,3.791458015011461e-05
472.0,3.7830993612556865e-05
473.0,3.7785420103500156e-05
474.0,3.7766263364422715e-05
475.0,3.768565645925562e-05
476.0,3.764266892250737e-05
477.0,3.762449883466391e-05
478.0,3.754695064688283e-05
479.0,3.750302016222248e-05
480.0,3.7488365074932515e-05
481.0,3.7413322659321234e-05
482.0,3.737174498937421e-05
483.0,3.736007424496799e-05
484.0,3.7282478631066855e-05
485.0,3.72442854935397e-05
486.0,3.723131726069833e-05
487.0,3.7157148812780997e-05
488.0,3.7121596886885715e-05
489.0,3.711159676565702e-05
490.0,3.704152482270426e-05
491.0,3.700775391105969e-05
492.0,3.699651831151586e-05
493.0,3.692526836801526e-05
494.0,3.689298791739231e-05
495.0,3.6880747413806064e-05
496.0,3.681367032438728e-05
497.0,3.678039027823065e-05
498.0,3.676879549523761e-05
499.0,3.6700821366764396e-05
500.0,3.6666378637996924e-05
501.0,3.665130823049689e-05
502.0,3.658360241967416e-05
503.0,3.6551349430169746e-05
504.0,3.653802773752955e-05
505.0,3.647031598843077e-05
506.0,3.6435179564363764e-05
507.0,3.64227718790427e-05
508.0,3.635591372900158e-05
509.0,3.632588204157374e-05
510.0,3.63135024458064e-05
511.0,3.624783595204226e-05
512.0,3.6217682232608225e-05
513.0,3.620334319741174e-05
514.0,3.613804240438872e-05
515.0,3.6107698386189054e-05
516.0,3.6091586096888684e-05
517.0,3.6025727990339995e-05
518.0,3.599589997624714e-05
519.0,3.598125272317681e-05
520.0,3.591827400469598e-05
521.0,3.589448517163528e-05
522.0,3.5881484642791337e-05
523.0,3.582360613348769e-05
524.0,3.57998164053369e-05
525.0,3.578686098664631e-05
526.0,3.5729443038463286e-05
527.0,3.5705936879806155e-05
528.0,3.569296235873348e-05
529.0,3.5637392368838285e-05
530.0,3.561630253272678e-05
531.0,3.560486781521802e-05
532.0,3.555097627914713e-05
533.0,3.5530465251313055e-05
534.0,3.552044188303882e-05
535.0,3.5466250007136916e-05
536.0,3.545052344100897e-05
537.0,3.54389822099095e-05
538.0,3.538880877861862e-05
539.0,3.537225731985544e-05
540.0,3.53607146162923e-05
541.0,3.5309866193951754e-05
542.0,3.529221696291453e-05
543.0,3.5280560086409456e-05
544.0,3.5228779883171066e-05
545.0,3.521223040830048e-05
546.0,3.519950754274401e-05
547.0,3.51509467727493e-05
548.0,3.5135182009439484e-05
549.0,3.512127780830335e-05
550.0,3.507365246007838e-05
551.0,3.505709481748915e-05
552.0,3.504224428172285e-05
553.0,3.4993996339816926e-05
554.0,3.497625309192928e-05
555.0,3.4960906186630905e-05
556.0,3.4912790217994474e-05
557.0,3.489583368836256e-05
558.0,3.48808944073464e-05
559.0,3.483176468912476e-05
560.0,3.4815538226299464e-05
561.0,3.479743857049924e-05
562.0,3.475035270109637e-05
563.0,3.47349367106105e-05
564.0,3.4718177429424704e-05
565.0,3.467179999498133e-05
566.0,3.465627456089846e-05
567.0,3.46369065431816e-05
568.0,3.4589053842574764e-05
569.0,3.4573107487273127e-05
570.0,3.455297107303444e-05
571.0,3.4505954638275706e-05
572.0,3.448894909134344e-05
573.0,3.4468802885868266e-05
574.0,3.4421197090377996e-05
575.0,3.4405994723858e-05
576.0,3.438497832421455e-05
577.0,3.433900413419568e-05
578.0,3.4324413104409274e-05
579.0,3.430457673143721e-05
580.0,3.425974605316499e-05
581.0,3.4247319511875215e-05
582.0,3.4224739477779455e-05
583.0,3.417979084938138e-05
584.0,3.4165268049446045e-05
585.0,3.414075456671626e-05
586.0,3.4094780811472555e-05
587.0,3.407979392295446e-05
588.0,3.405610152240144e-05
589.0,3.401108981815155e-05
590.0,3.399811199123088e-05
591.0,3.3974130800201864e-05
592.0,3.393021874036643e-05
593.0,3.391786938762732e-05
594.0,3.389136136243233e-05
595.0,3.3847737133007347e-05
596.0,3.3833522711438674e-05
597.0,3.380671508529209e-05
598.0,3.376359110200865e-05
599.0,3.375078467890131e-05
600.0,3.372339877318402e-05
601.0,3.368172440615988e-05
