seq,stamp,elapsed_time,yaw,pitch,roll,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
13322,1711303746.5309517,0,1.625,0.537,-3.61,0.368,0.0938,-0.048,0.05,0.715,-9.885,-0.00309,0.0002,0.000486
13323,1711303746.555727,0.024775266647338867,1.626,0.536,-3.607,0.368,0.0899,-0.0491,0.071,0.684,-9.933,0.003189,-0.00145,0.000732
13324,1711303746.580463,0.04951119422912598,1.628,0.534,-3.61,0.3616,0.093,-0.0572,0.118,0.717,-10.007,-0.006377,-0.000169,0.001806
13325,1711303746.6055467,0.07459497451782227,1.629,0.536,-3.609,0.3533,0.0952,-0.0665,0.082,0.715,-9.737,0.00096,0.000821,0.001706
13326,1711303746.6306727,0.09972095489501953,1.629,0.538,-3.61,0.3477,0.0924,-0.0745,0.079,0.582,-9.888,0.004073,0.001538,0.000313
13327,1711303746.6558344,0.12488269805908203,1.632,0.538,-3.61,0.3431,0.0905,-0.077,0.092,0.645,-9.992,-0.00075,-0.000103,0.000342
13328,1711303746.680656,0.1497042179107666,1.633,0.536,-3.609,0.3458,0.0914,-0.079,0.107,0.682,-9.897,0.003333,-0.001882,0.000545
13329,1711303746.7056453,0.17469358444213867,1.635,0.534,-3.609,0.3541,0.0892,-0.0763,-0.022,0.603,-9.81,-6.7e-05,-0.00046,0.002217
13330,1711303746.7306798,0.19972801208496094,1.637,0.534,-3.609,0.3551,0.0932,-0.0675,0.131,0.508,-9.921,0.002355,0.000293,8.6e-05
13331,1711303746.7568762,0.22592449188232422,1.637,0.537,-3.612,0.3496,0.0933,-0.0733,0.151,0.661,-10.075,-0.004071,0.00196,-0.000119
13332,1711303746.7809467,0.24999499320983887,1.637,0.539,-3.61,0.3458,0.0904,-0.079,0.042,0.778,-9.808,-0.001404,0.000118,0.000487
13333,1711303746.8054647,0.27451300621032715,1.638,0.542,-3.61,0.3414,0.1024,-0.0849,0.108,0.6,-9.853,0.003451,0.001059,-0.000303
13334,1711303746.8301728,0.2992210388183594,1.638,0.541,-3.608,0.3468,0.0904,-0.0823,0.153,0.618,-10.018,-0.001415,-0.002551,-0.000946
13335,1711303746.8551416,0.3241899013519287,1.639,0.537,-3.607,0.3468,0.0924,-0.0757,-0.132,0.822,-9.813,-0.000753,-0.003147,0.002827
13336,1711303746.880197,0.3492453098297119,1.641,0.537,-3.609,0.3432,0.0974,-0.0826,0.133,0.445,-10.017,-0.002348,0.002139,0.001437
13337,1711303746.905456,0.37450432777404785,1.642,0.543,-3.611,0.3413,0.0935,-0.0815,0.261,0.72,-9.912,-0.003277,0.00327,0.000288
13338,1711303746.930484,0.3995323181152344,1.64,0.546,-3.612,0.3385,0.0906,-0.0883,-0.066,0.806,-9.865,-0.002182,-0.002001,-0.000656
13339,1711303746.9558668,0.424915075302124,1.641,0.545,-3.609,0.3349,0.0976,-0.093,-0.076,0.594,-9.962,0.00415,0.001257,0.003122
13340,1711303746.9803324,0.44938063621520996,1.644,0.543,-3.61,0.3339,0.0967,-0.0963,0.125,0.703,-9.83,-0.007077,-0.002614,0.002169
13341,1711303747.0054283,0.47447657585144043,1.644,0.547,-3.61,0.3339,0.0957,-0.0952,0.276,0.485,-9.961,0.001503,0.003246,0.000218
13342,1711303747.03039,0.4994382858276367,1.644,0.548,-3.614,0.332,0.0928,-0.0942,-0.001,0.732,-9.972,-0.000665,-0.000407,0.00097
13343,1711303747.0551057,0.5241539478302002,1.646,0.545,-3.612,0.3358,0.0956,-0.0973,0.087,0.637,-10.201,0.000761,-0.002655,0.002659
13344,1711303747.0803425,0.5493907928466797,1.647,0.544,-3.61,0.333,0.0967,-0.0997,0.238,0.667,-10.121,-0.00253,-0.000936,-0.000404
13345,1711303747.1054337,0.5744819641113281,1.646,0.545,-3.611,0.3321,0.0997,-0.1052,0.103,0.822,-9.843,-0.001916,0.000121,-6.7e-05
13346,1711303747.1301322,0.5991804599761963,1.648,0.544,-3.612,0.333,0.0947,-0.0974,0.097,0.58,-10.012,-0.002377,-0.000774,0.001145
13347,1711303747.1578937,0.6269419193267822,1.649,0.544,-3.611,0.3312,0.0967,-0.0943,0.104,0.664,-10.001,0.001152,0.000454,0.000279
13348,1711303747.1802704,0.6493186950683594,1.648,0.544,-3.608,0.333,0.0987,-0.1019,0.16,0.799,-9.882,0.001001,-0.000615,-0.000397
13349,1711303747.205194,0.6742422580718994,1.65,0.544,-3.609,0.3302,0.0968,-0.0987,0.166,0.732,-10.038,-0.001083,-0.001078,0.002438
13350,1711303747.230588,0.6996362209320068,1.651,0.544,-3.609,0.3303,0.0988,-0.1097,0.186,0.726,-10.099,-0.003828,-0.003052,0.000103
13351,1711303747.2550273,0.7240755558013916,1.651,0.544,-3.608,0.3311,0.0928,-0.0975,0.244,0.762,-10.247,-0.001235,-0.000669,-0.000347
13352,1711303747.280055,0.749103307723999,1.652,0.543,-3.608,0.3321,0.0967,-0.0964,0.151,0.601,-10.215,-0.002213,-0.001538,0.002158
13353,1711303747.305217,0.7742652893066406,1.655,0.543,-3.608,0.3294,0.1037,-0.0967,0.08,0.49,-9.994,0.002806,0.00148,0.001366
13354,1711303747.3297682,0.798816442489624,1.655,0.544,-3.608,0.3303,0.0988,-0.101,0.095,0.556,-9.837,0.000366,0.000437,0.000983
13355,1711303747.3656912,0.8347394466400146,1.656,0.545,-3.609,0.3311,0.0948,-0.103,0.174,0.633,-9.96,-0.001458,0.001287,0.000273
13356,1711303747.3860948,0.8551430702209473,1.656,0.545,-3.609,0.332,0.0938,-0.1008,0.197,0.678,-10.12,-0.000323,0.000262,1.3e-05
13357,1711303747.404746,0.8737943172454834,1.656,0.545,-3.608,0.3294,0.0988,-0.1043,0.117,0.624,-10.098,0.001441,-0.000267,-0.000518
13358,1711303747.4307313,0.8997795581817627,1.657,0.544,-3.608,0.3321,0.0987,-0.1041,0.062,0.733,-9.897,-0.000346,0.00029,0.000188
13359,1711303747.4563107,0.9253590106964111,1.659,0.543,-3.608,0.3293,0.0928,-0.1031,0.083,0.602,-9.864,-0.000327,-0.000452,-0.000759
13360,1711303747.4804509,0.9494991302490234,1.66,0.542,-3.608,0.3284,0.0988,-0.1022,0.133,0.693,-10.023,0.000114,0.000292,0.00016
13361,1711303747.5046105,0.9736588001251221,1.66,0.541,-3.609,0.3275,0.0988,-0.1033,0.108,0.785,-10.118,-0.001158,-0.000855,-0.000135
13362,1711303747.5304484,0.9994966983795166,1.661,0.54,-3.608,0.3165,0.1021,-0.1172,0.051,0.553,-9.963,0.002542,-0.001155,9.1e-05
13363,1711303747.555419,1.0244672298431396,1.661,0.541,-3.609,0.3192,0.098,-0.1115,0.102,0.589,-9.888,0.000173,0.000965,2.1e-05
13364,1711303747.5805514,1.0495996475219727,1.662,0.541,-3.608,0.3174,0.1001,-0.1182,0.209,0.653,-10.038,0.001197,0.001204,0.000466
13365,1711303747.6101167,1.079164981842041,1.662,0.542,-3.609,0.3184,0.104,-0.1204,0.161,0.674,-10.081,0.000875,-0.000155,0.001167
13366,1711303747.6303873,1.099435567855835,1.664,0.544,-3.61,0.3183,0.0981,-0.1171,0.117,0.65,-9.88,0.000526,0.000653,0.000819
13367,1711303747.6556993,1.1247475147247314,1.664,0.543,-3.611,0.3183,0.103,-0.1182,0.083,0.609,-9.825,-0.002138,0.000196,0.001031
13368,1711303747.6806262,1.149674415588379,1.665,0.545,-3.611,0.3154,0.0932,-0.1139,0.152,0.666,-9.96,0.001984,0.001392,0.000354
13369,1711303747.7056425,1.1746907234191895,1.665,0.544,-3.61,0.3164,0.1001,-0.1194,0.07,0.72,-10.056,0.000536,-0.001572,0.00055
13370,1711303747.730616,1.1996643543243408,1.666,0.541,-3.609,0.3173,0.0971,-0.1204,0.057,0.583,-9.97,0.000446,-0.001527,0.000932
13371,1711303747.755552,1.2246003150939941,1.667,0.541,-3.609,0.3164,0.0991,-0.1172,0.119,0.584,-9.871,-0.000199,0.001465,-0.000238
13372,1711303747.780568,1.2496161460876465,1.667,0.541,-3.609,0.3175,0.108,-0.1216,0.091,0.643,-9.871,-0.000621,-0.000401,0.001077
13373,1711303747.8055823,1.2746305465698242,1.669,0.541,-3.609,0.3164,0.0991,-0.1205,0.092,0.609,-10.093,0.000648,-0.000463,0.00133
13374,1711303747.830681,1.299729347229004,1.669,0.542,-3.608,0.3164,0.0971,-0.1183,0.076,0.625,-10.015,-0.000138,0.000713,-0.000516
13375,1711303747.8555193,1.3245675563812256,1.67,0.543,-3.607,0.3166,0.107,-0.125,0.03,0.606,-9.817,0.001208,0.001242,0.000846
13376,1711303747.8805954,1.3496437072753906,1.67,0.544,-3.607,0.3155,0.1011,-0.1195,0.098,0.586,-9.837,0.000714,0.000706,0.001066
13377,1711303747.90519,1.3742382526397705,1.672,0.545,-3.607,0.3164,0.0971,-0.1194,0.122,0.707,-9.962,-0.000738,0.000901,-0.000255
13378,1711303747.9304225,1.3994708061218262,1.672,0.545,-3.609,0.3136,0.0992,-0.1141,0.074,0.731,-10.095,-0.000412,-0.000314,0.000971
13379,1711303747.9553943,1.4244425296783447,1.672,0.544,-3.609,0.3128,0.1042,-0.123,0.045,0.603,-10.09,0.000341,-0.000719,0.001719
13380,1711303747.9802077,1.4492559432983398,1.674,0.544,-3.607,0.3155,0.0991,-0.1249,0.066,0.556,-9.889,0.002702,-0.000672,6.1e-05
13381,1711303748.0052655,1.474313735961914,1.674,0.543,-3.607,0.3157,0.109,-0.1207,0.113,0.67,-9.854,0.001545,-9.5e-05,-0.000911
13382,1711303748.0303242,1.4993724822998047,1.674,0.543,-3.607,0.3155,0.0991,-0.1205,0.092,0.671,-9.866,-0.002131,-0.001131,-0.00014
13383,1711303748.0562382,1.5252864360809326,1.674,0.543,-3.606,0.3136,0.0972,-0.1206,0.072,0.662,-9.984,0.000639,-0.001247,-0.000178
13384,1711303748.0805426,1.549590826034546,1.674,0.544,-3.605,0.3165,0.1011,-0.126,0.098,0.643,-10.104,-9.6e-05,-0.000322,4.8e-05
13385,1711303748.1064596,1.5755078792572021,1.676,0.544,-3.606,0.3136,0.0972,-0.1217,0.1,0.58,-10.047,0.00097,-0.000156,0.001625
13386,1711303748.1301746,1.5992228984832764,1.677,0.544,-3.606,0.3146,0.1011,-0.125,0.073,0.587,-9.918,-5e-05,-0.000933,0.00129
13387,1711303748.1579316,1.6269798278808594,1.677,0.544,-3.605,0.3165,0.1001,-0.1238,0.085,0.579,-9.892,0.000337,0.000102,0.000933
13388,1711303748.1803076,1.6493558883666992,1.679,0.544,-3.605,0.3137,0.1041,-0.1207,0.126,0.617,-9.864,0.00074,0.00153,0.000179
13389,1711303748.2054152,1.6744635105133057,1.679,0.544,-3.605,0.3146,0.1021,-0.1228,0.09,0.628,-9.779,0.000156,-0.000794,0.001326
13390,1711303748.2300787,1.699126958847046,1.68,0.543,-3.606,0.3119,0.1042,-0.123,0.056,0.628,-9.839,-0.000359,-0.002017,0.001072
13391,1711303748.2555106,1.7245588302612305,1.68,0.542,-3.605,0.3138,0.1071,-0.1251,0.093,0.688,-9.884,-0.000778,-1.5e-05,0.000118
13392,1711303748.2802243,1.7492725849151611,1.681,0.542,-3.607,0.3146,0.0992,-0.1228,0.124,0.731,-9.951,-0.002948,-7e-05,0.000831
13393,1711303748.304974,1.7740223407745361,1.682,0.543,-3.608,0.3146,0.1001,-0.1217,0.117,0.678,-9.931,-0.002405,-0.002146,0.001273
13394,1711303748.329961,1.7990093231201172,1.684,0.542,-3.608,0.3127,0.0992,-0.1218,0.089,0.681,-10.042,-5e-06,-0.001001,0.000923
13395,1711303748.358267,1.827315330505371,1.686,0.542,-3.608,0.3128,0.1042,-0.1274,0.096,0.722,-9.965,0.0004,-0.001196,0.000369
13396,1711303748.3801277,1.8491759300231934,1.687,0.541,-3.608,0.3137,0.1041,-0.1218,0.129,0.755,-10.011,0.000857,-0.001734,0.000743
13397,1711303748.405202,1.8742501735687256,1.687,0.541,-3.607,0.3119,0.1022,-0.1296,0.121,0.618,-9.988,-0.000974,-0.000355,0.001249
13398,1711303748.4300234,1.8990716934204102,1.688,0.541,-3.607,0.3109,0.1002,-0.1209,0.103,0.682,-10.02,-0.000266,-1.7e-05,0.000727
13399,1711303748.4556205,1.924668788909912,1.689,0.542,-3.606,0.3118,0.1012,-0.123,0.118,0.696,-10.042,-0.00098,-0.000105,0.001101
13400,1711303748.480952,1.950000286102295,1.69,0.541,-3.607,0.3137,0.1041,-0.1251,0.114,0.732,-10.028,-0.001334,5.8e-05,0.0015
13401,1711303748.5046732,1.9737215042114258,1.691,0.541,-3.606,0.311,0.1072,-0.1286,0.128,0.697,-10.002,-0.002129,0.000143,0.000562
13402,1711303748.5308135,1.999861717224121,1.692,0.542,-3.606,0.3128,0.1022,-0.1262,0.11,0.695,-9.992,-0.001082,7.4e-05,0.001122
13403,1711303748.5551274,2.0241756439208984,1.693,0.541,-3.605,0.31,0.1012,-0.122,0.104,0.738,-9.989,-0.003208,-0.000591,0.001369
13404,1711303748.5804183,2.049466609954834,1.694,0.541,-3.605,0.3101,0.1062,-0.1254,0.136,0.681,-9.984,-0.00212,-0.000366,0.00225
13405,1711303748.6077511,2.0767993927001953,1.695,0.541,-3.604,0.3119,0.1042,-0.1307,0.111,0.734,-9.911,-0.002974,0.001093,0.00123
13406,1711303748.6306558,2.0997040271759033,1.696,0.541,-3.605,0.3119,0.1042,-0.1252,0.154,0.676,-9.949,-0.002054,-0.000306,0.001723
13407,1711303748.6553588,2.1244070529937744,1.697,0.542,-3.603,0.3146,0.0982,-0.1228,0.166,0.646,-9.872,-0.00137,-0.000926,0.000125
13408,1711303748.6805212,2.149569511413574,1.697,0.542,-3.603,0.3145,0.0972,-0.1173,0.132,0.694,-9.918,-0.001918,-0.000723,-1.8e-05
13409,1711303748.7052612,2.174309492111206,1.699,0.541,-3.603,0.3147,0.1061,-0.1207,0.132,0.592,-9.965,4.5e-05,0.000347,-5.8e-05
13410,1711303748.7302196,2.199267864227295,1.699,0.541,-3.603,0.3128,0.1012,-0.1229,0.11,0.576,-10.031,0.001611,0.001006,0.000797
13411,1711303748.756337,2.2253851890563965,1.7,0.541,-3.602,0.3147,0.1031,-0.1261,0.106,0.625,-10.047,0.000761,-0.00019,0.000924
13412,1711303748.7805448,2.2495930194854736,1.701,0.541,-3.605,0.3146,0.0992,-0.1206,0.112,0.645,-10.068,-0.000762,0.000539,0.000518
13413,1711303748.8059297,2.274977922439575,1.702,0.542,-3.605,0.3137,0.1021,-0.1218,0.041,0.667,-9.96,0.0006,0.000884,0.000132
13414,1711303748.8305697,2.2996180057525635,1.703,0.542,-3.604,0.3146,0.1011,-0.1217,0.077,0.652,-9.864,-0.001344,-0.000817,-0.000239
13415,1711303748.8554728,2.324521064758301,1.704,0.542,-3.604,0.3148,0.1101,-0.1306,0.125,0.621,-9.993,0.000854,0.001253,0.001141
13416,1711303748.8804944,2.3495426177978516,1.705,0.541,-3.604,0.3146,0.1011,-0.1217,0.129,0.685,-9.93,-0.001534,-0.000893,0.001734
13417,1711303748.9063702,2.3754184246063232,1.706,0.541,-3.603,0.3127,0.1002,-0.1196,0.064,0.631,-9.934,2e-06,0.000111,0.000495
13418,1711303748.9304125,2.399460792541504,1.707,0.541,-3.603,0.3138,0.1061,-0.1229,0.106,0.614,-9.974,0.003945,0.001569,0.002234
13419,1711303748.955166,2.4242143630981445,1.708,0.542,-3.603,0.3109,0.1012,-0.1209,0.156,0.705,-10.058,-0.00141,0.00012,4.5e-05
13420,1711303748.9804199,2.4494681358337402,1.708,0.542,-3.602,0.3138,0.1061,-0.1229,0.068,0.739,-9.957,-0.000937,-0.000997,0.001001
13421,1711303749.0052767,2.474324941635132,1.709,0.543,-3.601,0.3138,0.1061,-0.1251,0.104,0.604,-9.93,4.1e-05,0.000785,0.000921
13422,1711303749.030451,2.4994993209838867,1.71,0.544,-3.601,0.3137,0.1021,-0.124,0.12,0.584,-9.972,-0.002825,0.000561,0.00074
13423,1711303749.0552244,2.5242726802825928,1.71,0.545,-3.601,0.3128,0.1012,-0.1207,0.077,0.649,-9.883,0.001639,0.001347,0.001313
13424,1711303749.0803916,2.5494399070739746,1.711,0.545,-3.601,0.3156,0.1041,-0.1217,0.086,0.65,-9.908,0.002969,0.000843,7.2e-05
13425,1711303749.1056247,2.5746729373931885,1.711,0.544,-3.602,0.3157,0.114,-0.124,0.075,0.66,-9.927,-6.6e-05,0.000181,0.000283
13426,1711303749.1300309,2.599079132080078,1.712,0.544,-3.602,0.3119,0.1062,-0.1231,0.144,0.665,-9.999,-0.001796,-0.00122,0.000721
13427,1711303749.1551876,2.6242358684539795,1.713,0.544,-3.602,0.3155,0.1001,-0.1206,0.076,0.62,-9.955,-0.002744,-0.00034,0.00118
13428,1711303749.1803055,2.6493537425994873,1.714,0.545,-3.601,0.3137,0.1021,-0.1196,0.086,0.57,-9.941,0.004519,0.00024,-0.000231
13429,1711303749.2050734,2.674121618270874,1.715,0.546,-3.604,0.3165,0.1041,-0.1238,0.095,0.598,-9.981,-0.000112,0.001976,0.001344
13430,1711303749.231224,2.70027232170105,1.716,0.545,-3.602,0.3129,0.1071,-0.1252,0.04,0.737,-9.94,0.000381,-0.000453,-0.000417
13431,1711303749.2548332,2.723881483078003,1.716,0.546,-3.602,0.3128,0.1012,-0.1197,0.106,0.601,-9.998,0.000746,0.00126,-0.000112
13432,1711303749.2799456,2.7489938735961914,1.717,0.545,-3.602,0.3128,0.1022,-0.1208,0.087,0.604,-9.933,-0.003479,-0.000516,0.000143
13433,1711303749.305156,2.7742042541503906,1.718,0.544,-3.603,0.3146,0.0992,-0.1184,0.111,0.649,-9.917,0.002126,0.000492,0.000392
13434,1711303749.330085,2.79913330078125,1.718,0.544,-3.602,0.3156,0.1071,-0.1261,0.066,0.655,-9.851,0.000877,-0.000765,-7.5e-05
13435,1711303749.355168,2.824216365814209,1.719,0.544,-3.602,0.3147,0.1051,-0.1273,0.116,0.606,-9.95,0.000421,-0.00057,0.001185
13436,1711303749.380392,2.849440336227417,1.719,0.545,-3.603,0.3147,0.1031,-0.1272,0.036,0.65,-9.947,-0.003184,1.1e-05,0.001718
13437,1711303749.4047828,2.873831033706665,1.72,0.544,-3.603,0.3128,0.1061,-0.1208,0.127,0.55,-9.942,0.001632,-0.00029,-0.00037
13438,1711303749.4297864,2.898834705352783,1.721,0.544,-3.604,0.3128,0.1032,-0.1208,0.082,0.709,-9.868,0.000264,-0.000565,0.000227
13439,1711303749.455096,2.9241442680358887,1.722,0.544,-3.605,0.3128,0.1022,-0.1208,0.136,0.583,-10.045,-0.000178,-0.000994,0.000444
13440,1711303749.4798453,2.9488935470581055,1.722,0.544,-3.606,0.3136,0.0982,-0.1239,0.05,0.673,-10.021,-0.002893,-0.000124,0.000935
13441,1711303749.5050967,2.97414493560791,1.723,0.544,-3.606,0.3138,0.1081,-0.1274,0.11,0.61,-9.874,0.001198,0.000795,0.000191
13442,1711303749.5307488,2.9997971057891846,1.725,0.543,-3.609,0.3137,0.1031,-0.124,0.059,0.672,-9.833,5e-05,-0.000591,0.000481
13443,1711303749.5550482,3.0240964889526367,1.726,0.543,-3.609,0.311,0.1042,-0.1275,0.125,0.616,-10.015,-0.00112,-0.00123,-0.000407
13444,1711303749.5807197,3.0497679710388184,1.726,0.543,-3.609,0.3128,0.1042,-0.1241,0.046,0.685,-9.967,8.9e-05,-0.000565,0.000374
13445,1711303749.6045814,3.07362961769104,1.727,0.542,-3.608,0.3156,0.1031,-0.1283,0.117,0.556,-9.971,0.001514,0.000678,0.001149
13446,1711303749.6306992,3.0997474193573,1.729,0.542,-3.607,0.31,0.1013,-0.1253,0.085,0.71,-9.834,0.000395,-0.000911,0.000949
13447,1711303749.6556594,3.1247076988220215,1.73,0.542,-3.607,0.3109,0.1012,-0.1242,0.106,0.568,-10.008,0.00093,0.000206,0.000353
13448,1711303749.6806402,3.149688482284546,1.73,0.542,-3.607,0.3128,0.1002,-0.1229,0.11,0.666,-9.969,0.00034,-0.000335,0.001127
13449,1711303749.7055671,3.1746153831481934,1.731,0.543,-3.607,0.3109,0.0983,-0.1263,0.074,0.682,-9.85,-0.001082,0.000731,0.001478
13450,1711303749.7305963,3.1996445655822754,1.732,0.544,-3.606,0.3119,0.1032,-0.1263,0.122,0.597,-9.985,0.000988,-0.000553,0.000622
13451,1711303749.7555275,3.2245757579803467,1.733,0.543,-3.605,0.3109,0.1022,-0.1275,0.062,0.635,-9.997,0.000349,0.000343,0.001144
13452,1711303749.7805905,3.249638795852661,1.733,0.543,-3.602,0.3119,0.1052,-0.1296,0.131,0.627,-9.977,0.00302,-0.001342,0.000192
13453,1711303749.8055284,3.2745766639709473,1.734,0.544,-3.603,0.3137,0.1041,-0.1262,0.103,0.687,-9.946,0.000883,-0.000407,0.000417
13454,1711303749.8305964,3.299644708633423,1.735,0.544,-3.602,0.3155,0.0991,-0.1227,0.121,0.596,-9.869,-0.001703,0.000264,-0.001719
13455,1711303749.8555334,3.3245816230773926,1.736,0.545,-3.602,0.3127,0.0992,-0.1251,0.112,0.733,-9.977,0.002257,1.5e-05,0.002319
13456,1711303749.8805187,3.34956693649292,1.738,0.544,-3.604,0.3138,0.1081,-0.1274,0.099,0.608,-9.895,-0.000968,-0.000419,0.000726
13457,1711303749.9056005,3.3746488094329834,1.739,0.544,-3.603,0.3119,0.1032,-0.1307,0.118,0.638,-9.97,0.000342,0.000741,-0.000841
13458,1711303749.930595,3.3996431827545166,1.739,0.545,-3.603,0.3128,0.1012,-0.1273,0.059,0.623,-9.919,0.000681,0.000417,0.000299
13459,1711303749.9554086,3.424456834793091,1.74,0.545,-3.603,0.3119,0.1022,-0.1241,0.158,0.652,-9.937,9e-05,0.000178,0.00061
13460,1711303749.980173,3.44922137260437,1.741,0.545,-3.601,0.3128,0.1022,-0.1295,0.075,0.631,-9.962,-0.000311,0.000117,0.000819
13461,1711303750.005413,3.474461317062378,1.742,0.545,-3.601,0.3146,0.1021,-0.1272,0.083,0.573,-9.904,0.000881,0.001151,0.000467
13462,1711303750.0303586,3.4994068145751953,1.742,0.545,-3.602,0.3148,0.111,-0.1284,0.138,0.701,-9.949,0.00137,-0.000535,-0.000234
13463,1711303750.055193,3.5242412090301514,1.747,0.545,-3.602,0.3127,0.0992,-0.1251,0.063,0.649,-9.868,-0.000673,-0.001587,-0.001555
13464,1711303750.0802794,3.5493276119232178,1.753,0.545,-3.602,0.3128,0.1002,-0.124,0.105,0.589,-9.971,-0.000777,-0.000409,-0.001287
13465,1711303750.105245,3.574293375015259,1.769,0.544,-3.603,0.3146,0.1011,-0.1272,0.126,0.684,-10.019,0.001472,-0.000101,0.00211
13466,1711303750.1301422,3.5991904735565186,1.765,0.544,-3.602,0.3165,0.0991,-0.1304,0.064,0.717,-9.916,-0.001919,-0.000163,0.000468
13467,1711303750.1549675,3.6240158081054688,1.788,0.544,-3.601,0.3138,0.1061,-0.1306,0.11,0.514,-9.98,-0.002469,0.000254,0.000274
13468,1711303750.180297,3.6493451595306396,1.774,0.544,-3.602,0.3118,0.0992,-0.1285,0.114,0.698,-10.033,0.002823,0.000467,0.001873
13469,1711303750.2052836,3.6743319034576416,1.77,0.545,-3.602,0.3138,0.1061,-0.1295,0.087,0.686,-9.859,-0.00159,6e-06,0.000608
13470,1711303750.2303433,3.6993916034698486,1.746,0.545,-3.604,0.3118,0.1002,-0.1263,0.086,0.545,-9.947,-0.001336,0.001284,0.000414
13471,1711303750.2552273,3.724275588989258,1.763,0.544,-3.605,0.3165,0.1031,-0.1315,0.102,0.636,-9.979,0.001403,-0.000231,0.0015
13472,1711303750.2801259,3.749174118041992,1.751,0.545,-3.606,0.3138,0.1071,-0.1295,0.08,0.729,-9.851,-0.000193,0.00055,0.000157
13473,1711303750.3051693,3.7742176055908203,1.757,0.544,-3.603,0.3118,0.0992,-0.1252,0.117,0.505,-9.973,-0.001094,-0.001043,-0.000261
13474,1711303750.3301518,3.7992000579833984,1.753,0.544,-3.604,0.3165,0.1001,-0.1227,0.099,0.685,-9.981,0.002566,0.00055,0.000696
13475,1711303750.3551488,3.8241970539093018,1.779,0.544,-3.602,0.3118,0.1002,-0.1285,0.087,0.686,-9.868,-0.001213,-0.001143,0.000586
13476,1711303750.380039,3.8490872383117676,1.778,0.544,-3.601,0.3156,0.1021,-0.1294,0.115,0.566,-9.99,-0.000735,-0.000344,0.001542
13477,1711303750.4048135,3.873861789703369,1.798,0.545,-3.602,0.3146,0.1021,-0.1261,0.136,0.641,-10.008,0.002213,0.001454,0.000676
13478,1711303750.4309099,3.8999581336975098,1.786,0.544,-3.603,0.3128,0.1051,-0.1285,0.067,0.71,-9.871,-0.000793,-8.4e-05,0.000935
13479,1711303750.4549344,3.923982620239258,1.796,0.544,-3.601,0.3109,0.0992,-0.1263,0.078,0.515,-9.916,-0.001465,-0.001233,-1.1e-05
13480,1711303750.4796019,3.9486501216888428,1.816,0.544,-3.602,0.3147,0.1031,-0.1305,0.146,0.684,-10.042,0.0036,0.000815,0.000367
13481,1711303750.5054755,3.9745237827301025,1.819,0.543,-3.603,0.3166,0.107,-0.1261,0.057,0.696,-9.918,-0.001881,-0.001226,0.000321
13482,1711303750.530793,3.9998412132263184,1.839,0.542,-3.602,0.3138,0.1061,-0.1262,0.086,0.553,-9.947,-0.001387,-0.001216,0.00106
13483,1711303750.5557337,4.024781942367554,1.843,0.541,-3.603,0.3119,0.1012,-0.1274,0.149,0.641,-10.009,0.002684,-0.000286,0.000254
13484,1711303750.5806782,4.049726486206055,1.827,0.54,-3.604,0.3156,0.1031,-0.1283,0.041,0.731,-9.928,-0.00224,-0.000876,0.001064
13485,1711303750.604766,4.073814153671265,1.828,0.54,-3.603,0.3129,0.1101,-0.1274,0.116,0.527,-9.95,-7.7e-05,-0.000886,3.3e-05
13486,1711303750.6307197,4.0997679233551025,1.851,0.539,-3.604,0.3146,0.1001,-0.1283,0.08,0.71,-9.999,0.002596,0.000196,0.00104
13487,1711303750.6556299,4.124678134918213,1.867,0.54,-3.603,0.3137,0.1031,-0.1284,0.087,0.647,-9.926,-0.001331,-0.000541,0.000821
13488,1711303750.6806753,4.149723529815674,1.865,0.54,-3.603,0.3127,0.0992,-0.1273,0.132,0.561,-9.98,0.001372,-0.000759,9e-05
13489,1711303750.7055836,4.174631834030151,1.856,0.539,-3.604,0.3165,0.1041,-0.1249,0.079,0.693,-9.945,0.001384,0.000641,0.000262
13490,1711303750.730571,4.199619293212891,1.854,0.54,-3.603,0.3146,0.0992,-0.125,0.083,0.604,-9.933,-0.003099,-0.00088,-0.000702
13491,1711303750.7552166,4.224264860153198,1.859,0.539,-3.604,0.3137,0.1031,-0.1317,0.117,0.546,-9.992,0.00307,-9.7e-05,0.001224
13492,1711303750.780192,4.249240159988403,1.864,0.538,-3.605,0.3146,0.1011,-0.1305,0.064,0.735,-9.92,-0.001023,-0.001145,0.000937
13493,1711303750.805537,4.274585247039795,1.883,0.539,-3.603,0.3137,0.1002,-0.124,0.099,0.556,-9.882,-0.001222,-0.001227,0.001061
13494,1711303750.8302505,4.2992987632751465,1.882,0.538,-3.603,0.3129,0.1091,-0.1296,0.127,0.648,-10.001,0.00247,9.7e-05,0.000419
13495,1711303750.8557322,4.324780464172363,1.891,0.537,-3.604,0.3146,0.1021,-0.125,0.062,0.718,-10.034,-0.000869,0.000674,0.001918
13496,1711303750.8804815,4.34952974319458,1.89,0.538,-3.603,0.3156,0.1051,-0.1349,0.105,0.556,-9.876,-0.001939,-0.000469,-0.000172
13497,1711303750.905416,4.374464273452759,1.898,0.538,-3.604,0.3146,0.0982,-0.1294,0.088,0.687,-9.939,0.003158,0.001775,0.001334
